# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000237
197.9842	0.001018
198.1882	-0.000100
198.3922	0.000871
198.5963	0.000850
198.8003	-0.001557
199.0044	0.001398
199.2085	0.001187
199.4126	0.000512
199.6168	0.000069
199.8209	0.000047
200.0251	-0.002296
200.2292	0.000596
200.4334	-0.000480
200.6376	0.000343
200.8418	-0.000206
201.0461	0.000470
201.2503	-0.000712
201.4546	-0.000058
201.6589	0.000617
201.8631	0.000427
202.0674	0.001926
202.2718	0.000132
202.4761	0.000512
202.6805	-0.000776
202.8848	0.000364
203.0892	0.000554
203.2936	0.000069
203.4980	0.001166
203.7024	-0.000100
203.9069	0.000111
204.1113	-0.001050
204.3158	-0.000269
204.5203	0.000364
204.7248	-0.000459
204.9293	0.000427
205.1338	-0.000354
205.3384	0.000216
205.5430	-0.000100
205.7475	0.000259
205.9521	-0.000459
206.1567	-0.000607
206.3614	-0.001451
206.5660	-0.001198
206.7706	-0.000311
206.9753	0.000829
207.1800	0.000047
207.3847	0.000343
207.5894	0.001208
207.7941	-0.000734
207.9989	0.000765
208.2036	-0.000375
208.4084	0.000702
208.6132	0.000153
208.8180	0.000195
209.0228	0.000575
209.2276	-0.000142
209.4325	-0.000776
209.6373	-0.000058
209.8422	-0.001641
210.0471	0.000216
210.2520	0.000343
210.4569	0.000364
210.6618	-0.000565
210.8668	0.000491
211.0718	0.001187
211.2767	-0.000269
211.4817	-0.000227
211.6867	0.001483
211.8918	-0.001536
212.0968	0.000470
212.3018	0.000617
212.5069	-0.000142
212.7120	-0.000332
212.9171	-0.000354
213.1222	-0.001177
213.3273	0.000575
213.5325	0.000554
213.7376	0.000765
213.9428	-0.001325
214.1480	-0.001768
214.3532	-0.000586
214.5584	0.001251
214.7636	-0.001557
214.9689	0.000596
215.1741	0.000047
215.3794	0.000786
215.5847	0.000322
215.7900	0.001061
215.9953	0.000871
216.2007	0.000237
216.4060	-0.000881
216.6114	-0.000649
216.8168	-0.000206
217.0222	0.000047
217.2276	0.000090
217.4330	-0.000121
217.6384	0.000449
217.8439	0.000533
218.0494	0.000449
218.2548	0.001694
218.4603	0.000575
218.6659	-0.000628
218.8714	-0.000586
219.0769	0.000069
219.2825	-0.000058
219.4881	0.000765
219.6936	-0.000544
219.8992	-0.000902
220.1049	0.001124
220.3105	-0.000860
220.5161	-0.000670
220.7218	0.000406
220.9275	-0.000396
221.1332	-0.000227
221.3389	0.000470
221.5446	0.000660
221.7503	-0.000375
221.9561	-0.000016
222.1618	0.001187
222.3676	0.000871
222.5734	0.000406
222.7792	0.000702
222.9850	0.000301
223.1909	0.001208
223.3967	-0.000164
223.6026	-0.000396
223.8085	-0.000311
224.0144	-0.000670
224.2203	0.000322
224.4262	0.001884
224.6322	0.000575
224.8381	0.000195
225.0441	0.000639
225.2501	-0.000818
225.4561	0.000364
225.6621	0.001018
225.8681	-0.000396
226.0742	0.000385
226.2802	-0.000037
226.4863	-0.000480
226.6924	-0.000544
226.8985	0.000554
227.1046	-0.001113
227.3107	-0.000501
227.5169	0.001863
227.7230	-0.000375
227.9292	-0.000501
228.1354	0.000617
228.3416	-0.000332
228.5478	0.000195
228.7541	-0.000311
228.9603	0.001420
229.1666	0.000512
229.3729	-0.000522
229.5791	0.000259
229.7855	0.001652
229.9918	-0.000459
230.1981	0.001082
230.4045	0.000723
230.6108	0.000132
230.8172	-0.000776
231.0236	0.002391
231.2300	-0.000544
231.4364	-0.000016
231.6429	-0.000206
231.8493	0.000913
232.0558	-0.000712
232.2623	0.000871
232.4688	0.000533
232.6753	0.000575
232.8818	-0.000121
233.0884	0.001251
233.2949	0.000280
