# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000547
197.9842	-0.000107
198.1882	0.001201
198.3922	0.000526
198.5963	0.000441
198.8003	0.000969
199.0044	0.001433
199.2085	0.000484
199.4126	0.000336
199.6168	-0.000297
199.8209	0.000906
200.0251	0.001349
200.2292	0.000463
200.4334	0.000652
200.6376	0.001855
200.8418	-0.000171
201.0461	0.000842
201.2503	-0.000508
201.4546	0.000885
201.6589	0.001433
201.8631	0.000230
202.0674	0.000463
202.2718	0.001307
202.4761	0.000167
202.6805	0.000463
202.8848	0.000357
203.0892	0.002256
203.2936	0.000463
203.4980	0.000589
203.7024	0.000610
203.9069	0.000885
204.1113	0.000568
204.3158	0.001644
204.5203	-0.001247
204.7248	0.001117
204.9293	-0.000550
205.1338	-0.000846
205.3384	0.000040
205.5430	0.000083
205.7475	-0.000529
205.9521	0.000463
206.1567	0.000484
206.3614	0.000357
206.5660	0.000104
206.7706	0.000674
206.9753	-0.000572
207.1800	-0.000171
207.3847	-0.000550
207.5894	0.002278
207.7941	-0.000846
207.9989	0.000990
208.2036	0.000357
208.4084	0.001454
208.6132	0.000441
208.8180	-0.000339
209.0228	0.001476
209.2276	0.001497
209.4325	0.001159
209.6373	0.000758
209.8422	0.000758
210.0471	-0.000719
210.2520	-0.000234
210.4569	0.001666
210.6618	-0.001120
210.8668	-0.000128
211.0718	0.000315
211.2767	0.000821
211.4817	0.000505
211.6867	0.000737
211.8918	-0.000107
212.0968	0.001792
212.3018	-0.000002
212.5069	0.000019
212.7120	-0.001817
212.9171	0.000251
213.1222	0.000568
213.3273	0.000251
213.5325	0.001834
213.7376	0.000040
213.9428	0.001286
214.1480	0.000209
214.3532	0.000019
214.5584	0.000737
214.7636	0.001053
214.9689	-0.000909
215.1741	0.000505
215.3794	0.001180
215.5847	0.000273
215.7900	0.000420
215.9953	-0.000508
216.2007	0.000484
216.4060	0.000589
216.6114	0.000589
216.8168	0.000610
217.0222	-0.000192
217.2276	0.000336
217.4330	0.002383
217.6384	0.000209
217.8439	-0.000128
218.0494	-0.000635
218.2548	0.000969
218.4603	0.000610
218.6659	0.000188
218.8714	-0.000361
219.0769	0.001180
219.2825	-0.000888
219.4881	0.000420
219.6936	0.000040
219.8992	0.001518
220.1049	0.000758
220.3105	0.001370
220.5161	0.000463
220.7218	0.001518
220.9275	0.000357
221.1332	0.000315
221.3389	0.000104
221.5446	0.000906
221.7503	0.000505
221.9561	0.000230
222.1618	0.000167
222.3676	0.000336
222.5734	0.000484
222.7792	0.000420
222.9850	-0.000255
223.1909	0.000104
223.3967	0.000885
