# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000519
197.9842	-0.000410
198.1882	0.000793
198.3922	0.000434
198.5963	-0.000515
198.8003	-0.000557
199.0044	0.001088
199.2085	-0.001422
199.4126	0.000624
199.6168	-0.000916
199.8209	-0.000536
200.0251	0.000624
200.2292	0.000434
200.4334	0.000793
200.6376	0.000308
200.8418	-0.000199
201.0461	-0.000557
201.2503	0.000434
201.4546	-0.000220
201.6589	-0.000536
201.8631	0.000160
202.0674	-0.000726
202.2718	0.002080
202.4761	-0.000536
202.6805	-0.000114
202.8848	0.001637
203.0892	0.001046
203.2936	0.000202
203.4980	-0.000663
203.7024	0.000076
203.9069	0.001067
204.1113	0.001130
204.3158	-0.000199
204.5203	-0.000557
204.7248	0.000708
204.9293	-0.000241
205.1338	0.000940
205.3384	0.001721
205.5430	-0.000557
205.7475	-0.000051
205.9521	-0.000515
206.1567	0.000603
206.3614	-0.000578
206.5660	0.000160
206.7706	-0.000599
206.9753	-0.000473
207.1800	-0.001464
207.3847	0.000265
207.5894	-0.001148
207.7941	-0.000304
207.9989	0.000434
208.2036	-0.000241
208.4084	0.000392
208.6132	0.001004
208.8180	0.000772
209.0228	-0.000621
209.2276	0.000708
209.4325	0.000687
209.6373	0.001109
209.8422	-0.000009
210.0471	-0.000093
210.2520	0.000561
210.4569	-0.000621
210.6618	0.000139
210.8668	0.000202
211.0718	0.000730
211.2767	0.000519
211.4817	0.000139
211.6867	0.000434
211.8918	-0.000178
212.0968	0.000624
212.3018	0.000730
212.5069	0.002143
212.7120	0.000624
212.9171	0.000160
213.1222	0.000329
213.3273	0.001025
213.5325	0.000160
213.7376	-0.000009
213.9428	0.000898
214.1480	-0.000452
214.3532	-0.000684
214.5584	0.001362
214.7636	-0.000726
214.9689	-0.000853
215.1741	-0.001380
215.3794	0.000540
215.5847	-0.000030
215.7900	0.000624
215.9953	0.000624
216.2007	0.000645
216.4060	-0.000621
216.6114	0.000519
216.8168	-0.001190
217.0222	-0.000473
217.2276	-0.000093
217.4330	0.001004
217.6384	-0.000135
217.8439	-0.000051
218.0494	-0.001717
218.2548	0.000497
218.4603	0.000371
218.6659	0.000666
218.8714	-0.000747
219.0769	-0.001085
219.2825	-0.000599
219.4881	0.001869
219.6936	0.000097
219.8992	0.000308
220.1049	0.001573
220.3105	-0.000494
220.5161	0.001510
220.7218	0.001615
220.9275	-0.000093
221.1332	-0.000156
221.3389	0.000329
221.5446	0.000540
221.7503	0.000898
221.9561	-0.000262
222.1618	0.000287
222.3676	-0.000642
222.5734	0.000160
222.7792	0.000202
222.9850	0.000223
223.1909	0.000244
223.3967	0.000202
223.6026	0.000687
223.8085	-0.000642
224.0144	0.002185
224.2203	0.000898
224.4262	-0.000051
224.6322	0.001257
224.8381	0.000350
225.0441	-0.000304
225.2501	0.000223
225.4561	-0.000494
225.6621	0.000772
225.8681	-0.000789
226.0742	-0.000241
226.2802	0.000540
226.4863	0.000561
226.6924	-0.001148
226.8985	0.001278
227.1046	-0.001106
227.3107	0.001763
227.5169	-0.001317
227.7230	-0.000684
227.9292	-0.000346
228.1354	-0.000114
228.3416	0.000287
228.5478	0.001046
228.7541	-0.000979
228.9603	-0.000051
229.1666	0.000118
229.3729	-0.000241
229.5791	0.000687
229.7855	0.000097
229.9918	-0.000009
230.1981	0.000772
230.4045	-0.000346
230.6108	0.000329
230.8172	0.000181
231.0236	0.000624
231.2300	-0.000895
231.4364	0.000371
231.6429	-0.001422
231.8493	-0.000262
232.0558	0.000329
232.2623	0.000751
232.4688	0.000265
232.6753	-0.000831
232.8818	0.000392
233.0884	0.001637
233.2949	-0.000262
233.5015	0.001151
233.7081	0.001004
233.9147	0.000223
234.1213	0.001025
234.3279	0.000919
234.5346	-0.000051
234.7413	0.000455
234.9479	0.000476
235.1546	0.001362
235.3613	-0.001042
235.5680	-0.000199
235.7748	0.001405
235.9815	-0.000135
236.1883	0.000012
236.3951	0.000814
236.6018	0.000519
236.8087	0.001447
237.0155	0.000054
237.2223	0.000054
237.4292	-0.000199
237.6360	-0.000009
237.8429	-0.000831
238.0498	0.000666
238.2567	-0.000536
238.4636	-0.000030
238.6706	0.001215
238.8775	0.001151
239.0845	-0.001401
239.2915	0.000730
239.4985	0.001468
239.7055	0.001383
239.9125	-0.001464
240.1195	0.002185
240.3266	-0.000747
240.5337	0.001341
240.7407	0.001405
240.9478	-0.000642
241.1549	-0.000283
241.3621	0.001932
241.5692	0.000076
241.7764	0.000751
241.9835	0.000540
242.1907	0.001573
242.3979	0.000540
242.6051	0.000814
242.8124	-0.000831
243.0196	0.000118
243.2269	0.000856
243.4341	-0.000663
243.6414	-0.001021
243.8487	0.000455
244.0560	-0.000093
244.2634	0.002058
244.4707	0.001531
244.6781	0.000497
244.8854	-0.000452
245.0928	0.000392
245.3002	0.001088
245.5076	0.001130
245.7151	-0.001148
245.9225	0.000223
246.1300	-0.000178
246.3375	0.000898
246.5449	-0.000663
246.7524	0.001067
246.9600	-0.000030
247.1675	0.000962
247.3750	-0.000283
247.5826	0.000033
247.7902	-0.000241
247.9978	0.000666
248.2054	-0.001232
248.4130	0.001362
248.6206	0.000645
248.8283	0.000835
249.0359	0.001320
249.2436	-0.000156
249.4513	0.000519
249.6590	0.000118
249.8667	0.000687
250.0745	0.000202
250.2822	-0.000030
250.4900	-0.000515
250.6978	-0.001021
250.9056	0.001468
251.1134	-0.000178
251.3212	-0.000093
251.5290	0.000139
251.7369	0.001046
251.9447	0.000645
252.1526	-0.000283
252.3605	0.000582
252.5684	0.000371
252.7763	-0.000663
252.9843	0.001088
253.1922	0.000371
253.4002	0.000497
253.6082	0.000730
253.8162	0.000160
254.0242	-0.001380
254.2322	0.000118
254.4402	0.000287
254.6483	-0.000536
254.8564	-0.000367
255.0644	0.000983
255.2725	-0.000874
255.4806	-0.000283
255.6888	0.000012
255.8969	0.001067
256.1051	0.000519
256.3132	0.000371
256.5214	0.000265
256.7296	-0.000789
256.9378	0.001742
257.1460	0.000455
257.3543	-0.001000
257.5625	-0.000156
257.7708	-0.000325
257.9791	-0.000072
258.1874	0.000814
258.3957	0.000097
258.6040	-0.000621
258.8124	-0.000642
259.0207	0.000898
259.2291	0.000561
259.4375	0.000139
259.6459	0.001784
259.8543	0.000392
260.0627	0.001489
260.2711	-0.000452
260.4796	0.000139
260.6881	-0.000030
260.8965	0.001236
261.1050	-0.000494
261.3135	0.000434
261.5221	0.000455
261.7306	-0.000388
261.9392	-0.000473
262.1477	0.001573
262.3563	0.000160
262.5649	0.001299
262.7735	0.000540
262.9822	0.000244
263.1908	-0.000135
263.3995	0.001615
263.6081	0.001362
263.8168	0.000054
264.0255	-0.001317
264.2342	0.001236
264.4429	-0.000178
264.6517	-0.000473
264.8604	0.000772
265.0692	0.000265
265.2780	0.000265
265.4868	-0.000726
265.6956	0.000244
265.9044	-0.000452
266.1133	-0.000241
266.3221	0.000519
266.5310	0.001004
266.7399	0.000561
266.9488	0.000223
267.1577	0.000202
267.3666	-0.000135
267.5755	0.000772
267.7845	0.000940
267.9935	-0.001169
268.2024	-0.000536
268.4114	0.000983
268.6205	-0.001401
268.8295	0.000097
269.0385	-0.001422
269.2476	0.001615
269.4566	0.001278
269.6657	0.000666
269.8748	0.000202
270.0839	-0.000473
270.2931	-0.001401
270.5022	0.000540
270.7114	-0.000621
270.9205	0.000033
271.1297	0.000076
271.3389	0.001194
271.5481	-0.000726
271.7573	0.001890
271.9666	0.000708
272.1758	0.001257
272.3851	0.000434
272.5944	0.000666
272.8037	0.000497
273.0130	0.000054
273.2223	-0.000726
273.4316	0.000772
273.6410	-0.000705
273.8504	0.002037
274.0597	0.000097
274.2691	0.001953
274.4785	0.000097
274.6880	0.000708
274.8974	-0.001781
275.1069	0.000708
275.3163	0.000076
275.5258	0.001194
275.7353	0.000814
275.9448	0.000329
276.1543	-0.000114
276.3639	0.000856
276.5734	-0.001907
276.7830	-0.000241
276.9926	-0.001971
277.2022	0.000076
277.4118	0.000624
277.6214	0.001721
277.8310	-0.000030
278.0407	-0.000747
278.2503	0.000603
278.4600	-0.000346
278.6697	0.000497
278.8794	0.000624
279.0891	0.000097
279.2989	0.000392
279.5086	-0.000410
279.7184	0.001278
279.9281	0.000708
280.1379	0.000244
280.3477	0.000582
280.5576	0.000223
280.7674	-0.000304
280.9772	-0.000178
281.1871	0.000392
281.3970	0.001151
281.6069	0.001194
281.8168	0.000687
282.0267	-0.001148
282.2366	0.000877
282.4466	0.000497
282.6565	0.000856
282.8665	-0.001675
283.0765	0.001236
283.2865	-0.000621
283.4965	0.001004
283.7065	-0.000072
283.9166	-0.000367
284.1266	0.000097
284.3367	0.001573
284.5468	-0.000452
284.7569	0.000940
284.9670	0.001046
285.1771	0.001151
285.3873	-0.000452
285.5974	-0.000621
285.8076	-0.000937
286.0178	-0.000262
286.2280	-0.000156
286.4382	0.001510
286.6484	-0.000410
286.8587	0.000940
287.0689	-0.001064
287.2792	0.001594
287.4895	0.000434
287.6998	0.000645
287.9101	-0.000072
288.1204	0.000540
288.3308	0.000392
288.5411	0.001215
288.7515	-0.000494
288.9619	-0.000156
289.1723	0.000730
289.3827	0.000856
289.5931	0.000497
289.8035	0.000898
290.0140	-0.000874
290.2245	0.000054
290.4349	-0.000325
290.6454	0.000265
290.8559	0.000413
291.0665	0.001067
291.2770	0.001784
291.4875	0.001236
291.6981	-0.001317
291.9087	0.000308
292.1193	-0.000599
292.3299	0.001594
292.5405	0.000434
292.7511	0.000730
292.9618	-0.001127
293.1724	-0.000199
293.3831	0.000392
293.5938	0.000561
293.8045	-0.000262
294.0152	0.000181
294.2260	0.000708
294.4367	-0.001127
294.6475	-0.001106
294.8582	0.000223
295.0690	0.001615
295.2798	-0.000831
295.4906	-0.000072
295.7015	-0.000304
295.9123	0.000624
296.1232	0.000540
296.3340	-0.000853
296.5449	0.001004
296.7558	-0.000009
296.9667	0.000054
297.1777	0.000287
297.3886	0.001194
297.5995	-0.000853
297.8105	0.001299
298.0215	0.000793
298.2325	0.000940
298.4435	-0.000557
298.6545	0.000181
298.8656	-0.000367
299.0766	-0.000178
299.2877	-0.000156
299.4988	0.000033
299.7099	0.000877
299.9210	0.000455
300.1321	0.000350
300.3432	0.000983
300.5544	-0.000452
300.7655	0.001510
300.9767	-0.001021
301.1879	-0.000199
301.3991	0.000751
301.6103	-0.000726
301.8215	-0.000494
302.0328	0.001594
302.2441	0.000540
302.4553	-0.000262
302.6666	-0.000325
302.8779	0.000476
303.0892	-0.001190
303.3006	-0.000241
303.5119	0.000181
303.7233	0.000497
303.9346	0.000265
304.1460	0.001151
304.3574	-0.001232
304.5688	0.000455
304.7803	0.000371
304.9917	-0.000304
305.2031	-0.000410
305.4146	0.000940
305.6261	-0.000367
305.8376	0.000371
306.0491	-0.000388
306.2606	0.000329
306.4722	0.000666
306.6837	0.000434
306.8953	-0.000557
307.1069	0.001004
307.3184	0.000223
307.5301	0.000645
307.7417	0.000540
307.9533	0.000940
308.1650	-0.000093
308.3766	0.000434
308.5883	0.002122
308.8000	0.000202
309.0117	-0.000621
309.2234	-0.000726
309.4351	0.000434
309.6469	0.000772
309.8586	0.000751
310.0704	-0.000135
310.2822	0.000160
310.4940	0.000561
310.7058	0.000139
310.9176	0.000455
311.1295	-0.000621
311.3413	0.001890
311.5532	-0.001422
311.7651	-0.000009
311.9770	0.001046
312.1889	0.001658
312.4008	0.000962
312.6127	0.001763
312.8247	-0.000199
313.0366	0.000160
313.2486	-0.000388
313.4606	0.000371
313.6726	-0.000199
313.8846	0.000308
314.0967	0.000139
314.3087	0.001046
314.5208	0.000012
314.7328	0.000033
314.9449	-0.000705
315.1570	0.000962
315.3692	-0.000810
315.5813	0.000097
315.7934	-0.000367
316.0056	0.000434
316.2177	0.000962
316.4299	0.001025
316.6421	-0.000747
316.8543	0.000076
317.0666	-0.001127
317.2788	-0.000030
317.4911	-0.000093
317.7033	0.001405
317.9156	0.001194
318.1279	0.000012
318.3402	0.000434
318.5525	0.000540
318.7649	0.000856
318.9772	-0.000325
319.1896	0.000392
319.4019	0.001573
319.6143	-0.000473
319.8267	0.000455
320.0392	0.000244
320.2516	0.000582
320.4640	0.000160
320.6765	0.000160
320.8890	0.000202
321.1014	0.000856
321.3139	-0.000093
321.5265	0.001468
321.7390	-0.000241
321.9515	0.001109
322.1641	-0.000536
322.3766	0.000898
322.5892	0.000940
322.8018	0.000265
323.0144	-0.000009
323.2270	0.001025
323.4397	0.000097
