# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000933
197.9842	-0.000058
198.1882	0.000617
198.3922	-0.000142
198.5963	0.000490
198.8003	-0.001028
199.0044	0.001017
199.2085	0.001144
199.4126	0.001755
199.6168	-0.000079
199.8209	0.001671
200.0251	0.001819
200.2292	0.001207
200.4334	0.000680
200.6376	0.001798
200.8418	0.000575
201.0461	0.000385
201.2503	0.000090
201.4546	0.001017
201.6589	0.000785
201.8631	0.000216
202.0674	0.000575
202.2718	0.001755
202.4761	0.000617
202.6805	0.000891
202.8848	0.001481
203.0892	0.001608
203.2936	0.000427
203.4980	0.001903
203.7024	-0.000712
203.9069	0.000764
204.1113	0.000722
204.3158	0.001123
204.5203	-0.000184
204.7248	0.000069
204.9293	-0.000374
205.1338	0.001819
205.3384	0.001291
205.5430	0.001523
205.7475	-0.000206
205.9521	0.000975
206.1567	0.000680
206.3614	0.001144
206.5660	-0.000037
206.7706	0.002620
206.9753	0.000870
207.1800	0.000975
207.3847	0.001502
207.5894	0.001123
207.7941	-0.000037
207.9989	0.001313
208.2036	0.000722
208.4084	0.000722
208.6132	0.001523
208.8180	0.001671
209.0228	0.000828
209.2276	0.001629
209.4325	0.000237
209.6373	0.001060
209.8422	0.001334
210.0471	-0.000037
210.2520	0.000026
210.4569	0.000596
210.6618	0.000575
210.8668	0.000532
211.0718	0.000279
211.2767	0.001249
211.4817	-0.000374
211.6867	0.001629
211.8918	-0.000880
212.0968	0.001966
212.3018	-0.001850
212.5069	0.000996
212.7120	-0.000163
212.9171	0.001228
213.1222	-0.000585
213.3273	0.000111
213.5325	0.000933
213.7376	0.000322
213.9428	0.000090
214.1480	-0.000290
214.3532	0.000195
214.5584	0.001313
214.7636	-0.000543
214.9689	0.001017
215.1741	0.000490
215.3794	0.000743
215.5847	-0.000522
215.7900	0.001038
215.9953	0.000026
216.2007	-0.000037
216.4060	0.001017
216.6114	0.000596
216.8168	0.001038
217.0222	0.001060
217.2276	0.001966
217.4330	0.001819
217.6384	-0.000480
217.8439	0.000406
218.0494	-0.000311
218.2548	0.000912
218.4603	-0.001597
218.6659	0.000195
218.8714	0.000343
219.0769	0.001903
219.2825	0.000448
219.4881	0.000828
219.6936	-0.000965
219.8992	-0.001049
220.1049	0.001671
220.3105	0.000743
220.5161	0.000638
220.7218	-0.000016
220.9275	0.000469
221.1332	0.001291
221.3389	0.000322
221.5446	0.001924
221.7503	0.001249
221.9561	0.001334
222.1618	0.001102
222.3676	0.001608
222.5734	0.000111
222.7792	0.001397
222.9850	0.000132
223.1909	0.001355
223.3967	0.000617
223.6026	0.001987
223.8085	0.000069
224.0144	0.000322
224.2203	0.000069
224.4262	0.001291
224.6322	0.001376
224.8381	0.000638
225.0441	0.000870
225.2501	0.000575
225.4561	0.000575
225.6621	-0.000227
225.8681	0.001060
226.0742	0.001481
226.2802	0.001228
226.4863	0.000448
226.6924	-0.000184
226.8985	0.001671
227.1046	0.000385
227.3107	0.001650
227.5169	-0.000859
227.7230	0.000764
227.9292	-0.000395
228.1354	-0.000290
228.3416	0.000617
228.5478	0.001334
228.7541	0.000279
228.9603	0.000617
229.1666	-0.000691
229.3729	-0.000459
229.5791	0.000343
229.7855	0.000427
229.9918	0.000490
230.1981	0.000195
230.4045	0.001249
230.6108	0.001650
230.8172	0.000511
231.0236	0.001144
231.2300	0.000195
231.4364	0.000807
231.6429	0.000807
231.8493	0.002156
232.0558	0.000469
232.2623	0.001566
232.4688	-0.000269
232.6753	0.000153
232.8818	-0.000016
233.0884	0.000216
233.2949	0.000322
233.5015	0.001439
233.7081	0.001397
233.9147	0.000764
234.1213	-0.000374
234.3279	0.000553
234.5346	-0.000564
234.7413	0.000680
234.9479	0.000069
235.1546	0.000891
235.3613	0.000153
235.5680	0.003063
235.7748	0.000785
235.9815	0.000912
236.1883	-0.000184
236.3951	0.001270
236.6018	0.000828
236.8087	0.000954
237.0155	-0.000142
237.2223	0.000490
237.4292	0.000216
237.6360	0.002641
237.8429	-0.000627
238.0498	0.002430
238.2567	0.001228
238.4636	0.002451
238.6706	0.000912
238.8775	-0.000248
239.0845	0.000195
239.2915	-0.000669
239.4985	0.000026
239.7055	0.001376
239.9125	0.000448
240.1195	0.002282
240.3266	-0.000395
240.5337	0.000174
240.7407	0.001207
240.9478	0.001038
241.1549	-0.000227
241.3621	-0.000016
241.5692	0.001186
241.7764	-0.001176
241.9835	0.000279
242.1907	0.000195
242.3979	0.001481
242.6051	0.000153
242.8124	0.000659
243.0196	0.001439
243.2269	-0.000501
243.4341	0.000870
243.6414	-0.000058
243.8487	0.001123
