# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000202
197.9842	0.000371
198.1882	0.000329
198.3922	-0.000262
198.5963	-0.000093
198.8003	0.001088
199.0044	-0.000494
199.2085	0.000751
199.4126	0.001215
199.6168	0.001193
199.8209	-0.000072
200.0251	0.000012
200.2292	0.000392
200.4334	0.000434
200.6376	-0.000325
200.8418	0.000603
201.0461	0.000518
201.2503	0.000181
201.4546	0.001088
201.6589	-0.000051
201.8631	0.000308
202.0674	-0.001000
202.2718	0.000561
202.4761	-0.000156
202.6805	0.000919
202.8848	-0.000030
203.0892	0.000076
203.2936	0.000814
203.4980	0.001109
203.7024	0.000666
203.9069	0.002311
204.1113	0.000244
204.3158	-0.000135
204.5203	0.000582
204.7248	-0.000515
204.9293	-0.001169
205.1338	0.001215
205.3384	0.000877
205.5430	0.000160
205.7475	0.000434
205.9521	-0.000009
206.1567	-0.000220
206.3614	0.000476
206.5660	-0.000852
206.7706	-0.000156
206.9753	0.000202
207.1800	0.000518
207.3847	0.000518
207.5894	0.000624
207.7941	-0.000557
207.9989	-0.000030
208.2036	0.000540
208.4084	0.000793
208.6132	0.000687
208.8180	0.000392
209.0228	-0.000367
209.2276	0.001299
209.4325	-0.000473
209.6373	0.000772
209.8422	0.000856
210.0471	0.001151
210.2520	-0.000473
210.4569	0.000434
210.6618	-0.000515
210.8668	0.002016
211.0718	0.000687
211.2767	-0.000684
211.4817	-0.000030
211.6867	0.000202
211.8918	0.000033
212.0968	0.000983
212.3018	-0.000599
212.5069	0.001151
212.7120	0.001004
212.9171	-0.001021
213.1222	0.000202
213.3273	-0.000726
213.5325	0.000898
213.7376	0.000835
213.9428	-0.000325
214.1480	-0.000241
214.3532	0.000160
214.5584	0.000877
214.7636	-0.000747
214.9689	0.000708
215.1741	0.000708
215.3794	0.000413
215.5847	-0.000494
215.7900	0.000033
215.9953	0.001215
216.2007	0.001341
216.4060	0.000371
216.6114	0.000455
216.8168	-0.000156
217.0222	0.001236
217.2276	-0.000009
217.4330	-0.001000
217.6384	0.000244
217.8439	0.001679
218.0494	-0.000325
218.2548	0.000097
218.4603	-0.000009
218.6659	0.000392
218.8714	0.000413
219.0769	0.000666
219.2825	0.000624
219.4881	-0.000642
219.6936	0.000286
219.8992	-0.000515
220.1049	0.000983
220.3105	0.001531
220.5161	-0.000578
220.7218	0.001573
220.9275	-0.000831
221.1332	0.000772
221.3389	0.000898
221.5446	0.002459
221.7503	-0.000473
221.9561	0.000371
222.1618	-0.000747
222.3676	0.001594
222.5734	-0.000114
222.7792	0.000919
222.9850	0.000497
223.1909	0.000582
223.3967	0.000286
223.6026	0.001193
223.8085	0.001088
224.0144	0.000329
