# Wavelength (nm)	Intensity (a.u.)
197.7802	0.001056
197.9842	0.000761
198.1882	-0.000146
198.3922	-0.000040
198.5963	0.000655
198.8003	0.000803
199.0044	-0.000040
199.2085	0.000339
199.4126	0.001140
199.6168	0.000487
199.8209	0.001162
200.0251	0.000255
200.2292	-0.000420
200.4334	0.002469
200.6376	-0.000399
200.8418	-0.000146
201.0461	-0.000062
201.2503	-0.000525
201.4546	0.000170
201.6589	0.000972
201.8631	-0.000188
202.0674	-0.000167
202.2718	0.001288
202.4761	0.000276
202.6805	0.001836
202.8848	-0.000631
203.0892	0.000381
203.2936	0.000297
203.4980	0.000655
203.7024	0.001288
203.9069	-0.000188
204.1113	0.000170
204.3158	-0.000736
204.5203	0.000360
204.7248	0.000170
204.9293	0.001731
205.1338	0.000677
205.3384	0.000423
205.5430	0.000508
205.7475	-0.000504
205.9521	0.001562
206.1567	0.000719
206.3614	0.001267
206.5660	0.002406
206.7706	-0.000167
206.9753	0.000466
207.1800	0.000740
207.3847	-0.000399
207.5894	0.000170
207.7941	-0.000968
207.9989	0.001625
208.2036	0.000866
208.4084	0.002363
208.6132	0.001077
208.8180	-0.000462
209.0228	0.001457
209.2276	0.001119
209.4325	-0.000715
209.6373	0.001119
209.8422	0.000170
210.0471	0.001668
210.2520	0.001604
210.4569	0.000951
210.6618	0.000276
210.8668	0.001393
211.0718	0.001035
211.2767	0.000993
211.4817	0.000782
211.6867	0.000487
211.8918	-0.001411
212.0968	0.000487
212.3018	0.000761
212.5069	0.001752
212.7120	0.000550
212.9171	0.000402
213.1222	0.000276
213.3273	0.001372
213.5325	0.001035
213.7376	0.001372
213.9428	0.000402
214.1480	0.000445
214.3532	0.000634
214.5584	0.001604
214.7636	0.000107
214.9689	-0.000062
215.1741	-0.000546
215.3794	0.001330
215.5847	0.000571
215.7900	0.000887
215.9953	0.001056
216.2007	-0.000083
216.4060	0.001710
216.6114	0.000782
216.8168	0.000908
217.0222	0.000866
217.2276	0.001056
217.4330	0.000381
217.6384	0.000698
217.8439	0.002342
218.0494	-0.000989
218.2548	0.001393
218.4603	0.001098
218.6659	-0.000525
218.8714	-0.000715
219.0769	0.002110
219.2825	0.000613
219.4881	-0.000336
219.6936	0.000255
219.8992	0.000128
220.1049	0.000276
220.3105	0.001815
220.5161	0.000065
220.7218	0.000803
220.9275	0.000234
221.1332	0.001562
221.3389	0.001436
221.5446	0.000698
221.7503	0.000719
221.9561	0.000529
222.1618	0.000993
222.3676	0.000213
222.5734	-0.000230
222.7792	0.000761
222.9850	0.000276
223.1909	0.001288
223.3967	0.000908
223.6026	0.000149
223.8085	0.001288
224.0144	0.000592
224.2203	0.000845
224.4262	0.000951
224.6322	-0.000125
224.8381	0.000339
225.0441	0.000318
225.2501	0.000655
225.4561	0.001056
225.6621	0.000170
225.8681	0.000234
226.0742	0.001457
226.2802	0.000402
226.4863	0.001330
226.6924	-0.000146
226.8985	0.001098
227.1046	-0.000209
227.3107	0.000803
227.5169	0.000149
227.7230	-0.000462
227.9292	0.000550
228.1354	0.000993
228.3416	0.000234
228.5478	0.001984
228.7541	-0.000293
228.9603	0.000908
229.1666	0.000993
229.3729	0.000318
229.5791	0.000698
229.7855	0.001056
229.9918	0.001436
230.1981	-0.002044
230.4045	0.000655
230.6108	0.000550
230.8172	0.001478
231.0236	0.000782
231.2300	0.000592
231.4364	0.001393
231.6429	0.000107
231.8493	0.000592
232.0558	0.000381
232.2623	0.001752
232.4688	-0.000146
232.6753	0.002300
232.8818	0.000360
233.0884	0.000613
233.2949	0.000866
233.5015	0.000592
233.7081	-0.000040
233.9147	0.002511
234.1213	0.001119
234.3279	0.000023
234.5346	-0.000504
234.7413	-0.000420
234.9479	0.001246
235.1546	0.001140
235.3613	0.001457
235.5680	-0.000525
235.7748	0.000360
235.9815	-0.000272
236.1883	0.000550
236.3951	-0.000251
236.6018	0.000824
236.8087	0.001436
237.0155	0.001035
237.2223	0.000887
237.4292	0.001457
237.6360	0.001520
237.8429	-0.001538
238.0498	0.000719
238.2567	0.002110
238.4636	0.002553
238.6706	0.000972
238.8775	0.001731
239.0845	-0.000357
239.2915	0.000951
239.4985	0.000655
239.7055	-0.000589
239.9125	-0.001664
240.1195	0.001815
240.3266	0.000634
240.5337	0.000086
240.7407	-0.000420
240.9478	-0.000188
241.1549	0.000128
241.3621	-0.000062
241.5692	0.000128
241.7764	0.000972
241.9835	-0.000251
242.1907	0.001815
242.3979	-0.000525
242.6051	0.001119
242.8124	0.000508
243.0196	0.001731
243.2269	-0.001074
243.4341	0.000634
243.6414	-0.000251
243.8487	0.000655
244.0560	0.000318
244.2634	0.001562
244.4707	-0.000293
244.6781	0.001056
244.8854	0.000487
245.0928	0.000466
245.3002	0.000866
245.5076	-0.000272
245.7151	0.000360
245.9225	0.002089
246.1300	0.001415
246.3375	0.000740
246.5449	0.000466
246.7524	0.000445
246.9600	-0.000525
247.1675	0.000634
247.3750	-0.000546
247.5826	0.000128
247.7902	-0.000272
247.9978	0.000297
248.2054	0.001900
248.4130	0.000466
248.6206	0.000655
248.8283	0.000381
249.0359	-0.001031
249.2436	0.000824
249.4513	-0.000040
249.6590	0.002490
249.8667	0.000445
250.0745	0.002869
250.2822	0.000887
250.4900	0.000339
250.6978	-0.000483
250.9056	-0.000736
251.1134	0.000276
251.3212	0.000487
251.5290	0.000508
251.7369	0.000423
251.9447	0.000529
252.1526	0.000698
252.3605	0.000297
252.5684	0.001921
252.7763	-0.000083
252.9843	0.000592
253.1922	-0.000146
253.4002	0.000339
253.6082	-0.000905
253.8162	0.000592
254.0242	0.001689
254.2322	0.001541
254.4402	-0.000019
254.6483	0.000445
254.8564	0.000318
255.0644	0.000360
255.2725	-0.000293
255.4806	0.001583
255.6888	0.000550
255.8969	0.000381
256.1051	0.000782
256.3132	0.000508
256.5214	-0.000083
256.7296	0.001267
256.9378	-0.000357
257.1460	-0.000546
257.3543	0.000276
257.5625	0.000297
257.7708	0.001794
257.9791	-0.000293
258.1874	-0.000483
258.3957	0.002174
258.6040	0.000508
258.8124	-0.000715
259.0207	0.000402
259.2291	0.001056
259.4375	0.000255
259.6459	0.001668
259.8543	0.000002
260.0627	-0.000209
260.2711	0.000086
260.4796	0.000445
260.6881	-0.000336
260.8965	0.000487
261.1050	0.000213
261.3135	0.001562
261.5221	0.000930
261.7306	0.001478
261.9392	-0.000272
262.1477	0.001056
262.3563	0.000487
262.5649	0.000908
262.7735	0.001162
262.9822	0.000782
263.1908	0.000044
263.3995	0.000740
263.6081	0.001246
263.8168	0.000887
264.0255	0.001035
264.2342	0.000845
264.4429	-0.000146
264.6517	0.001162
264.8604	0.000213
265.0692	0.001457
265.2780	0.000698
265.4868	-0.000736
265.6956	-0.000336
265.9044	0.001689
266.1133	0.000402
266.3221	0.001372
266.5310	-0.000504
266.7399	0.000002
266.9488	0.000677
267.1577	0.000887
267.3666	0.000972
267.5755	0.001267
267.7845	0.000402
267.9935	0.000402
268.2024	0.000086
268.4114	0.000887
268.6205	0.000887
268.8295	0.000550
269.0385	0.000402
269.2476	0.000824
269.4566	0.000993
269.6657	0.001140
269.8748	0.000023
270.0839	0.001098
270.2931	0.000571
270.5022	0.001372
270.7114	0.000276
270.9205	0.000908
271.1297	0.000845
271.3389	0.001288
271.5481	-0.000040
271.7573	0.001478
271.9666	-0.000673
272.1758	0.001246
272.3851	0.000107
272.5944	0.000044
272.8037	0.001119
273.0130	-0.000715
273.2223	0.000107
273.4316	0.001393
273.6410	0.000508
273.8504	0.000529
274.0597	0.001225
274.2691	0.001731
274.4785	0.000065
274.6880	0.000023
274.8974	0.000276
275.1069	0.000149
275.3163	0.000276
275.5258	0.001436
275.7353	0.001689
275.9448	0.000086
276.1543	0.000782
276.3639	0.000972
276.5734	0.000107
276.7830	0.000930
276.9926	0.000192
277.2022	-0.000947
277.4118	0.000002
277.6214	-0.000504
277.8310	0.000993
278.0407	0.001625
278.2503	0.000719
278.4600	0.000930
278.6697	0.000951
278.8794	0.000613
279.0891	0.000297
279.2989	0.001162
279.5086	-0.000062
279.7184	0.000845
279.9281	-0.000546
280.1379	0.001056
280.3477	0.000972
280.5576	0.001436
280.7674	-0.000631
280.9772	0.000149
281.1871	0.000908
281.3970	-0.000188
281.6069	0.001225
281.8168	0.000972
282.0267	0.000550
282.2366	0.000423
282.4466	0.000192
282.6565	0.001288
282.8665	0.000866
283.0765	0.000761
283.2865	0.000677
283.4965	-0.000610
283.7065	-0.000568
283.9166	0.001225
284.1266	-0.000673
284.3367	0.001773
284.5468	-0.000083
284.7569	0.001204
284.9670	0.001246
285.1771	0.000107
