# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000888
197.9842	0.000381
198.1882	0.000550
198.3922	0.000339
198.5963	0.000508
198.8003	0.000255
199.0044	-0.000294
199.2085	0.000339
199.4126	0.001499
199.6168	0.001436
199.8209	0.000360
200.0251	0.000613
200.2292	0.000740
200.4334	-0.000167
200.6376	0.000149
200.8418	-0.001348
201.0461	0.000824
201.2503	0.001521
201.4546	0.000149
201.6589	0.000339
201.8631	0.000044
202.0674	0.000171
202.2718	0.001584
202.4761	0.000234
202.6805	-0.000040
202.8848	0.001457
203.0892	0.000993
203.2936	0.000719
203.4980	0.000993
203.7024	0.000466
203.9069	0.000972
204.1113	-0.000357
204.3158	0.000613
204.5203	-0.000272
204.7248	0.001183
204.9293	-0.001327
205.1338	0.002301
205.3384	0.001141
205.5430	0.000171
205.7475	0.001521
205.9521	0.001331
206.1567	0.000466
206.3614	0.000571
206.5660	0.000550
206.7706	0.000698
206.9753	0.000128
207.1800	0.000065
207.3847	0.000318
207.5894	0.001183
207.7941	0.000846
207.9989	-0.000040
208.2036	-0.000420
208.4084	-0.000357
208.6132	-0.001327
208.8180	0.001162
209.0228	0.000297
209.2276	0.000424
209.4325	-0.000589
209.6373	0.000740
209.8422	-0.000083
210.0471	-0.000420
210.2520	-0.000357
210.4569	-0.000462
210.6618	-0.000884
210.8668	0.000867
211.0718	0.000276
211.2767	-0.000547
211.4817	-0.000420
211.6867	0.001394
211.8918	-0.000167
212.0968	0.000381
212.3018	0.000466
212.5069	0.000740
212.7120	-0.000758
212.9171	0.001099
213.1222	0.000403
213.3273	0.000993
213.5325	-0.000125
213.7376	0.000867
213.9428	-0.000336
214.1480	0.001099
214.3532	-0.000863
214.5584	0.000635
214.7636	0.001099
214.9689	0.000656
215.1741	-0.000420
215.3794	0.000128
215.5847	0.000993
215.7900	-0.000040
215.9953	0.000171
216.2007	0.000508
216.4060	-0.000040
216.6114	0.000888
216.8168	0.001056
217.0222	-0.000251
