# Wavelength	Absorbance
197.780200 -0.012458
197.984200 0.244248
198.188200 -0.184067
198.392200 -0.158588
198.596300 0.411761
198.800300 2.318063
199.004400 -0.418105
199.208500 0.222835
199.412600 2.776701
199.616800 -0.332765
199.820900 -0.333958
200.025100 0.194900
200.229200 -0.566707
200.433400 3.008600
200.637600 1.489802
200.841800 -0.192119
201.046100 3.008600
201.250300 0.389886
201.454600 3.220892
201.658900 3.051153
201.863100 0.471010
202.067400 0.982271
202.271800 -0.212224
202.476100 -0.182655
202.680500 0.183917
202.884800 1.725185
203.089200 0.049202
203.293600 -0.221067
203.498000 -0.279562
203.702400 2.336460
203.906900 1.959041
204.111300 0.000000
204.315800 -0.237788
204.520300 3.062958
204.724800 -0.598963
204.929300 -0.444534
205.133800 0.137603
205.338400 1.564929
205.543000 0.647687
205.747500 -0.000902
205.952100 2.791691
206.156700 0.484400
206.361400 0.000000
206.566000 -0.387667
206.770600 0.120928
206.975300 -0.700730
207.180000 -1.982271
207.384700 0.318198
207.589400 -2.008600
207.794100 -0.706667
207.998900 -0.527313
208.203600 0.043723
208.408400 0.370929
208.613200 0.067385
208.818000 -0.273833
209.022800 0.406373
209.227600 0.083805
209.432500 2.907949
209.637300 -0.462821
209.842200 2.294466
210.047100 -0.177240
210.252000 -0.760503
210.456900 -0.029251
210.661800 0.589995
210.866800 0.946466
211.071800 0.421440
211.276700 0.080579
211.481700 1.145332
211.686700 -0.635652
211.891800 2.480007
212.096800 0.411464
212.301800 2.890421
212.506900 0.138269
212.712000 2.965672
212.917100 0.793373
213.122200 -0.189091
213.327300 0.149378
213.532500 -2.935507
213.737600 -0.027832
213.942800 1.447158
214.148000 -0.304063
214.353200 -2.318063
214.558400 -0.074431
214.763600 1.106927
214.968900 2.896526
215.174100 0.100166
215.379400 -2.784617
215.584700 2.846955
215.790000 -0.017415
215.995300 -0.115306
216.200700 0.716275
216.406000 0.436620
216.611400 -0.425548
216.816800 0.114453
217.022200 -0.115220
217.227600 0.161564
217.433000 0.758407
217.638400 -0.289385
217.843900 -0.547270
218.049400 0.000000
218.254800 3.275081
218.460300 3.008600
218.665900 0.261878
218.871400 3.234517
219.076900 -0.225299
219.282500 2.960946
219.488100 0.403822
219.693600 2.783904
219.899200 0.263320
220.104900 3.055378
220.310500 2.158362
220.516100 0.000000
220.721800 2.872156
220.927500 0.125185
221.133200 0.102662
221.338900 -0.011811
221.544600 0.203503
221.750300 1.405403
221.956100 0.108071
222.161800 2.338456
222.367600 -0.267415
222.573400 -0.395565
222.779200 -2.736397
222.985000 -3.221153
223.190900 0.232833
223.396700 2.621176
223.602600 -0.010995
223.808500 2.736397
224.014400 -0.012589
224.220300 -0.173058
224.426200 -0.121402
224.632200 2.727541
224.838100 -0.113900
225.044100 2.653213
225.250100 2.550228
225.456100 -0.402166
225.662100 2.632457
225.868100 -0.877217
226.074200 2.632457
226.280200 0.000000
226.486300 0.224741
226.692400 -2.359835
226.898500 0.302063
227.104600 -0.768867
227.310700 0.176427
227.516900 -0.170537
227.723000 -1.183096
227.929200 1.661788
228.135400 -0.198185
228.341600 0.071986
228.547800 -0.101824
228.754100 0.360438
228.960300 -0.329675
229.166600 0.000000
229.372900 0.264496
229.579100 2.683047
229.785500 0.431855
229.991800 0.845098
230.198100 0.773660
230.404500 0.708515
230.610800 -0.026709
230.817200 -1.591065
231.023600 0.457452
231.230000 2.683047
231.436400 0.488587
231.642900 2.718502
231.849300 -0.143817
232.055800 2.008600
232.262300 0.480782
232.468800 -0.591187
232.675300 -0.067809
232.881800 2.599883
233.088400 -0.302200
233.294900 -0.444968
233.501500 2.902003
233.708100 -2.853698
233.914700 2.710963
234.121300 -2.975891
234.327900 -0.564139
234.534600 -0.440398
234.741300 0.737769
234.947900 2.736397
235.154600 0.358925
235.361300 3.122544
235.568000 -0.079388
235.774800 0.087570
235.981500 -0.251288
236.188300 -2.985426
236.395100 0.263169
236.601800 -3.221153
236.808700 1.052461
237.015500 0.225025
237.222300 -0.176902
237.429200 0.905454
237.636000 -0.297871
237.842900 -1.304685
238.049800 -0.308045
238.256700 -0.455353
238.463600 -0.030788
238.670600 0.420583
238.877500 0.334597
239.084500 -3.122544
239.291500 3.226342
239.498500 2.245513
239.705500 0.210483
239.912500 -1.256305
240.119500 -1.275946
240.326600 2.190332
240.533700 -2.924796
240.740700 0.261341
240.947800 -0.311125
241.154900 3.059185
241.362100 0.122800
241.569200 -0.352969
241.776400 0.990530
241.983500 -0.043466
242.190700 0.151448
242.397900 -1.255273
242.605100 2.537819
242.812400 0.154742
243.019600 0.080027
243.226900 0.392054
243.434100 2.913284
243.641400 0.376561
243.848700 3.012837
244.056000 -2.599883
244.263400 0.078025
244.470700 0.924423
244.678100 0.060411
244.885400 2.945469
245.092800 -0.019423
245.300200 0.268030
245.507600 3.330008
245.715100 0.351581
245.922500 0.147603
246.130000 1.230449
246.337500 0.305033
246.544900 2.396199
246.752400 1.272954
246.960000 3.165244
247.167500 0.551672
247.375000 -2.813581
247.582600 0.184982
247.790200 -1.193919
247.997800 -0.237447
248.205400 0.296784
248.413000 -0.395371
248.620600 0.044494
248.828300 0.470872
249.035900 -0.173792
249.243600 0.179958
249.451300 1.064912
249.659000 3.192567
249.866700 3.168203
250.074500 0.372644
250.282200 0.390150
250.490000 3.021603
250.697800 -0.200320
250.905600 2.480007
251.113400 2.929930
251.321200 -0.467995
251.529000 -0.486944
251.736900 0.424720
251.944700 1.178074
252.152600 0.490248
252.360500 2.710117
252.568400 -0.384517
252.776300 0.619789
252.984300 2.902003
253.192200 2.985426
253.400200 -0.201400
253.608200 0.049655
253.816200 0.203214
254.024200 -0.263665
254.232200 -0.700637
254.440200 0.000000
254.648300 -0.373637
254.856400 2.701568
255.064400 0.343005
255.272500 -0.189749
255.480600 3.104828
255.688800 -3.353147
255.896900 3.030195
