# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000164
197.9842	-0.000892
198.1882	0.001388
198.3922	-0.000237
198.5963	0.001029
198.8003	0.000755
199.0044	0.001008
199.2085	0.000733
199.4126	0.001535
199.6168	0.000248
199.8209	0.000944
200.0251	0.001177
200.2292	0.001071
200.4334	0.001493
200.6376	0.000543
200.8418	0.001557
201.0461	0.001113
201.2503	0.001029
201.4546	0.001599
201.6589	0.000860
201.8631	0.001008
202.0674	-0.000195
202.2718	0.000269
202.4761	0.001134
202.6805	0.001746
202.8848	-0.000575
203.0892	0.000628
203.2936	0.001303
203.4980	0.001219
203.7024	0.001641
203.9069	0.000607
204.1113	-0.000491
204.3158	0.001071
204.5203	-0.000301
204.7248	0.001641
204.9293	0.000100
205.1338	0.001092
205.3384	0.000079
205.5430	0.001472
205.7475	-0.001757
205.9521	0.001409
206.1567	0.000396
206.3614	0.000417
206.5660	0.000543
206.7706	-0.000807
206.9753	0.000480
207.1800	0.000354
207.3847	0.000987
207.5894	0.000121
207.7941	0.000755
207.9989	0.001050
208.2036	0.000818
208.4084	-0.000301
208.6132	0.000923
208.8180	0.001451
209.0228	-0.000617
209.2276	0.001177
209.4325	0.000628
209.6373	0.000522
209.8422	-0.000385
210.0471	0.000586
210.2520	0.000776
210.4569	-0.000448
210.6618	-0.000153
210.8668	0.000375
211.0718	0.001219
211.2767	0.002570
211.4817	0.001894
211.6867	0.000164
211.8918	0.000100
212.0968	0.000058
212.3018	-0.000195
212.5069	0.001641
212.7120	0.000206
212.9171	0.000839
213.1222	0.001704
213.3273	-0.000047
213.5325	-0.001061
213.7376	0.001683
213.9428	0.000248
214.1480	-0.000259
214.3532	-0.000427
214.5584	0.000607
214.7636	0.000058
214.9689	0.001810
215.1741	0.001113
215.3794	0.000565
215.5847	0.001008
215.7900	0.001156
215.9953	-0.000385
216.2007	-0.000491
216.4060	0.001367
216.6114	0.001768
216.8168	0.001725
217.0222	0.002063
217.2276	0.000248
217.4330	0.001303
217.6384	-0.000153
217.8439	0.000818
218.0494	0.002042
218.2548	0.000586
218.4603	0.000375
218.6659	0.001008
218.8714	0.000290
219.0769	0.001050
219.2825	-0.000448
219.4881	0.000501
219.6936	0.000944
219.8992	0.001240
220.1049	-0.001018
220.3105	0.000037
220.5161	-0.000301
220.7218	0.000839
220.9275	-0.000385
221.1332	0.000923
221.3389	0.000522
221.5446	0.000121
221.7503	0.001472
221.9561	0.000733
222.1618	0.001177
222.3676	0.000206
222.5734	0.000206
222.7792	0.000818
222.9850	0.000206
223.1909	0.000480
223.3967	0.000269
223.6026	0.000417
223.8085	0.000269
224.0144	0.000607
224.2203	-0.000385
224.4262	0.001873
224.6322	0.001240
224.8381	0.002063
225.0441	0.000797
225.2501	0.000248
225.4561	0.000966
225.6621	0.001472
225.8681	-0.000259
226.0742	0.000396
226.2802	0.000100
226.4863	0.000944
226.6924	-0.000638
226.8985	0.000480
227.1046	0.001282
227.3107	0.000670
227.5169	0.000543
227.7230	0.000480
227.9292	-0.000723
228.1354	0.001704
228.3416	0.001029
228.5478	0.000607
228.7541	-0.000427
228.9603	0.000269
229.1666	0.001704
229.3729	0.001261
229.5791	-0.000047
229.7855	0.000607
229.9918	0.000037
230.1981	0.001514
230.4045	-0.000406
230.6108	0.000417
230.8172	0.000058
231.0236	0.002295
231.2300	0.000037
231.4364	0.000185
231.6429	-0.000533
231.8493	-0.000575
232.0558	0.000164
232.2623	0.001535
232.4688	0.000628
232.6753	0.000565
232.8818	-0.000681
233.0884	0.001451
233.2949	0.000332
233.5015	0.000121
233.7081	0.001451
233.9147	0.000079
234.1213	0.000142
234.3279	0.001620
234.5346	-0.000259
234.7413	0.001641
234.9479	0.001345
235.1546	0.001979
235.3613	0.000881
235.5680	0.001535
235.7748	-0.000237
235.9815	0.001071
236.1883	0.001050
236.3951	0.001240
236.6018	0.000543
236.8087	0.000396
237.0155	0.001113
237.2223	0.002570
237.4292	0.000776
237.6360	-0.000448
237.8429	0.000839
238.0498	0.001198
238.2567	-0.000005
238.4636	0.000269
238.6706	0.000586
238.8775	0.000290
239.0845	-0.000195
239.2915	0.001662
239.4985	-0.000322
239.7055	0.001177
239.9125	0.002274
240.1195	0.001852
240.3266	0.000586
240.5337	0.001029
240.7407	0.000269
240.9478	0.000058
241.1549	0.000185
241.3621	0.000691
241.5692	-0.000448
241.7764	0.000776
241.9835	0.000712
242.1907	0.001493
242.3979	0.000966
242.6051	0.000100
242.8124	0.001029
243.0196	0.001219
243.2269	0.001303
243.4341	0.000459
243.6414	0.000290
243.8487	0.000121
244.0560	0.001177
244.2634	0.000860
244.4707	0.000818
244.6781	0.000565
244.8854	-0.000596
245.0928	0.001430
245.3002	0.000396
245.5076	0.001050
245.7151	0.001345
245.9225	0.001345
246.1300	0.000480
246.3375	0.001050
246.5449	-0.000090
246.7524	-0.000132
246.9600	-0.000259
247.1675	0.000987
247.3750	-0.000575
247.5826	0.000649
247.7902	0.000902
247.9978	0.000206
248.2054	-0.000237
248.4130	0.001810
248.6206	0.001535
248.8283	0.000459
249.0359	0.000670
249.2436	0.000438
249.4513	0.000185
249.6590	0.000375
249.8667	0.001725
250.0745	-0.000343
250.2822	0.001113
250.4900	-0.000322
250.6978	0.001367
250.9056	0.002105
251.1134	0.000543
251.3212	0.001514
251.5290	-0.000343
251.7369	0.000142
251.9447	0.001367
252.1526	0.001388
252.3605	0.000417
252.5684	0.001662
