# Wavelength (nm)	Intensity (a.u.)
197.7802	-0.000004
197.9842	-0.000109
198.1882	-0.000574
198.3922	-0.000785
198.5963	0.000503
198.8003	-0.000278
199.0044	0.000820
199.2085	0.000883
199.4126	0.001749
199.6168	-0.000510
199.8209	0.000440
200.0251	0.002213
200.2292	-0.000447
200.4334	-0.000341
200.6376	0.000630
200.8418	-0.000215
201.0461	0.002635
201.2503	0.000165
201.4546	0.000820
201.6589	0.000651
201.8631	-0.000278
202.0674	0.000609
202.2718	0.000862
202.4761	0.000398
202.6805	-0.000025
202.8848	0.001896
203.0892	0.000672
203.2936	-0.000151
203.4980	-0.001165
203.7024	-0.000278
203.9069	0.000144
204.1113	0.000651
204.3158	0.000503
204.5203	0.000440
204.7248	0.001305
204.9293	0.002635
205.1338	-0.000595
205.3384	0.000102
205.5430	0.002720
205.7475	0.000081
205.9521	0.000398
206.1567	0.000862
206.3614	-0.000763
206.5660	-0.001882
206.7706	0.001390
206.9753	0.000503
207.1800	-0.000531
207.3847	0.000714
207.5894	0.000208
207.7941	-0.000869
207.9989	0.001221
208.2036	0.000799
208.4084	0.000355
208.6132	0.000398
208.8180	0.000524
209.0228	0.000039
209.2276	0.000229
209.4325	0.001010
209.6373	0.001770
209.8422	-0.000215
210.0471	0.001664
210.2520	-0.000405
210.4569	-0.000320
210.6618	0.000440
210.8668	0.000482
211.0718	0.000186
211.2767	0.000292
211.4817	0.001749
211.6867	0.001896
211.8918	0.000355
212.0968	0.000630
212.3018	0.001115
212.5069	0.000778
212.7120	0.000229
212.9171	0.000039
213.1222	0.000060
213.3273	0.001875
213.5325	0.000334
213.7376	0.000461
213.9428	-0.001249
214.1480	0.001875
214.3532	0.000714
214.5584	0.001516
214.7636	-0.000004
214.9689	-0.000489
215.1741	0.000799
215.3794	0.001411
215.5847	-0.000236
215.7900	-0.000341
215.9953	-0.000278
216.2007	0.000292
216.4060	0.000229
216.6114	0.000229
216.8168	0.000482
217.0222	0.000503
217.2276	-0.001397
217.4330	0.000925
217.6384	-0.000341
217.8439	0.001179
218.0494	0.001706
218.2548	0.000334
218.4603	0.001981
218.6659	0.001200
218.8714	0.000144
219.0769	0.000862
219.2825	-0.000426
219.4881	0.000503
219.6936	-0.000025
219.8992	0.001073
220.1049	-0.000785
220.3105	-0.001186
220.5161	0.001031
220.7218	0.000946
220.9275	0.002276
221.1332	0.000398
221.3389	0.000250
221.5446	0.001179
221.7503	0.000081
221.9561	0.001179
222.1618	-0.001291
222.3676	0.000376
222.5734	-0.001523
222.7792	0.000989
222.9850	0.000503
223.1909	0.001664
223.3967	0.000925
223.6026	0.002403
223.8085	-0.000911
224.0144	0.001685
224.2203	0.000904
224.4262	0.001031
224.6322	0.000651
224.8381	-0.001038
225.0441	-0.000468
225.2501	0.000165
225.4561	-0.000848
225.6621	-0.000109
225.8681	-0.000320
226.0742	-0.000869
226.2802	-0.000194
226.4863	0.001010
226.6924	0.000102
226.8985	-0.000088
227.1046	0.000946
227.3107	0.000461
227.5169	0.000588
227.7230	0.000081
227.9292	0.000271
228.1354	0.000081
228.3416	0.000461
228.5478	0.001305
228.7541	0.001158
228.9603	0.000756
229.1666	0.001833
229.3729	0.002192
229.5791	-0.001333
229.7855	0.000165
229.9918	0.000060
230.1981	0.000946
230.4045	0.001453
230.6108	-0.000088
230.8172	0.000229
231.0236	0.000292
231.2300	0.000693
231.4364	0.000904
231.6429	0.001495
231.8493	0.001305
232.0558	0.000925
232.2623	0.000693
232.4688	0.001284
232.6753	0.000545
232.8818	-0.000785
233.0884	-0.000742
233.2949	-0.000616
233.5015	0.001200
233.7081	0.001115
233.9147	0.001685
234.1213	-0.000299
234.3279	0.000841
234.5346	-0.000215
234.7413	0.000545
234.9479	0.000714
235.1546	-0.000320
235.3613	-0.000637
235.5680	0.002361
235.7748	0.001031
235.9815	0.001179
236.1883	0.000250
236.3951	-0.000257
236.6018	0.000271
236.8087	0.000566
237.0155	-0.000405
237.2223	0.000060
237.4292	-0.001080
237.6360	0.001622
237.8429	-0.001165
238.0498	0.000714
238.2567	0.002445
238.4636	-0.000088
238.6706	0.000144
238.8775	0.000904
239.0845	-0.000996
239.2915	0.000355
239.4985	-0.000616
239.7055	0.001390
239.9125	0.000482
240.1195	-0.001249
240.3266	0.000503
240.5337	0.000186
240.7407	0.000060
240.9478	0.001263
241.1549	0.000018
241.3621	0.000165
241.5692	0.000524
241.7764	0.000946
241.9835	0.000018
242.1907	0.001284
242.3979	0.000820
242.6051	0.000545
242.8124	0.000714
243.0196	0.001052
243.2269	-0.000109
243.4341	0.000968
243.6414	0.001073
243.8487	0.000989
244.0560	-0.000468
244.2634	-0.000320
244.4707	-0.000320
244.6781	-0.000236
244.8854	0.000566
245.0928	0.001305
245.3002	-0.000194
245.5076	0.000989
245.7151	0.000313
245.9225	-0.000109
246.1300	0.001263
246.3375	-0.000194
246.5449	0.000313
246.7524	-0.000953
246.9600	0.000524
247.1675	0.000925
247.3750	-0.000341
247.5826	0.000250
247.7902	-0.000215
247.9978	0.000545
248.2054	0.000651
248.4130	0.000904
248.6206	0.000904
248.8283	0.000186
249.0359	-0.000046
249.2436	0.000039
249.4513	0.000229
249.6590	0.000355
249.8667	0.001538
250.0745	-0.000130
250.2822	-0.000109
250.4900	0.001411
250.6978	-0.000046
250.9056	0.001432
251.1134	-0.000510
251.3212	0.000566
251.5290	0.001749
251.7369	0.001263
251.9447	0.000144
