# Wavelength (nm)	Intensity (a.u.)
197.7802	0.001156
197.9842	0.001282
198.1882	0.000712
198.3922	0.001240
198.5963	0.001388
198.8003	0.000987
199.0044	0.000670
199.2085	-0.000934
199.4126	0.002232
199.6168	0.000670
199.8209	-0.000427
200.0251	0.000818
200.2292	0.001282
200.4334	0.001156
200.6376	0.000100
200.8418	-0.000512
201.0461	-0.000554
201.2503	0.000290
201.4546	0.000691
201.6589	0.000290
201.8631	0.001409
202.0674	0.001557
202.2718	0.000121
202.4761	-0.001673
202.6805	0.001134
202.8848	-0.001356
203.0892	0.000480
203.2936	-0.000237
203.4980	0.001810
203.7024	0.000227
203.9069	0.001029
204.1113	0.001008
204.3158	0.000121
204.5203	0.000522
204.7248	0.000311
204.9293	0.000966
205.1338	0.001261
205.3384	0.000649
205.5430	0.000712
205.7475	-0.000744
205.9521	0.001641
206.1567	0.000797
206.3614	0.001578
206.5660	-0.000470
206.7706	0.001451
206.9753	0.001557
207.1800	0.001704
207.3847	0.001177
207.5894	0.002169
207.7941	-0.000406
207.9989	0.000565
208.2036	0.001620
208.4084	0.000733
208.6132	-0.000237
208.8180	0.001198
209.0228	-0.000955
209.2276	0.000354
209.4325	0.000459
209.6373	-0.000069
209.8422	0.001683
210.0471	0.000966
210.2520	-0.000132
210.4569	-0.000280
210.6618	0.000121
210.8668	0.000332
211.0718	0.000670
211.2767	0.001177
211.4817	0.001156
211.6867	0.000079
211.8918	0.002063
212.0968	0.003034
212.3018	0.000733
212.5069	0.001768
212.7120	0.001240
212.9171	0.002654
213.1222	-0.000765
213.3273	0.000121
213.5325	0.001683
213.7376	0.000121
213.9428	-0.000512
214.1480	0.000227
214.3532	0.000543
214.5584	0.000987
214.7636	0.001430
214.9689	0.001599
215.1741	0.001029
215.3794	0.000417
215.5847	0.001493
215.7900	0.001662
215.9953	0.000522
216.2007	0.001282
216.4060	0.000565
216.6114	-0.000997
216.8168	0.001156
217.0222	0.000818
217.2276	0.000164
217.4330	0.000142
217.6384	-0.000153
217.8439	0.001156
218.0494	0.001303
218.2548	0.001219
218.4603	0.001198
218.6659	0.000142
218.8714	0.001050
219.0769	0.000839
219.2825	-0.000005
219.4881	-0.000638
219.6936	0.000543
219.8992	0.000923
220.1049	0.000987
220.3105	0.001219
220.5161	0.000966
220.7218	0.000755
220.9275	0.000776
221.1332	0.001873
221.3389	0.002063
221.5446	0.000522
221.7503	0.000881
221.9561	0.000227
222.1618	-0.000449
222.3676	0.001599
222.5734	0.000691
222.7792	0.000375
222.9850	0.001810
223.1909	0.000691
223.3967	-0.000301
223.6026	0.002042
223.8085	0.001535
224.0144	-0.000723
224.2203	0.001620
224.4262	0.000755
224.6322	0.001451
224.8381	0.000269
225.0441	0.000565
225.2501	0.001451
225.4561	-0.000301
