# Wavelength	Absorbance
197.780200 0.138949
197.984200 -0.208659
198.188200 -0.030080
198.392200 -0.441707
198.596300 -0.208444
198.800300 2.318063
199.004400 -0.183879
199.208500 0.050710
199.412600 -0.138699
199.616800 2.768638
199.820900 -0.350195
200.025100 0.192205
200.229200 2.463893
200.433400 0.002991
200.637600 -0.278178
200.841800 0.536515
201.046100 -0.298039
201.250300 3.142702
201.454600 0.206372
201.658900 3.051153
201.863100 -0.508625
202.067400 -0.236089
202.271800 -0.230511
202.476100 2.896526
202.680500 -0.451156
202.884800 0.164880
203.089200 -0.089223
203.293600 -0.286737
203.498000 -0.384258
203.702400 -0.720445
203.906900 1.959041
204.111300 0.000000
204.315800 -0.422096
204.520300 0.006053
204.724800 0.086652
204.929300 2.396199
205.133800 3.093772
205.338400 2.820201
205.543000 -0.082389
205.747500 -0.493367
205.952100 -0.345663
206.156700 0.479534
206.361400 0.000000
206.566000 -1.006160
206.770600 0.252803
206.975300 -0.561658
207.180000 0.845098
207.384700 -0.268413
207.589400 -3.273696
207.794100 -0.259565
207.998900 -0.207090
208.203600 3.152288
208.408400 -0.216991
208.613200 -0.289377
208.818000 -0.084239
209.022800 0.389667
209.227600 -0.147814
209.432500 2.907949
209.637300 -0.296014
209.842200 2.294466
210.047100 -0.069994
210.252000 2.053078
210.456900 -0.008810
210.661800 1.432129
210.866800 0.501684
211.071800 0.549393
211.276700 0.282636
211.481700 0.069879
211.686700 -0.819022
211.891800 2.480007
212.096800 0.378652
212.301800 2.890421
212.506900 0.504775
212.712000 0.050272
212.917100 3.226342
213.122200 0.942008
213.327300 0.140627
213.532500 -3.156852
213.737600 -0.190085
213.942800 -1.520858
214.148000 2.631444
214.353200 0.000000
214.558400 -0.447467
214.763600 -0.067754
214.968900 -0.213052
215.174100 3.104487
215.379400 -2.815578
215.584700 0.060204
215.790000 0.282030
215.995300 -0.252416
216.200700 -0.567467
216.406000 0.577720
216.611400 -0.628719
216.816800 -0.388151
217.022200 -0.134699
217.227600 0.217715
217.433000 -0.587293
217.638400 3.047275
217.843900 -0.038869
218.049400 -1.322219
218.254800 3.275081
218.460300 -0.245222
218.665900 -0.255021
218.871400 0.548776
219.076900 -0.032914
219.282500 -0.070866
219.488100 0.099841
219.693600 -0.426950
219.899200 0.642329
220.104900 -0.203498
220.310500 -0.279388
220.516100 -3.248709
220.721800 0.768353
220.927500 0.385404
221.133200 -0.138204
221.338900 0.623249
221.544600 -0.068445
221.750300 0.169034
221.956100 0.184777
222.161800 -0.598560
222.367600 -0.355528
222.573400 2.643453
222.779200 -2.227887
222.985000 0.000000
223.190900 3.017451
223.396700 -0.083832
223.602600 -0.792261
223.808500 0.632593
224.014400 2.853698
224.220300 2.935507
224.426200 -0.067420
224.632200 -0.345076
224.838100 -0.502100
225.044100 -0.343299
225.250100 -0.004866
225.456100 0.287725
225.662100 -0.631415
225.868100 -0.373954
226.074200 -0.293885
226.280200 0.000000
226.486300 -0.193251
226.692400 -2.815578
226.898500 0.434885
227.104600 -0.108654
227.310700 0.282631
227.516900 -0.388151
227.723000 2.089905
227.929200 0.195948
228.135400 -0.082035
228.341600 -0.521737
228.547800 0.192827
228.754100 -0.269804
228.960300 -0.510362
229.166600 -2.915400
229.372900 -0.543531
229.579100 -0.510634
229.785500 0.069057
229.991800 -2.354383
230.198100 -0.265289
230.404500 -0.537271
230.610800 -0.333368
230.817200 -2.947434
231.023600 -0.067186
231.230000 1.360828
231.436400 -0.126237
231.642900 -0.268718
231.849300 -0.100960
232.055800 -1.115251
232.262300 1.001369
232.468800 -0.726700
232.675300 2.701568
232.881800 0.371996
233.088400 -0.286737
