# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000614
197.9842	-0.001096
198.1882	0.000952
198.3922	-0.001434
198.5963	0.000171
198.8003	-0.000083
199.0044	-0.001033
199.2085	-0.000970
199.4126	0.001036
199.6168	-0.000252
199.8209	-0.000653
200.0251	0.000593
200.2292	0.001163
200.4334	-0.000167
200.6376	-0.000231
200.8418	0.001100
201.0461	0.000002
201.2503	0.000023
201.4546	0.000635
201.6589	0.000677
201.8631	0.000340
202.0674	-0.000083
202.2718	0.000445
202.4761	-0.000442
202.6805	0.000403
202.8848	0.000234
203.0892	0.000128
203.2936	0.000276
203.4980	0.001860
203.7024	-0.000948
203.9069	0.000318
204.1113	-0.000146
204.3158	0.000403
204.5203	0.000804
204.7248	-0.000716
204.9293	-0.000463
205.1338	0.000044
205.3384	0.000551
205.5430	0.000867
205.7475	0.000150
205.9521	0.000086
206.1567	-0.000822
206.3614	0.001585
206.5660	-0.000231
206.7706	-0.000399
206.9753	-0.000822
207.1800	0.000867
207.3847	-0.000801
207.5894	0.000614
207.7941	0.001522
207.9989	0.001881
208.2036	0.000466
208.4084	0.000762
208.6132	0.000318
208.8180	-0.000019
209.0228	-0.000779
209.2276	0.000614
209.4325	-0.000357
209.6373	0.001332
209.8422	-0.000019
210.0471	0.000318
210.2520	-0.000484
210.4569	0.000255
210.6618	-0.000695
210.8668	-0.000125
211.0718	0.001015
211.2767	0.000572
211.4817	-0.000906
211.6867	0.001564
211.8918	-0.000737
212.0968	0.000213
212.3018	0.000340
212.5069	-0.000885
212.7120	0.000593
212.9171	0.000361
213.1222	-0.000674
213.3273	0.000677
213.5325	0.000107
213.7376	0.001332
213.9428	0.000804
214.1480	-0.000442
214.3532	0.000551
214.5584	-0.000125
214.7636	-0.000252
214.9689	0.000044
215.1741	-0.000568
215.3794	0.000677
215.5847	-0.001350
215.7900	0.001100
215.9953	-0.000040
216.2007	0.001480
216.4060	0.000762
216.6114	0.001438
216.8168	0.001142
217.0222	0.000656
217.2276	0.000361
217.4330	0.000234
217.6384	-0.000209
217.8439	0.002303
218.0494	-0.001455
218.2548	-0.000505
218.4603	-0.001772
218.6659	0.000572
218.8714	-0.001117
219.0769	-0.000779
219.2825	0.000255
219.4881	0.000656
219.6936	-0.001181
219.8992	0.001226
220.1049	0.000044
220.3105	-0.000040
220.5161	0.000382
220.7218	-0.000167
220.9275	-0.000695
221.1332	-0.000019
221.3389	0.000255
221.5446	0.000825
221.7503	0.000340
221.9561	0.000825
222.1618	-0.000378
222.3676	0.000677
222.5734	0.000783
222.7792	0.000171
222.9850	-0.001138
223.1909	0.000445
223.3967	0.000783
223.6026	0.000424
223.8085	-0.000674
224.0144	0.000656
224.2203	0.000002
224.4262	-0.000463
224.6322	0.000361
224.8381	-0.000104
225.0441	0.001015
225.2501	0.000466
225.4561	0.000403
225.6621	0.000846
225.8681	0.001184
226.0742	-0.001350
226.2802	0.001585
226.4863	-0.000758
226.6924	-0.001645
226.8985	0.000128
227.1046	-0.000146
227.3107	0.001142
227.5169	0.000171
227.7230	-0.000104
227.9292	-0.001160
228.1354	-0.000632
228.3416	-0.000019
228.5478	-0.000505
228.7541	0.000466
228.9603	0.000741
229.1666	0.000044
229.3729	0.000276
229.5791	-0.001033
229.7855	0.001353
229.9918	-0.000040
230.1981	-0.000336
230.4045	0.000889
230.6108	0.001163
230.8172	0.000466
231.0236	0.000867
231.2300	-0.000484
231.4364	0.000867
231.6429	0.000825
231.8493	0.000403
232.0558	-0.001286
232.2623	-0.000674
232.4688	-0.000040
232.6753	-0.000040
232.8818	0.001416
233.0884	0.000318
233.2949	-0.000040
233.5015	0.001733
233.7081	0.000065
233.9147	0.000804
234.1213	-0.000526
234.3279	0.001121
234.5346	-0.000019
234.7413	0.000931
234.9479	0.000213
235.1546	-0.000040
235.3613	0.000002
235.5680	0.001585
235.7748	0.000213
235.9815	-0.000336
236.1883	-0.000231
236.3951	-0.000231
236.6018	-0.000104
236.8087	0.000361
237.0155	-0.000146
237.2223	0.000889
237.4292	0.000720
237.6360	0.000614
237.8429	0.000276
238.0498	-0.000231
238.2567	0.000107
238.4636	0.000086
238.6706	0.000846
238.8775	0.001374
239.0845	0.000192
239.2915	0.000255
239.4985	0.000234
239.7055	0.001058
239.9125	0.000171
240.1195	0.000128
240.3266	0.000931
240.5337	-0.000336
240.7407	0.000023
240.9478	0.000952
241.1549	0.000551
241.3621	-0.000442
241.5692	-0.001434
241.7764	0.001712
241.9835	0.000445
242.1907	0.001712
242.3979	0.000635
242.6051	0.001353
242.8124	0.000065
243.0196	-0.000062
243.2269	-0.000083
243.4341	0.001015
243.6414	0.000466
243.8487	0.001522
244.0560	0.000614
244.2634	0.000171
244.4707	0.000023
244.6781	0.001058
244.8854	-0.000864
245.0928	-0.000948
245.3002	-0.000294
245.5076	0.000677
245.7151	-0.000589
245.9225	0.000783
246.1300	-0.001075
246.3375	0.001121
246.5449	0.000382
246.7524	0.001987
246.9600	0.001374
247.1675	-0.000231
247.3750	0.000276
247.5826	0.001121
247.7902	0.000044
247.9978	-0.000083
248.2054	-0.000188
248.4130	0.000150
248.6206	0.000107
248.8283	0.000973
249.0359	0.000487
249.2436	0.000276
249.4513	0.001628
249.6590	0.000466
249.8667	-0.000505
250.0745	-0.001835
250.2822	-0.000062
250.4900	0.000403
250.6978	0.000023
250.9056	0.000192
251.1134	-0.000294
251.3212	0.001881
251.5290	-0.000357
251.7369	-0.001519
251.9447	-0.001012
252.1526	-0.000083
252.3605	0.000340
252.5684	-0.001117
252.7763	0.000572
252.9843	-0.000399
253.1922	-0.001328
253.4002	-0.000399
253.6082	-0.000399
253.8162	-0.000421
254.0242	0.001015
254.2322	0.001459
254.4402	0.000340
254.6483	-0.000399
254.8564	0.000783
255.0644	0.001248
255.2725	0.000297
255.4806	0.000086
255.6888	0.000361
255.8969	-0.001223
256.1051	0.000593
256.3132	0.000466
256.5214	0.000804
256.7296	-0.000399
256.9378	-0.001265
257.1460	0.001543
257.3543	0.000255
257.5625	0.000445
257.7708	0.000424
257.9791	0.000086
258.1874	-0.000062
258.3957	0.000255
258.6040	-0.000589
258.8124	0.002134
259.0207	-0.000273
259.2291	0.001438
259.4375	0.000867
259.6459	0.000065
259.8543	-0.001603
260.0627	0.000044
260.2711	0.001332
260.4796	-0.000589
260.6881	-0.000906
260.8965	0.001058
261.1050	-0.000019
261.3135	0.000171
261.5221	-0.000062
261.7306	0.000720
261.9392	-0.000822
262.1477	0.000044
262.3563	-0.001117
262.5649	0.000150
262.7735	0.000487
262.9822	-0.000421
263.1908	-0.000062
263.3995	-0.002469
263.6081	-0.002004
263.8168	-0.000653
264.0255	0.000234
264.2342	0.000952
264.4429	0.000487
264.6517	0.001374
264.8604	0.000086
265.0692	-0.000336
265.2780	-0.000885
265.4868	0.001332
265.6956	0.000509
265.9044	0.000677
266.1133	-0.000906
266.3221	-0.000357
266.5310	0.000530
266.7399	0.000635
266.9488	-0.000442
267.1577	0.000741
267.3666	-0.000632
267.5755	0.000002
267.7845	-0.000758
267.9935	-0.000822
268.2024	-0.000674
268.4114	0.000466
268.6205	0.000065
268.8295	0.000002
269.0385	0.000255
269.2476	0.000276
269.4566	0.000086
269.6657	0.001015
269.8748	-0.000378
270.0839	-0.000991
270.2931	0.000783
270.5022	0.000065
270.7114	-0.001540
270.9205	0.000825
271.1297	0.001311
271.3389	0.000403
271.5481	-0.000991
271.7573	0.000318
271.9666	0.000297
272.1758	0.000340
272.3851	-0.001814
272.5944	0.000002
272.8037	-0.001687
273.0130	-0.000505
273.2223	0.000445
273.4316	-0.000484
273.6410	-0.000991
273.8504	0.000023
274.0597	0.001438
274.2691	0.000699
274.4785	0.000002
274.6880	0.001079
274.8974	0.000910
275.1069	0.000656
275.3163	0.000445
275.5258	-0.000695
275.7353	-0.000399
275.9448	-0.000927
276.1543	0.000192
276.3639	0.000382
276.5734	-0.000526
276.7830	0.000297
276.9926	-0.002025
277.2022	-0.000146
277.4118	0.001290
277.6214	0.001395
277.8310	0.000551
278.0407	0.000318
278.2503	0.000318
278.4600	0.000762
278.6697	-0.000611
278.8794	0.000509
279.0891	-0.000843
279.2989	0.000741
279.5086	-0.000294
279.7184	-0.000104
279.9281	0.000255
280.1379	-0.000526
280.3477	-0.000801
280.5576	0.000086
