# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000725
197.9842	-0.000584
198.1882	0.001274
198.3922	0.000028
198.5963	0.000155
198.8003	0.000007
199.0044	0.001464
199.2085	0.001189
199.4126	0.000070
199.6168	0.001506
199.8209	0.000683
200.0251	-0.001471
200.2292	0.001970
200.4334	-0.000035
200.6376	0.000028
200.8418	-0.000162
201.0461	0.000851
201.2503	-0.001323
201.4546	0.000113
201.6589	0.002055
201.8631	0.000535
202.0674	0.000598
202.2718	0.000070
202.4761	0.000450
202.6805	0.000577
202.8848	-0.000162
203.0892	0.000978
203.2936	-0.000626
203.4980	0.001274
203.7024	-0.000267
203.9069	0.001063
204.1113	0.000345
204.3158	0.000556
204.5203	0.000028
204.7248	0.001633
204.9293	-0.000732
205.1338	0.000218
205.3384	0.001168
205.5430	0.000450
205.7475	0.001105
205.9521	0.000809
206.1567	-0.000373
206.3614	-0.000035
206.5660	-0.001661
206.7706	0.002245
206.9753	0.001548
207.1800	0.000429
207.3847	-0.000077
207.5894	0.000345
207.7941	-0.000436
207.9989	0.000239
208.2036	-0.000099
208.4084	0.000134
208.6132	-0.000310
208.8180	0.000830
209.0228	-0.000310
209.2276	0.000450
209.4325	0.000598
209.6373	-0.000479
209.8422	0.000556
210.0471	0.000725
210.2520	-0.000795
210.4569	0.000028
210.6618	0.000556
210.8668	-0.000141
211.0718	-0.001027
211.2767	-0.000289
211.4817	0.000830
211.6867	0.000091
211.8918	-0.000225
212.0968	0.001400
212.3018	0.000661
212.5069	0.000450
212.7120	0.000387
212.9171	0.001358
213.1222	-0.000289
213.3273	0.001928
213.5325	-0.001027
213.7376	-0.000225
213.9428	-0.000415
214.1480	0.000999
214.3532	0.001041
214.5584	0.000408
214.7636	-0.000267
214.9689	-0.000415
215.1741	-0.000162
215.3794	0.000556
215.5847	0.000873
215.7900	0.000345
215.9953	0.000598
216.2007	0.000471
216.4060	-0.000183
216.6114	0.000028
216.8168	0.000218
217.0222	0.000239
217.2276	0.000598
217.4330	0.000704
217.6384	0.000070
217.8439	0.000936
218.0494	0.000661
218.2548	0.001168
218.4603	0.001358
218.6659	0.001780
218.8714	-0.000204
219.0769	0.000788
219.2825	0.000281
219.4881	0.000915
219.6936	-0.000373
219.8992	-0.000732
220.1049	0.000408
220.3105	0.001844
220.5161	0.000091
220.7218	0.001084
220.9275	0.001823
221.1332	0.000936
221.3389	-0.000943
221.5446	0.000809
221.7503	-0.001365
221.9561	0.000408
222.1618	0.000556
222.3676	0.000007
222.5734	0.000851
222.7792	0.001569
222.9850	-0.000415
223.1909	-0.000457
223.3967	-0.000922
223.6026	0.000683
223.8085	-0.000964
224.0144	0.000873
224.2203	-0.000457
224.4262	0.000577
224.6322	-0.000880
224.8381	0.001421
225.0441	0.000091
225.2501	0.000450
225.4561	0.000218
225.6621	0.001253
225.8681	-0.000120
226.0742	-0.001133
226.2802	0.000598
226.4863	-0.000690
226.6924	0.001590
226.8985	0.000851
227.1046	0.000134
227.3107	-0.000035
227.5169	0.000661
227.7230	-0.000056
227.9292	-0.001091
228.1354	0.000830
228.3416	-0.000162
228.5478	0.000113
228.7541	0.001611
228.9603	0.000303
229.1666	0.000556
229.3729	0.000514
229.5791	-0.001112
229.7855	0.000155
229.9918	-0.000521
230.1981	0.001253
230.4045	0.000767
230.6108	0.000999
230.8172	-0.000331
231.0236	0.001443
231.2300	0.000809
231.4364	0.002160
231.6429	-0.000669
231.8493	-0.000183
232.0558	-0.000162
232.2623	0.000366
232.4688	-0.000056
232.6753	0.003279
232.8818	0.001020
233.0884	0.000387
233.2949	0.000661
233.5015	0.001464
233.7081	0.000619
233.9147	0.000429
234.1213	0.000239
234.3279	-0.000310
234.5346	-0.000880
234.7413	0.000746
234.9479	-0.000436
235.1546	0.001105
235.3613	0.000028
235.5680	0.000577
235.7748	0.000999
235.9815	-0.000584
236.1883	-0.000183
236.3951	0.001168
236.6018	0.000239
236.8087	0.001084
237.0155	-0.000014
237.2223	-0.000120
237.4292	0.000239
237.6360	0.001506
237.8429	0.001506
238.0498	0.000049
238.2567	0.000471
238.4636	0.000661
238.6706	0.001337
238.8775	0.000936
239.0845	0.000281
239.2915	0.001063
239.4985	-0.000162
239.7055	0.000894
239.9125	0.000661
240.1195	0.000197
240.3266	-0.000901
240.5337	0.000028
240.7407	-0.000837
240.9478	0.000049
241.1549	0.001084
241.3621	0.000999
241.5692	0.000429
241.7764	0.001126
241.9835	0.001464
242.1907	-0.000035
242.3979	0.000091
242.6051	0.000218
242.8124	-0.000289
243.0196	0.001168
243.2269	-0.000204
243.4341	0.000556
243.6414	0.000155
243.8487	0.000493
244.0560	0.000113
244.2634	-0.000035
244.4707	-0.001006
244.6781	0.000535
244.8854	0.000535
245.0928	0.000387
245.3002	-0.000837
245.5076	0.000619
245.7151	0.000725
245.9225	0.000746
246.1300	-0.000183
246.3375	0.001696
246.5449	0.000007
246.7524	0.000070
246.9600	0.000619
247.1675	0.000493
247.3750	-0.000246
247.5826	0.002203
247.7902	-0.000774
247.9978	-0.000394
248.2054	0.001063
248.4130	0.001316
248.6206	0.000788
248.8283	0.001189
249.0359	-0.000183
249.2436	0.000197
249.4513	0.000514
249.6590	0.000830
249.8667	-0.000099
250.0745	0.000788
250.2822	0.000788
250.4900	0.001041
250.6978	0.000366
250.9056	0.000556
251.1134	-0.000267
251.3212	-0.000120
251.5290	0.001295
251.7369	0.000725
251.9447	0.000746
252.1526	0.001823
252.3605	0.000260
252.5684	0.001928
252.7763	-0.001175
252.9843	0.000070
253.1922	0.000493
253.4002	0.002013
253.6082	-0.000647
253.8162	0.000345
254.0242	-0.001534
254.2322	0.002181
254.4402	0.001633
254.6483	0.000978
254.8564	-0.000183
255.0644	-0.000647
255.2725	-0.000204
255.4806	0.001717
255.6888	-0.000521
255.8969	0.000493
256.1051	0.001295
256.3132	0.000091
256.5214	0.000851
256.7296	0.000535
256.9378	0.001020
257.1460	0.000260
257.3543	-0.000141
257.5625	0.000408
257.7708	-0.000457
257.9791	0.000197
258.1874	0.000556
258.3957	0.000218
258.6040	0.000345
258.8124	0.001865
259.0207	-0.000943
259.2291	0.002203
259.4375	0.000851
259.6459	-0.001091
259.8543	0.000366
260.0627	0.000113
260.2711	0.001844
260.4796	0.001041
260.6881	-0.000711
260.8965	0.000704
261.1050	-0.001112
261.3135	0.001611
261.5221	0.001527
261.7306	0.001063
261.9392	-0.000943
262.1477	0.002034
262.3563	-0.001513
262.5649	0.001084
262.7735	0.000999
262.9822	0.000155
263.1908	0.000007
263.3995	0.000408
263.6081	0.000577
263.8168	0.000450
264.0255	0.001210
264.2342	0.000788
264.4429	-0.000352
264.6517	0.000091
264.8604	-0.000162
265.0692	0.000324
265.2780	0.001020
265.4868	0.000809
265.6956	0.000514
265.9044	-0.000162
266.1133	-0.000732
266.3221	0.000197
266.5310	0.000640
266.7399	-0.000014
266.9488	0.001506
267.1577	0.000450
267.3666	0.000471
267.5755	0.001464
267.7845	0.000239
267.9935	0.000007
268.2024	-0.000584
268.4114	-0.000225
268.6205	0.000809
268.8295	0.000683
269.0385	-0.000246
269.2476	0.000915
269.4566	-0.000014
269.6657	0.001295
269.8748	0.000197
270.0839	0.000260
270.2931	-0.000289
270.5022	0.000704
270.7114	-0.001323
270.9205	0.000788
271.1297	-0.000289
271.3389	-0.000563
271.5481	0.000577
271.7573	0.000577
271.9666	0.000028
272.1758	0.000155
272.3851	0.001738
272.5944	-0.000521
272.8037	-0.000310
273.0130	0.001548
273.2223	0.000471
273.4316	0.000936
273.6410	-0.000373
273.8504	0.000577
274.0597	0.000683
274.2691	-0.000373
274.4785	-0.001386
274.6880	-0.000141
274.8974	0.001063
275.1069	-0.000014
275.3163	-0.000816
275.5258	0.000619
275.7353	-0.000035
275.9448	0.000809
276.1543	0.000556
276.3639	0.000176
276.5734	0.000619
276.7830	0.000281
276.9926	0.000704
277.2022	0.001358
277.4118	0.000619
277.6214	-0.000056
277.8310	0.001506
278.0407	0.000683
278.2503	0.000408
278.4600	0.001210
278.6697	0.000577
278.8794	0.000049
279.0891	0.001126
