# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000588
197.9842	-0.000046
198.1882	-0.000299
198.3922	-0.000067
198.5963	0.000672
198.8003	0.000482
199.0044	0.001601
199.2085	0.000820
199.4126	0.000018
199.6168	0.000946
199.8209	0.000018
200.0251	-0.000299
200.2292	0.000208
200.4334	0.000946
200.6376	-0.001439
200.8418	-0.000151
201.0461	0.000503
201.2503	0.000693
201.4546	0.000630
201.6589	0.000398
201.8631	0.001347
202.0674	-0.001882
202.2718	-0.000278
202.4761	0.000799
202.6805	0.000841
202.8848	0.001010
203.0892	-0.000362
203.2936	-0.000341
203.4980	0.000545
203.7024	0.000820
203.9069	0.000419
204.1113	0.000630
204.3158	0.000862
204.5203	0.000545
204.7248	0.000461
204.9293	-0.000742
205.1338	-0.000510
205.3384	-0.001059
205.5430	0.001432
205.7475	0.000482
205.9521	0.001622
206.1567	-0.000806
206.3614	0.000165
206.5660	-0.000193
206.7706	0.001854
206.9753	0.000820
207.1800	0.000693
207.3847	0.000588
207.5894	0.001474
207.7941	0.000482
207.9989	0.001432
208.2036	-0.000426
208.4084	0.001179
208.6132	0.000208
208.8180	0.001685
209.0228	-0.000658
209.2276	0.000820
209.4325	-0.000046
209.6373	0.000503
209.8422	-0.000362
210.0471	0.001875
210.2520	-0.000046
210.4569	0.001580
210.6618	0.000630
210.8668	-0.000236
211.0718	0.000355
211.2767	-0.000088
211.4817	-0.000109
211.6867	0.001136
211.8918	0.000566
212.0968	-0.000510
212.3018	0.001200
212.5069	0.000398
212.7120	-0.001080
212.9171	-0.000679
213.1222	0.002128
213.3273	0.001770
213.5325	0.000651
213.7376	0.001052
213.9428	0.000630
214.1480	0.001453
214.3532	0.001601
214.5584	-0.000827
214.7636	0.000946
214.9689	0.000271
215.1741	-0.000257
215.3794	0.000967
215.5847	0.000524
215.7900	-0.000996
215.9953	0.001052
216.2007	0.000989
216.4060	0.000461
216.6114	0.000883
216.8168	0.001580
217.0222	0.000229
217.2276	-0.000004
217.4330	0.000989
217.6384	-0.000130
217.8439	0.000672
218.0494	0.000144
218.2548	-0.000721
218.4603	-0.000151
218.6659	0.001052
218.8714	0.000419
219.0769	0.000756
219.2825	0.000355
219.4881	0.000904
219.6936	0.000440
219.8992	0.001073
220.1049	0.000271
220.3105	0.000820
220.5161	0.000989
220.7218	0.001453
220.9275	0.000039
221.1332	-0.000046
221.3389	-0.000595
221.5446	0.001284
221.7503	0.000039
221.9561	-0.000236
222.1618	0.000355
222.3676	-0.000215
222.5734	-0.000004
222.7792	0.001326
222.9850	0.001453
223.1909	-0.000257
223.3967	0.000989
223.6026	0.000482
223.8085	0.000355
224.0144	0.000883
224.2203	0.000883
224.4262	0.001326
224.6322	0.000313
224.8381	0.001558
225.0441	-0.000088
225.2501	0.000313
225.4561	0.000566
225.6621	0.001622
225.8681	-0.000320
226.0742	0.000123
226.2802	0.000081
226.4863	0.000398
226.6924	0.000060
226.8985	-0.001312
227.1046	0.000060
227.3107	-0.000004
227.5169	-0.000383
227.7230	-0.000489
227.9292	0.000292
228.1354	0.000440
228.3416	0.000693
228.5478	-0.000552
228.7541	0.001390
228.9603	0.000609
229.1666	0.000018
229.3729	0.001094
229.5791	-0.000552
229.7855	0.000461
229.9918	0.000398
230.1981	0.000946
230.4045	-0.000046
230.6108	-0.000215
230.8172	-0.000468
231.0236	-0.000109
231.2300	-0.000236
231.4364	0.000651
231.6429	0.000440
231.8493	0.000862
232.0558	-0.000257
232.2623	0.000524
232.4688	0.000144
232.6753	0.001453
232.8818	-0.001186
233.0884	0.001136
233.2949	0.000841
233.5015	-0.000426
233.7081	0.000735
233.9147	0.000989
234.1213	0.000735
234.3279	0.001643
234.5346	0.000989
234.7413	0.001516
234.9479	0.000144
235.1546	0.001495
235.3613	-0.000025
235.5680	0.000524
235.7748	0.000989
235.9815	0.001073
236.1883	0.000820
