# Wavelength	Absorbance
197.780200 2.878522
197.984200 0.548113
198.188200 1.003867
198.392200 2.682145
198.596300 2.935507
198.800300 0.309463
199.004400 -0.168161
199.208500 2.866287
199.412600 -0.262316
199.616800 2.768638
199.820900 2.465383
200.025100 0.444978
200.229200 -0.482068
200.433400 0.690537
200.637600 -0.240352
200.841800 0.218956
201.046100 3.008600
201.250300 0.592474
201.454600 3.220892
201.658900 3.051153
201.863100 -0.044260
202.067400 -0.311091
202.271800 0.158265
202.476100 0.253074
202.680500 -0.203230
202.884800 -0.212110
203.089200 3.034628
203.293600 0.122861
203.498000 -0.052858
203.702400 -0.772105
203.906900 1.959041
204.111300 0.000000
204.315800 -0.427589
204.520300 3.062958
204.724800 -0.416610
204.929300 2.396199
205.133800 -0.014793
205.338400 2.820201
205.543000 -0.185738
205.747500 -0.331114
205.952100 -0.500565
206.156700 0.281812
206.361400 -2.975891
206.566000 -0.851497
206.770600 0.545989
206.975300 -0.718792
207.180000 -2.263467
207.384700 -0.211630
207.589400 -2.966142
207.794100 -0.319334
207.998900 -0.363212
208.203600 -0.040279
208.408400 2.970812
208.613200 0.387232
208.818000 1.240272
209.022800 2.414973
209.227600 -0.662100
209.432500 1.129797
209.637300 -0.409449
209.842200 2.294466
210.047100 -0.302753
210.252000 -0.546805
210.456900 0.039085
210.661800 0.737315
210.866800 0.482614
211.071800 3.104487
211.276700 -0.247994
211.481700 0.958245
211.686700 0.362944
211.891800 -0.119876
212.096800 0.870877
212.301800 0.011899
212.506900 0.146450
212.712000 2.965672
212.917100 0.604128
213.122200 0.548224
213.327300 -0.000261
213.532500 -2.643453
213.737600 0.000000
213.942800 -1.337459
214.148000 0.853293
214.353200 0.000000
214.558400 1.700896
214.763600 3.265290
214.968900 0.988041
215.174100 0.580741
215.379400 -2.683047
215.584700 -0.208423
215.790000 -0.215690
215.995300 0.067385
216.200700 0.142479
216.406000 0.326815
216.611400 0.679226
216.816800 -0.032503
217.022200 -0.269245
217.227600 0.511172
217.433000 -0.662099
217.638400 3.047275
217.843900 2.700704
218.049400 -2.643453
218.254800 -0.052891
218.460300 3.008600
218.665900 0.522973
218.871400 1.076155
219.076900 0.205722
219.282500 -0.125769
219.488100 -0.068336
219.693600 -0.172265
219.899200 0.869701
220.104900 0.411926
220.310500 2.158362
220.516100 0.000000
220.721800 -0.348997
220.927500 0.407444
221.133200 2.902003
221.338900 0.326815
221.544600 -0.208423
221.750300 0.688010
221.956100 0.898811
222.161800 0.747392
222.367600 -0.378972
222.573400 -0.235069
222.779200 -2.599883
222.985000 -2.465383
223.190900 0.467222
223.396700 2.621176
223.602600 -0.333684
223.808500 0.186168
224.014400 -0.327001
224.220300 -0.226758
224.426200 -0.302684
224.632200 0.569179
224.838100 2.890421
225.044100 0.335149
225.250100 -0.186168
225.456100 2.653213
225.662100 -0.439057
225.868100 2.127105
226.074200 -0.362739
226.280200 0.000000
226.486300 0.006222
226.692400 -3.086716
226.898500 0.070804
227.104600 2.294466
227.310700 3.111934
227.516900 2.833784
227.723000 -0.834891
227.929200 0.072154
228.135400 0.089390
228.341600 2.622214
228.547800 0.060952
228.754100 0.163158
228.960300 2.245513
229.166600 -3.063333
229.372900 0.999464
229.579100 -0.130534
229.785500 -0.364252
229.991800 -2.185502
230.198100 0.284205
230.404500 -0.971719
230.610800 -0.026709
230.817200 0.000000
231.023600 0.800516
231.230000 -0.219500
231.436400 0.656744
231.642900 0.940350
231.849300 1.200626
232.055800 -0.986596
232.262300 0.597076
232.468800 1.959041
232.675300 0.484084
232.881800 1.008818
233.088400 -0.190432
233.294900 2.550228
233.501500 2.902003
233.708100 -2.799341
233.914700 -0.493428
234.121300 0.000000
234.327900 -0.409973
234.534600 -0.263816
234.741300 3.097604
234.947900 0.092944
235.154600 1.397599
235.361300 0.091944
235.568000 0.237398
235.774800 -0.473646
235.981500 0.202457
236.188300 -2.550228
236.395100 2.999565
236.601800 -2.495544
236.808700 2.960946
237.015500 0.005253
237.222300 -0.060116
237.429200 0.601589
237.636000 0.724906
237.842900 -1.445626
238.049800 -0.047587
238.256700 -0.599883
238.463600 0.041318
238.670600 0.348598
238.877500 0.409150
239.084500 -2.902547
239.291500 0.323795
239.498500 -0.553828
239.705500 0.325389
239.912500 -1.045323
240.119500 -1.519855
240.326600 0.181732
240.533700 -2.956168
240.740700 -0.206193
240.947800 -0.004857
241.154900 0.900822
241.362100 0.229705
241.569200 -0.181124
241.776400 2.999131
241.983500 -0.015437
242.190700 0.741443
242.397900 0.000000
242.605100 -0.145228
242.812400 0.579111
243.019600 0.163112
243.226900 -0.074500
243.434100 0.085915
243.641400 0.518913
243.848700 1.421773
244.056000 -1.908485
244.263400 -0.292748
244.470700 0.649816
244.678100 0.241693
244.885400 2.945469
245.092800 2.682145
245.300200 2.357935
245.507600 1.738943
245.715100 3.034628
245.922500 3.026125
246.130000 1.230449
246.337500 0.447158
246.544900 -0.417382
246.752400 3.362859
246.960000 3.165244
247.167500 0.290577
247.375000 -2.008600
247.582600 0.627775
247.790200 -0.874233
247.997800 0.226375
248.205400 3.262925
248.413000 0.229286
248.620600 -0.197255
248.828300 0.198699
249.035900 1.252448
249.243600 -0.116279
249.451300 3.282396
249.659000 0.393227
249.866700 1.159603
250.074500 0.076815
250.282200 3.189490
250.490000 0.399389
250.697800 2.846955
250.905600 -0.542009
251.113400 -0.065267
251.321200 0.827911
251.529000 -1.107010
251.736900 0.475969
251.944700 1.096769
252.152600 0.167045
252.360500 -0.647055
252.568400 0.344694
252.776300 0.128427
252.984300 -0.227365
253.192200 -0.045173
253.400200 0.335120
253.608200 0.691398
253.816200 0.316254
254.024200 0.655255
254.232200 2.414973
254.440200 0.000000
254.648300 -0.196764
254.856400 -0.454375
255.064400 2.775974
255.272500 3.097604
255.480600 0.581082
255.688800 -2.465383
255.896900 0.534650
256.105100 2.029609
256.313200 -0.369727
256.521400 -0.128799
256.729600 0.256338
256.937800 3.171434
257.146000 2.902003
257.354300 0.000000
257.562500 3.204120
257.770800 0.000000
257.979100 0.381765
258.187400 0.515721
258.395700 0.283445
258.604000 0.207259
258.812400 -0.047064
259.020700 3.026125
259.229100 -0.143521
259.437500 0.452145
259.645900 0.055367
259.854300 1.100371
260.062700 0.159340
260.271100 -0.374020
260.479600 -0.031763
260.688100 -0.101408
260.896500 0.362432
261.105000 -0.788617
261.313500 -0.583215
261.522100 3.142702
261.730600 -0.162604
261.939200 0.341733
262.147700 0.023753
262.356300 -0.250122
262.564900 -0.304175
262.773500 -0.164102
262.982200 0.496814
263.190800 -2.995196
263.399500 0.271319
263.608100 3.039017
263.816800 0.250011
264.025500 -0.589227
264.234200 0.567298
264.442900 -0.412304
264.651700 -0.123549
264.860400 0.229789
265.069200 -0.035563
265.278000 2.990339
265.486800 0.122193
265.695600 -0.544947
265.904400 -0.281128
266.113300 -0.536520
266.322100 0.597951
266.531000 -0.546267
266.739900 -0.821144
266.948800 0.235385
267.157700 0.389251
267.366600 -0.106887
267.575500 -0.316270
267.784500 -0.742028
267.993500 -0.328908
268.202400 -0.191454
268.411400 3.021603
268.620500 2.761176
268.829500 -0.367040
269.038500 -0.955330
269.247600 0.154023
269.456600 0.000000
269.665700 -0.344809
269.874800 0.547576
270.083900 0.250951
270.293100 -2.924796
270.502200 0.765116
270.711400 -0.555942
270.920500 -0.237729
271.129700 0.827064
271.338900 0.396279
271.548100 -0.135404
271.757300 3.030195
271.966600 2.890421
272.175800 0.230334
272.385100 0.449533
272.594400 0.056998
272.803700 3.021603
273.013000 2.799341
273.222300 0.676694
273.431600 0.565361
273.641000 3.209783
273.850400 0.058115
274.059700 0.856056
274.269100 0.891452
274.478500 0.084564
274.688000 0.034028
274.897400 2.866287
275.106900 -1.354896
275.316300 3.055378
275.525800 0.297694
275.735300 -3.174641
275.944800 -0.064928
276.154300 -0.038810
276.363900 -0.149428
276.573400 0.442166
276.783000 0.875767
276.992600 2.846955
277.202200 0.122479
277.411800 -0.265987
277.621400 2.727541
277.831000 3.118595
278.040700 3.177536
278.250300 2.820201
278.460000 0.335624
278.669700 2.980458
278.879400 0.163456
279.089100 -0.060851
279.298900 -0.117345
279.508600 -0.110688
279.718400 0.250754
279.928100 -2.089905
280.137900 3.215373
280.347700 2.632457
280.557600 0.107248
280.767400 -0.008258
280.977200 0.102779
281.187100 0.000000
281.397000 0.691965
281.606900 0.000000
281.816800 -0.204884
282.026700 -0.394882
282.236600 2.935003
282.446600 0.280827
282.656500 -1.255273
282.866500 0.090123
283.076500 -0.397940
283.286500 0.084678
283.496500 3.030600
283.706500 0.998926
283.916600 0.081670
284.126600 0.845098
284.336700 0.099854
284.546800 0.679226
284.756900 -0.136550
284.967000 1.118375
285.177100 -0.131672
285.387300 -2.663701
285.597400 -0.098577
285.807600 2.127105
286.017800 0.328104
286.228000 -3.204391
286.438200 0.317736
286.648400 0.365329
286.858700 0.055239
287.068900 -0.401843
287.279200 -0.239760
287.489500 -0.017996
287.699800 3.158965
287.910100 -0.719664
288.120400 -0.313886
288.330800 2.220108
288.541100 0.142903
288.751500 2.217484
288.961900 -0.423711
289.172300 -2.902547
289.382700 -0.111857
289.593100 0.010737
289.803500 0.000000
290.014000 -0.175485
290.224500 -0.027531
290.434900 -3.055378
290.645400 -0.220418
290.855900 -0.496314
291.066500 0.150932
291.277000 -0.158254
291.487500 0.303255
291.698100 2.768638
291.908700 -0.304996
292.119300 0.011910
292.329900 0.140422
292.540500 2.728354
292.751100 -0.074431
292.961800 0.000000
293.172400 -0.209320
293.383100 -2.853698
293.593800 1.739484
293.804500 2.495544
294.015200 -0.267515
294.226000 -2.465383
294.436700 -0.014240
294.647500 0.433318
294.858200 0.208529
295.069000 0.256038
295.279800 0.017065
295.490600 -2.599883
295.701500 0.028585
295.912300 3.082785
296.123200 0.032090
296.334000 -0.216176
296.544900 0.215405
296.755800 3.220892
296.966700 -0.290109
297.177700 2.945961
297.388600 -0.060193
297.599500 2.269513
297.810500 3.090258
298.021500 3.149219
298.232500 3.155640
298.443500 1.690196
298.654500 0.817701
298.865600 0.179846
299.076600 0.404730
299.287700 0.000000
299.498800 -0.131315
299.709900 2.902003
299.921000 -0.052836
300.132100 0.319289
300.343200 3.270446
300.554400 0.219149
300.765500 0.231484
300.976700 -1.255273
301.187900 3.104487
301.399100 0.804981
301.610300 0.663985
301.821500 0.628342
302.032800 0.277118
302.244100 3.017451
302.455300 -0.070893
302.666600 1.154848
302.877900 0.070399
303.089200 2.357935
303.300600 0.108380
303.511900 2.970812
303.723300 -0.122996
303.934600 2.884795
304.146000 -2.100863
304.357400 2.432969
304.568800 2.846955
304.780300 0.083724
304.991700 0.048221
305.203100 0.113479
305.414600 0.732999
305.626100 -0.651494
305.837600 0.578910
306.049100 2.775974
306.260600 0.137339
306.472200 -0.720629
306.683700 2.945961
306.895300 2.575188
307.106900 0.160211
307.318400 3.034628
307.530100 0.240448
307.741700 0.104612
307.953300 3.332236
308.165000 0.000000
308.376600 3.265290
308.588300 0.924230
308.800000 0.510481
309.011700 0.219912
309.223400 0.525923
309.435100 2.450249
309.646900 -0.095401
309.858600 3.054996
310.070400 0.769210
310.282200 1.447158
310.494000 0.791585
310.705800 3.168203
310.917600 0.025259
311.129500 0.026525
311.341300 0.978382
311.553200 3.180413
311.765100 0.779414
311.977000 0.147506
312.188900 0.109285
312.400800 0.813116
312.612700 -0.116530
312.824700 0.464665
313.036600 0.359625
313.248600 3.332034
313.460600 0.601625
313.672600 0.421383
313.884600 1.831087
314.096700 -0.063818
314.308700 0.381840
314.520800 1.326677
314.732800 0.170798
314.944900 0.332547
315.157000 0.897476
315.369200 0.329969
315.581300 3.082785
315.793400 0.053329
316.005600 0.412761
316.217700 3.168203
316.429900 0.658887
316.642100 3.168203
316.854300 -0.116279
317.066600 0.998062
317.278800 0.236440
317.491100 3.192289
317.703300 0.583443
317.915600 3.296446
318.127900 0.845877
318.340200 3.097604
318.552500 0.655389
318.764900 0.183081
318.977200 0.154970
319.189600 0.386742
319.401900 3.427324
319.614300 3.245019
319.826700 0.236120
320.039200 0.999051
320.251600 3.303412
320.464000 0.870877
320.676500 3.265290
320.889000 2.465383
321.101400 0.446342
321.313900 0.456570
321.526500 0.873347
321.739000 3.376577
321.951500 3.472903
322.164100 0.016969
322.376600 0.475020
322.589200 3.362859
322.801800 0.305752
323.014400 0.198706
323.227000 0.754993
323.439700 3.437433
323.652300 0.568745
323.865000 0.335731
324.077700 0.553787
324.290400 0.912328
324.503100 1.220217
324.715800 3.399154
324.928500 0.626357
325.141200 3.384174
325.354000 0.454398
325.566800 3.389875
325.779600 3.531990
325.992400 3.314710
326.205200 0.640030
326.418000 0.978818
326.630800 0.615353
326.843700 0.587737
327.056600 0.638266
327.269400 1.825909
327.482300 0.653468
327.695200 0.020850
327.908200 0.445062
328.121100 0.529134
328.334000 0.316833
328.547000 2.381416
328.760000 0.260159
328.973000 3.578983
329.186000 0.559990
329.399000 0.543369
329.612000 0.996338
329.825100 1.894089
330.038100 0.455353
330.251200 1.107489
330.464300 1.162753
330.677400 3.635484
330.890500 1.731051
331.103600 3.526469
331.316700 1.066782
331.529900 0.994597
331.743100 0.553279
331.956200 0.657018
332.169400 0.601945
332.382600 3.520876
332.595900 0.784431
332.809100 0.600445
333.022300 0.582348
333.235600 2.042404
333.448900 0.407261
333.662200 0.810040
333.875500 3.666331
334.088800 3.518251
334.302100 1.650615
334.515400 1.488727
334.728800 0.828290
334.942200 1.308893
335.155500 0.614099
335.368900 0.957524
335.582300 0.518335
335.795800 1.101780
336.009200 0.777681
336.222700 0.418264
336.436100 0.749367
336.649600 0.597292
336.863100 3.676053
337.076600 0.692914
337.290100 0.353109
337.503600 3.672098
337.717200 0.414309
337.930700 3.722716
338.144300 0.750437
338.357900 0.690148
338.571500 3.715669
338.785100 0.624024
338.998700 0.590204
339.212400 3.815312
339.426000 0.821723
339.639700 3.667266
339.853300 1.405759
340.067000 0.572891
340.280700 1.447531
340.494500 3.790074
340.708200 0.636978
340.921900 1.095076
341.135700 0.711348
341.349500 3.731266
341.563300 0.687706
341.777100 3.818094
341.990900 1.280937
342.204700 3.816042
342.418500 1.015534
342.632400 0.976762
342.846300 0.985465
343.060100 1.475539
343.274000 0.723633
343.487900 1.005461
343.701900 0.602617
343.915800 3.793022
344.129700 0.995089
344.343700 3.778006
344.557700 1.167498
344.771700 3.809694
344.985700 0.704451
345.199700 0.779106
345.413700 2.317849
345.627700 1.423496
345.841800 3.870521
346.055900 0.849802
346.269900 1.041275
346.484000 3.898615
346.698100 1.161985
346.912300 3.850340
347.126400 0.811890
347.340600 3.899164
347.554700 0.852664
347.768900 1.420939
347.983100 0.805654
348.197300 3.889246
348.411500 3.880871
348.625700 1.468820
348.840000 0.942447
349.054200 1.767723
349.268500 0.881375
349.482800 3.888011
349.697100 0.806024
349.911400 3.877832
350.125700 0.767556
350.340000 3.937869
350.554400 2.374936
350.768700 1.143429
350.983100 0.490172
351.197500 3.889246
351.411900 3.984437
351.626300 1.127548
351.840700 1.387844
352.055200 3.931966
352.269600 3.959471
352.484100 1.072330
352.698600 0.803398
352.913100 3.896857
353.127600 3.993348
353.342100 1.211870
353.556600 0.851698
353.771200 4.007534
353.985800 1.077356
354.200300 3.930898
354.414900 3.981093
354.629500 0.791532
354.844100 1.372059
355.058800 0.967557
355.273400 1.234972
355.488100 0.833195
355.702700 0.996251
355.917400 0.934598
356.132100 4.015527
356.346800 3.982000
356.561500 1.404481
356.776300 3.974327
356.991000 0.817217
357.205800 1.202647
357.420600 0.932824
357.635300 2.073560
357.850100 2.763345
358.065000 0.799367
358.279800 1.078002
358.494600 3.959995
358.709500 1.276483
358.924300 3.975799
359.139200 1.034894
359.354100 0.993006
359.569000 0.936021
359.783900 1.463517
359.998900 1.032668
360.213800 0.997931
360.428800 0.711456
360.643800 1.318796
360.858700 0.938930
361.073700 1.094088
361.288800 1.076000
361.503800 1.808968
361.718800 1.275865
361.933900 4.009323
362.148900 1.217526
362.364000 0.832447
362.579100 1.379798
362.794200 2.094501
363.009300 4.072250
363.224500 4.031206
363.439600 0.968902
363.654800 0.797697
363.869900 0.790872
364.085100 0.997931
364.300300 1.309114
364.515500 4.049102
364.730800 1.703010
364.946000 0.961486
365.161200 1.404873
365.376500 4.086360
365.591800 0.975623
365.807100 0.957069
366.022400 0.764191
366.237700 4.078022
366.453000 0.950065
366.668400 1.489492
366.883700 0.871066
367.099100 0.976219
367.314500 0.881577
367.529900 1.536343
367.745300 1.179170
367.960700 1.931013
368.176100 1.279490
368.391600 1.211429
368.607000 0.810640
368.822500 4.111901
369.038000 2.241688
369.253500 1.087146
369.469000 4.123721
369.684500 1.777139
369.900100 1.297089
370.115600 1.177505
370.331200 1.219325
370.546800 1.276640
370.762400 1.029862
370.978000 1.508107
371.193600 1.213930
371.409200 4.124798
371.624900 1.017694
371.840500 1.167870
372.056200 0.913923
372.271900 4.101128
372.487600 1.339450
372.703300 4.129915
372.919000 1.056944
373.134800 1.124412
373.350500 1.167493
373.566300 4.154637
373.782000 4.160709
373.997800 1.899985
374.213600 1.038570
374.429400 2.576548
374.645300 1.739524
374.861100 1.111939
375.077000 0.966135
375.292800 1.226161
375.508700 1.002190
375.724600 4.210586
375.940500 1.643216
376.156400 1.759073
376.372400 1.049800
376.588300 1.643479
376.804300 1.066222
377.020300 4.247581
377.236200 1.272899
377.452200 1.054179
377.668200 4.261620
377.884300 1.490980
378.100300 1.248944
378.316400 1.315988
378.532400 0.788726
378.748500 1.009100
378.964600 1.762224
379.180700 4.308394
379.396800 1.097035
379.612900 4.277861
379.829100 1.875424
380.045200 4.285760
380.261400 1.997928
380.477600 4.319085
380.693800 1.293875
380.910000 1.621806
381.126200 1.100501
381.342400 4.319959
381.558700 1.262651
381.774900 4.288607
381.991200 2.395833
382.207500 1.714785
382.423800 0.989971
382.640100 1.302536
382.856400 4.341336
383.072800 4.319502
383.289100 2.192680
383.505500 1.811711
383.721900 1.484155
383.938200 2.021408
384.154600 1.229489
384.371100 1.100486
384.587500 1.326776
384.803900 1.744676
385.020400 1.859965
385.236800 1.361136
385.453300 4.374308
385.669800 4.340702
385.886300 4.360745
386.102800 1.251555
386.319400 1.067158
386.535900 4.371972
386.752500 1.189924
386.969000 1.554092
387.185600 1.395982
387.402200 1.876463
387.618800 2.391972
387.835500 1.203789
388.052100 1.268194
