# Wavelength (nm)	Intensity (a.u.)
197.7802	0.001771
197.9842	0.001138
198.1882	0.000484
198.3922	0.001053
198.5963	0.002003
198.8003	-0.000297
199.0044	-0.000023
199.2085	0.000336
199.4126	0.000737
199.6168	0.002193
199.8209	0.000378
200.0251	0.000800
200.2292	0.000885
200.4334	-0.000213
200.6376	0.001792
200.8418	-0.000677
201.0461	0.001581
201.2503	0.000420
201.4546	0.001011
201.6589	0.000167
201.8631	0.001792
202.0674	-0.001479
202.2718	0.001475
202.4761	0.001201
202.6805	0.000315
202.8848	0.000695
203.0892	0.000209
203.2936	-0.000002
203.4980	0.001433
203.7024	0.000188
203.9069	0.000484
204.1113	0.001686
204.3158	0.001602
204.5203	-0.000403
204.7248	0.001475
204.9293	0.001644
205.1338	0.000547
205.3384	0.000125
205.5430	0.000062
205.7475	-0.000508
205.9521	0.000315
206.1567	0.001560
206.3614	0.000779
206.5660	0.000695
206.7706	0.001053
206.9753	0.001264
207.1800	0.000441
207.3847	-0.000255
207.5894	-0.000276
207.7941	0.000441
207.9989	0.002552
208.2036	0.002594
208.4084	0.001285
208.6132	0.001243
208.8180	0.000146
209.0228	0.001433
209.2276	0.001708
209.4325	0.002045
209.6373	-0.000002
209.8422	0.000336
210.0471	-0.000171
210.2520	-0.000424
210.4569	0.002868
210.6618	0.000927
210.8668	0.001454
211.0718	0.000378
211.2767	0.001665
211.4817	0.000441
211.6867	0.000167
211.8918	0.000652
212.0968	0.000885
212.3018	0.000674
212.5069	0.001074
212.7120	0.000695
212.9171	0.000948
213.1222	-0.000086
213.3273	0.000610
213.5325	0.000188
213.7376	0.002277
213.9428	0.000167
214.1480	0.001053
214.3532	0.000927
214.5584	-0.000297
214.7636	0.001876
214.9689	0.002003
215.1741	0.000357
215.3794	0.000441
215.5847	0.002383
215.7900	0.000484
215.9953	0.000336
216.2007	0.001138
216.4060	0.001011
216.6114	0.002847
216.8168	-0.000508
217.0222	0.000378
217.2276	0.000948
217.4330	0.000167
217.6384	0.000378
217.8439	0.001307
218.0494	-0.000086
218.2548	0.001496
218.4603	0.001222
218.6659	0.000800
218.8714	-0.000044
219.0769	0.001243
219.2825	0.001602
219.4881	0.000842
219.6936	-0.000593
219.8992	0.001855
220.1049	0.000399
220.3105	0.001328
220.5161	-0.000698
220.7218	0.001496
220.9275	0.001138
221.1332	0.001750
221.3389	-0.000044
221.5446	0.001285
221.7503	0.001433
221.9561	0.001855
222.1618	0.000019
222.3676	0.000927
222.5734	0.002214
222.7792	0.000230
222.9850	0.000441
223.1909	0.000737
223.3967	-0.000635
223.6026	0.001138
223.8085	-0.000023
224.0144	0.001391
224.2203	-0.001099
224.4262	-0.000192
224.6322	0.000146
224.8381	0.000631
225.0441	0.000378
225.2501	0.001074
225.4561	0.001581
225.6621	0.000927
225.8681	0.001117
226.0742	0.001011
226.2802	-0.000719
226.4863	0.001391
226.6924	0.001307
226.8985	0.001053
227.1046	0.000652
227.3107	0.001370
227.5169	0.000821
227.7230	0.000906
227.9292	0.000294
228.1354	0.000631
228.3416	0.001475
228.5478	0.000885
228.7541	0.001771
228.9603	-0.000424
229.1666	0.000273
229.3729	0.000484
229.5791	0.000420
229.7855	0.003037
229.9918	0.001982
230.1981	0.001750
230.4045	0.000695
230.6108	0.001032
230.8172	0.000674
231.0236	0.000547
231.2300	-0.000213
231.4364	0.000420
231.6429	-0.000023
231.8493	0.001307
232.0558	0.001307
232.2623	0.001096
232.4688	0.001792
232.6753	0.000568
232.8818	0.000040
233.0884	0.000758
233.2949	0.001433
233.5015	0.003037
233.7081	-0.000487
233.9147	-0.000171
234.1213	-0.000951
234.3279	0.001961
234.5346	0.001919
234.7413	0.000294
234.9479	0.000758
235.1546	-0.000171
235.3613	0.001644
235.5680	0.001053
235.7748	0.001623
235.9815	0.000315
236.1883	-0.000065
236.3951	0.000083
236.6018	0.001307
236.8087	0.000399
237.0155	0.000251
237.2223	0.000462
237.4292	0.000378
237.6360	0.001032
237.8429	0.000927
238.0498	0.001855
238.2567	0.001243
238.4636	0.001074
238.6706	0.002319
238.8775	0.000758
239.0845	0.000484
239.2915	0.000948
239.4985	0.000547
239.7055	0.000547
239.9125	0.001391
240.1195	0.001074
240.3266	0.001475
240.5337	0.000842
240.7407	0.001159
240.9478	0.002066
241.1549	-0.000086
241.3621	0.001560
241.5692	0.000927
241.7764	0.001623
241.9835	0.001138
242.1907	0.001032
242.3979	0.001264
242.6051	0.002319
242.8124	-0.000213
243.0196	0.001328
243.2269	-0.000761
243.4341	0.001307
243.6414	0.000357
243.8487	0.000800
244.0560	0.000315
244.2634	0.001560
244.4707	0.000568
244.6781	0.001285
244.8854	0.001391
245.0928	0.000378
245.3002	0.000758
245.5076	0.000779
245.7151	0.000230
245.9225	0.000652
246.1300	0.001159
246.3375	0.001855
246.5449	-0.000002
246.7524	0.001117
246.9600	0.001180
247.1675	0.000315
247.3750	0.000251
247.5826	0.000927
247.7902	0.001011
247.9978	0.001096
248.2054	0.001011
248.4130	0.001496
248.6206	0.000040
248.8283	0.001518
249.0359	0.000610
249.2436	0.000631
249.4513	0.001876
249.6590	-0.000255
249.8667	0.001328
250.0745	0.001708
250.2822	0.002235
250.4900	0.001644
250.6978	0.001475
250.9056	0.000420
251.1134	-0.000234
251.3212	0.000695
251.5290	0.000821
251.7369	0.001560
251.9447	0.000357
252.1526	0.001665
252.3605	0.001834
252.5684	0.001032
252.7763	0.001032
252.9843	0.001581
253.1922	-0.000951
253.4002	0.000652
253.6082	0.002003
253.8162	0.001539
254.0242	0.000505
254.2322	0.000695
254.4402	0.001518
254.6483	0.000652
254.8564	0.001433
255.0644	0.001897
255.2725	-0.000593
255.4806	-0.000761
255.6888	-0.000149
255.8969	0.001243
256.1051	0.000800
256.3132	-0.000171
256.5214	0.001560
256.7296	0.000948
256.9378	0.001138
257.1460	0.001813
257.3543	0.000125
257.5625	0.000019
257.7708	0.001096
257.9791	0.002573
258.1874	0.001096
258.3957	0.001264
258.6040	0.000104
258.8124	0.001096
259.0207	0.002530
259.2291	0.000315
259.4375	0.000336
259.6459	0.000547
259.8543	-0.000276
260.0627	0.000758
260.2711	0.000420
260.4796	0.001117
260.6881	0.000927
260.8965	0.002108
261.1050	0.000462
261.3135	0.001433
261.5221	-0.000234
261.7306	0.000062
261.9392	0.000062
262.1477	-0.000529
262.3563	-0.000086
262.5649	0.000188
262.7735	0.001243
262.9822	0.000505
263.1908	-0.000804
263.3995	0.000800
263.6081	0.001032
263.8168	0.001496
264.0255	0.000336
264.2342	0.000885
264.4429	-0.000593
264.6517	0.000505
264.8604	0.002087
265.0692	0.002193
265.2780	-0.000234
265.4868	-0.000149
265.6956	-0.001036
265.9044	0.002151
266.1133	0.001053
266.3221	0.000631
266.5310	0.001307
266.7399	0.001539
266.9488	0.001285
267.1577	-0.000677
267.3666	0.000040
267.5755	0.001771
267.7845	0.001074
267.9935	0.000716
