# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000498
197.9842	-0.000199
198.1882	0.000793
198.3922	-0.001106
198.5963	0.000392
198.8003	-0.000642
199.0044	0.000688
199.2085	-0.000009
199.4126	0.001131
199.6168	-0.000705
199.8209	0.001089
200.0251	-0.000030
200.2292	0.000350
200.4334	0.000688
200.6376	0.000667
200.8418	-0.000283
201.0461	0.000772
201.2503	-0.000030
201.4546	0.000266
201.6589	0.000751
201.8631	0.001891
202.0674	-0.000220
202.2718	0.000814
202.4761	-0.000600
202.6805	-0.000157
202.8848	-0.000072
203.0892	0.000772
203.2936	0.001047
203.4980	-0.000473
203.7024	-0.000178
203.9069	0.001427
204.1113	0.000730
204.3158	0.001511
204.5203	0.000646
204.7248	0.000308
204.9293	-0.001085
205.1338	0.000287
205.3384	0.000624
205.5430	0.000308
205.7475	0.000941
205.9521	0.000055
206.1567	0.000983
206.3614	0.000033
206.5660	0.000329
206.7706	0.000287
206.9753	-0.000410
207.1800	0.000582
207.3847	0.000667
207.5894	0.000118
207.7941	0.002165
207.9989	0.001237
208.2036	0.000266
208.4084	0.000751
208.6132	0.000076
208.8180	0.000624
209.0228	0.000941
209.2276	0.001870
209.4325	-0.000494
209.6373	0.000857
209.8422	-0.000410
210.0471	0.000878
210.2520	-0.000642
210.4569	0.001384
210.6618	0.001089
210.8668	0.000245
211.0718	0.001743
211.2767	0.000033
211.4817	0.000624
211.6867	0.001300
211.8918	0.000878
212.0968	0.000962
212.3018	0.000624
212.5069	0.000477
212.7120	0.000245
212.9171	-0.000093
213.1222	-0.000769
213.3273	0.000814
213.5325	0.000139
213.7376	-0.000790
213.9428	-0.000727
214.1480	0.000033
214.3532	0.000751
214.5584	0.002229
214.7636	0.000076
214.9689	0.001553
215.1741	0.001574
215.3794	0.001194
215.5847	0.000751
215.7900	0.002461
215.9953	0.000413
216.2007	0.001363
216.4060	0.001004
216.6114	0.000392
216.8168	-0.001296
217.0222	0.001047
217.2276	-0.000262
217.4330	-0.000368
217.6384	-0.000093
217.8439	0.000012
218.0494	0.000793
218.2548	-0.001106
218.4603	-0.000600
218.6659	0.000836
218.8714	0.000709
219.0769	0.000793
219.2825	-0.000093
219.4881	-0.000072
219.6936	-0.000220
219.8992	0.000287
220.1049	0.001258
220.3105	0.001173
220.5161	0.000477
220.7218	0.001933
220.9275	0.000646
221.1332	0.000371
221.3389	0.000160
221.5446	0.001701
221.7503	-0.000114
221.9561	0.001173
222.1618	0.000899
222.3676	0.000582
222.5734	0.000730
222.7792	0.000223
222.9850	0.000624
223.1909	-0.000579
223.3967	0.000012
223.6026	-0.000325
223.8085	-0.000051
224.0144	0.000139
224.2203	-0.000135
224.4262	-0.000368
224.6322	0.001216
224.8381	0.000434
225.0441	0.000350
225.2501	0.001785
225.4561	-0.000220
225.6621	0.001490
225.8681	0.000477
226.0742	0.001680
226.2802	0.000857
226.4863	0.000223
226.6924	0.001131
226.8985	0.000350
227.1046	0.001089
227.3107	0.000772
227.5169	0.000118
227.7230	0.000857
227.9292	0.001194
228.1354	0.001722
228.3416	-0.000515
228.5478	0.000308
228.7541	-0.000663
228.9603	0.001870
229.1666	-0.000494
229.3729	0.000392
229.5791	-0.000642
229.7855	-0.000347
229.9918	0.002060
230.1981	-0.000199
230.4045	-0.000093
230.6108	0.000202
230.8172	-0.000853
231.0236	0.000245
231.2300	0.001068
231.4364	0.000688
231.6429	0.001342
231.8493	0.000287
232.0558	0.000793
232.2623	0.000434
232.4688	0.000730
232.6753	0.000624
232.8818	0.000160
233.0884	0.001722
233.2949	-0.000072
233.5015	-0.000452
233.7081	0.000139
233.9147	0.000477
234.1213	-0.000241
234.3279	-0.000178
234.5346	-0.000241
234.7413	-0.000304
234.9479	0.000878
235.1546	0.001110
235.3613	0.000223
235.5680	0.000181
235.7748	-0.000642
235.9815	0.000329
236.1883	0.001469
236.3951	-0.000030
236.6018	0.000097
236.8087	0.001110
237.0155	0.001532
237.2223	0.001216
237.4292	0.000287
237.6360	0.001701
237.8429	-0.000431
238.0498	0.000836
238.2567	0.000076
238.4636	0.002018
238.6706	-0.000600
238.8775	0.000667
239.0845	-0.000262
239.2915	0.002292
239.4985	-0.000473
239.7055	0.000118
239.9125	0.000878
240.1195	0.000413
240.3266	-0.001866
240.5337	0.000012
240.7407	0.001701
240.9478	0.000392
241.1549	0.000308
241.3621	0.001490
241.5692	-0.000663
241.7764	0.000941
241.9835	0.000202
242.1907	0.002102
242.3979	-0.000030
242.6051	-0.000241
242.8124	0.001828
243.0196	-0.000093
243.2269	0.001047
243.4341	0.003073
243.6414	0.000709
243.8487	0.001173
244.0560	0.002947
244.2634	0.001047
244.4707	0.000582
244.6781	0.000287
244.8854	-0.000769
245.0928	0.000751
245.3002	-0.000157
245.5076	0.000287
245.7151	-0.001191
245.9225	0.000519
246.1300	0.000519
246.3375	-0.000769
246.5449	-0.000241
246.7524	0.000350
246.9600	-0.000600
247.1675	0.000730
247.3750	0.000181
247.5826	-0.000727
247.7902	-0.000621
247.9978	0.001152
248.2054	0.000245
248.4130	0.000836
248.6206	-0.000558
248.8283	0.001406
249.0359	0.001089
249.2436	0.000012
249.4513	0.000456
249.6590	0.000245
249.8667	-0.000157
250.0745	0.001828
250.2822	0.001131
250.4900	0.000899
250.6978	-0.000515
250.9056	0.000413
251.1134	0.001216
251.3212	0.000033
251.5290	-0.000410
251.7369	0.002419
251.9447	-0.000515
252.1526	0.002313
252.3605	-0.000093
252.5684	-0.001149
252.7763	0.001258
252.9843	0.000814
253.1922	-0.000009
253.4002	0.000498
253.6082	0.000456
253.8162	0.001194
254.0242	0.000899
254.2322	0.000371
254.4402	0.000266
254.6483	0.000688
254.8564	-0.001001
255.0644	0.000223
255.2725	0.000181
255.4806	0.000941
255.6888	-0.000684
255.8969	0.001743
256.1051	0.001532
256.3132	0.000350
256.5214	0.000540
256.7296	0.001828
256.9378	-0.000178
257.1460	0.000033
257.3543	0.000688
257.5625	0.000160
257.7708	-0.000325
257.9791	0.000097
258.1874	0.001089
258.3957	0.000097
258.6040	0.000793
258.8124	0.001279
259.0207	0.000371
259.2291	0.000434
259.4375	0.000688
259.6459	0.000941
259.8543	-0.000072
260.0627	0.000814
260.2711	0.000878
260.4796	0.000857
260.6881	-0.000135
260.8965	0.000181
261.1050	-0.000895
261.3135	0.000793
261.5221	-0.000241
261.7306	0.000202
261.9392	-0.000515
262.1477	0.001722
262.3563	0.000223
262.5649	-0.000241
262.7735	0.001047
262.9822	-0.000705
263.1908	0.000245
263.3995	0.000012
263.6081	0.001173
263.8168	0.000097
264.0255	0.000667
264.2342	-0.000072
264.4429	0.000899
264.6517	0.000287
264.8604	0.000561
265.0692	0.001532
265.2780	0.000709
265.4868	0.000941
265.6956	-0.000199
265.9044	0.000434
266.1133	0.001004
266.3221	0.000160
266.5310	0.000962
266.7399	0.001997
266.9488	-0.001254
267.1577	-0.000558
267.3666	-0.000114
267.5755	0.000983
267.7845	-0.000452
267.9935	0.000350
268.2024	0.000983
268.4114	0.000836
268.6205	0.000603
268.8295	0.001194
269.0385	0.000793
269.2476	0.000772
269.4566	0.001089
269.6657	0.000582
269.8748	-0.000748
270.0839	0.001300
270.2931	0.002081
270.5022	0.001216
270.7114	-0.000769
270.9205	0.000202
271.1297	0.001216
271.3389	0.000413
271.5481	0.000751
271.7573	0.001258
271.9666	0.000223
272.1758	-0.000452
272.3851	-0.001022
272.5944	0.001553
272.8037	-0.001381
273.0130	0.000498
273.2223	0.000434
273.4316	-0.000199
273.6410	0.001004
273.8504	0.000139
274.0597	0.001237
274.2691	0.001216
274.4785	0.000371
274.6880	0.000603
274.8974	0.001807
275.1069	0.000667
275.3163	0.000920
275.5258	-0.000009
275.7353	0.000793
275.9448	0.000350
276.1543	0.000603
276.3639	0.001680
276.5734	-0.000135
276.7830	0.001194
276.9926	0.000730
277.2022	0.001785
277.4118	0.001659
277.6214	0.000245
277.8310	-0.000558
278.0407	-0.000642
278.2503	0.000413
278.4600	0.000667
278.6697	-0.000410
278.8794	0.000582
279.0891	0.000012
279.2989	0.000456
279.5086	0.000097
279.7184	-0.000368
279.9281	0.000413
280.1379	0.000055
280.3477	0.000329
280.5576	0.000857
280.7674	0.000118
280.9772	0.000709
281.1871	0.000392
281.3970	0.000076
281.6069	0.000139
281.8168	0.001490
282.0267	-0.001444
282.2366	0.001004
282.4466	0.000139
282.6565	0.000033
282.8665	0.000223
283.0765	0.000350
283.2865	-0.001888
283.4965	0.001173
283.7065	0.000709
283.9166	-0.000494
284.1266	0.000793
284.3367	0.001785
284.5468	0.000266
284.7569	-0.000135
284.9670	0.000371
285.1771	0.000857
285.3873	-0.000072
285.5974	0.000118
285.8076	0.000245
286.0178	0.001427
286.2280	0.001448
286.4382	0.002039
286.6484	0.000793
286.8587	-0.000347
287.0689	0.000582
287.2792	0.001469
287.4895	0.000878
287.6998	0.000266
287.9101	-0.000452
288.1204	-0.000579
288.3308	0.000582
288.5411	0.000709
288.7515	0.000709
288.9619	0.001047
289.1723	-0.000684
289.3827	0.000899
289.5931	0.001089
289.8035	0.000456
290.0140	0.000245
290.2245	0.000667
290.4349	0.000667
290.6454	0.000857
290.8559	0.000814
291.0665	0.000624
291.2770	0.000329
291.4875	-0.000199
291.6981	-0.000916
291.9087	0.000582
292.1193	0.001089
292.3299	-0.000135
292.5405	0.001406
292.7511	-0.000114
292.9618	0.001131
293.1724	0.000097
293.3831	0.000561
293.5938	-0.000072
293.8045	0.000667
294.0152	0.000160
294.2260	0.000392
294.4367	-0.000431
294.6475	-0.000727
294.8582	0.000751
295.0690	-0.000389
295.2798	0.001279
295.4906	0.000561
295.7015	0.000667
295.9123	0.000899
296.1232	0.001427
296.3340	-0.000431
296.5449	0.000667
