# Wavelength (nm)	Intensity (a.u.)
197.7802	-0.000121
197.9842	0.000132
198.1882	0.000617
198.3922	0.000069
198.5963	0.000617
198.8003	0.000892
199.0044	0.000850
199.2085	0.000153
199.4126	0.000871
199.6168	-0.000649
199.8209	0.001420
200.0251	-0.000354
200.2292	0.000132
200.4334	0.000237
200.6376	0.000702
200.8418	-0.000649
201.0461	0.000702
201.2503	-0.000227
201.4546	-0.000164
201.6589	-0.000375
201.8631	0.000174
202.0674	0.000533
202.2718	0.000892
202.4761	-0.000375
202.6805	0.000195
202.8848	0.000343
203.0892	0.000153
203.2936	-0.000058
203.4980	0.000385
203.7024	0.000660
203.9069	0.000047
204.1113	0.000026
204.3158	0.000617
204.5203	0.000681
204.7248	-0.000987
204.9293	-0.000565
205.1338	0.000427
205.3384	0.000702
205.5430	0.000301
205.7475	-0.000375
205.9521	0.000913
206.1567	-0.000691
206.3614	0.001821
206.5660	0.000702
206.7706	0.000639
206.9753	0.001251
207.1800	0.001103
207.3847	-0.001388
207.5894	0.001652
207.7941	-0.001493
207.9989	-0.000522
208.2036	0.000765
208.4084	0.001588
208.6132	0.000850
208.8180	0.000343
209.0228	-0.000079
209.2276	0.002158
209.4325	0.001251
209.6373	0.000850
209.8422	0.000829
210.0471	0.001082
210.2520	-0.000438
210.4569	0.000174
210.6618	0.000470
210.8668	0.000660
211.0718	-0.000290
211.2767	0.001673
211.4817	-0.000248
211.6867	-0.000311
211.8918	-0.000501
212.0968	0.000913
212.3018	0.000322
212.5069	0.000132
212.7120	-0.001304
212.9171	0.001103
213.1222	-0.000839
213.3273	0.000069
213.5325	-0.000269
213.7376	0.001019
213.9428	-0.001367
214.1480	0.000427
214.3532	-0.000459
214.5584	0.000259
214.7636	-0.000438
214.9689	0.000575
215.1741	0.000280
215.3794	-0.000354
215.5847	0.000406
215.7900	0.000744
215.9953	0.001272
216.2007	-0.000248
216.4060	-0.000332
216.6114	0.000449
216.8168	-0.000142
217.0222	0.000280
217.2276	-0.000544
217.4330	-0.000142
217.6384	-0.001873
217.8439	0.001335
218.0494	-0.001092
218.2548	0.001736
218.4603	0.000681
218.6659	-0.000058
218.8714	0.000955
219.0769	0.000786
219.2825	0.000259
219.4881	0.001398
219.6936	-0.000016
219.8992	0.000871
220.1049	0.000322
220.3105	0.000491
220.5161	0.001356
220.7218	0.001272
220.9275	0.000449
221.1332	0.000660
221.3389	0.001588
221.5446	0.001377
221.7503	0.000259
221.9561	0.001293
222.1618	-0.000206
222.3676	0.001293
222.5734	0.001335
222.7792	0.000596
222.9850	0.000639
223.1909	0.000702
223.3967	0.000807
223.6026	0.003024
223.8085	0.000533
224.0144	0.002032
224.2203	0.000322
224.4262	0.000681
224.6322	0.000427
224.8381	0.000596
225.0441	0.000955
225.2501	-0.000438
225.4561	-0.000522
225.6621	-0.000248
225.8681	0.000237
226.0742	0.000850
226.2802	-0.000375
226.4863	0.001441
226.6924	0.000723
226.8985	0.000660
227.1046	0.000090
227.3107	0.000723
227.5169	-0.000755
227.7230	0.000174
227.9292	-0.000438
228.1354	-0.000670
228.3416	0.000026
228.5478	0.000195
228.7541	0.000385
228.9603	0.000681
229.1666	-0.000332
229.3729	0.001905
229.5791	0.000301
229.7855	-0.000185
229.9918	-0.000459
230.1981	0.000997
230.4045	-0.000037
230.6108	-0.000269
230.8172	-0.000016
231.0236	0.000005
231.2300	-0.001536
231.4364	0.000237
231.6429	0.000575
231.8493	0.001800
232.0558	-0.000311
232.2623	0.000934
232.4688	0.000976
232.6753	0.000786
232.8818	-0.000142
233.0884	0.000280
233.2949	-0.000565
233.5015	0.001124
233.7081	0.000237
233.9147	0.001209
234.1213	-0.000417
234.3279	-0.000522
234.5346	0.000681
234.7413	0.000596
234.9479	0.001040
235.1546	0.000026
235.3613	0.000259
235.5680	0.000744
235.7748	-0.000797
235.9815	0.000364
236.1883	0.001061
236.3951	0.001230
236.6018	0.000259
236.8087	0.001863
237.0155	0.000470
237.2223	0.001124
237.4292	0.000850
237.6360	0.000723
237.8429	-0.001768
238.0498	0.001145
238.2567	0.000174
238.4636	-0.000206
238.6706	0.000871
238.8775	-0.000354
239.0845	0.002201
239.2915	0.001314
239.4985	0.001398
239.7055	0.000934
239.9125	-0.000037
240.1195	0.000892
240.3266	0.001821
240.5337	0.000280
240.7407	0.000322
240.9478	0.000829
241.1549	0.000237
241.3621	0.000850
241.5692	0.000026
241.7764	0.001082
