# Wavelength (nm)	Intensity (a.u.)
197.7802	-0.000100
197.9842	-0.001177
198.1882	0.000955
198.3922	0.000153
198.5963	0.001082
198.8003	-0.000164
199.0044	0.000596
199.2085	0.001230
199.4126	0.001547
199.6168	-0.001156
199.8209	0.000702
200.0251	0.000216
200.2292	-0.000649
200.4334	0.000005
200.6376	-0.000818
200.8418	-0.000987
201.0461	-0.000333
201.2503	-0.000860
201.4546	0.001990
201.6589	-0.000903
201.8631	-0.000311
202.0674	-0.000628
202.2718	0.001230
202.4761	-0.000143
202.6805	0.001293
202.8848	-0.000501
203.0892	0.000723
203.2936	-0.000121
203.4980	0.000977
203.7024	0.000681
203.9069	-0.000227
204.1113	-0.000121
204.3158	0.000301
204.5203	-0.000185
204.7248	0.000660
204.9293	-0.000417
205.1338	0.000533
205.3384	-0.000227
205.5430	0.000955
205.7475	-0.001304
205.9521	0.000301
206.1567	0.000977
206.3614	-0.000417
206.5660	-0.000459
206.7706	0.000618
206.9753	0.000364
207.1800	-0.001262
207.3847	0.000132
207.5894	0.000575
207.7941	-0.000121
207.9989	-0.001114
208.2036	-0.000311
208.4084	0.000723
208.6132	-0.000333
208.8180	0.000639
209.0228	0.000449
209.2276	0.000385
209.4325	-0.001029
209.6373	-0.000290
209.8422	0.002011
210.0471	-0.000860
210.2520	-0.001156
210.4569	0.000491
210.6618	0.000575
210.8668	0.000069
211.0718	0.000026
211.2767	0.000048
211.4817	-0.000227
211.6867	0.001547
211.8918	0.000005
212.0968	0.000998
212.3018	-0.001367
212.5069	0.001462
212.7120	0.000280
212.9171	0.000554
213.1222	0.000364
213.3273	0.000744
213.5325	-0.000903
213.7376	0.000364
213.9428	0.000090
214.1480	0.000428
214.3532	0.000090
214.5584	0.001272
214.7636	-0.000269
214.9689	0.000153
215.1741	0.000913
215.3794	0.000385
215.5847	-0.000058
215.7900	-0.000164
215.9953	0.000238
216.2007	0.000575
216.4060	0.001124
216.6114	-0.000164
216.8168	-0.000185
217.0222	-0.000185
217.2276	0.000195
217.4330	0.000850
217.6384	-0.000206
217.8439	0.000639
218.0494	-0.001979
218.2548	0.000892
218.4603	-0.000501
218.6659	-0.000734
218.8714	0.000470
219.0769	0.000216
219.2825	0.000892
219.4881	0.000174
219.6936	-0.000882
219.8992	0.000343
220.1049	-0.001726
220.3105	0.000765
220.5161	-0.000016
220.7218	0.000639
220.9275	-0.000121
221.1332	-0.001198
221.3389	-0.000649
221.5446	-0.001367
221.7503	0.000428
221.9561	0.001272
222.1618	-0.000143
222.3676	-0.001262
222.5734	-0.000016
222.7792	-0.000121
222.9850	-0.000164
223.1909	0.001758
223.3967	-0.000269
223.6026	-0.000649
223.8085	-0.000480
224.0144	0.001694
224.2203	0.001209
224.4262	-0.000523
224.6322	0.000829
224.8381	-0.000016
225.0441	-0.001050
225.2501	0.000702
225.4561	0.000364
225.6621	0.001124
225.8681	-0.000945
226.0742	-0.000459
226.2802	-0.000586
226.4863	0.002264
226.6924	0.000048
226.8985	-0.000185
227.1046	0.001779
227.3107	0.001314
227.5169	-0.000713
227.7230	-0.000058
227.9292	-0.000713
228.1354	0.000533
228.3416	-0.000164
228.5478	-0.000438
228.7541	0.001399
228.9603	-0.000713
229.1666	0.000364
229.3729	0.000280
229.5791	0.000259
