# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000427
197.9842	-0.000314
198.1882	0.000342
198.3922	0.000384
198.5963	-0.000208
198.8003	0.000130
199.0044	0.002373
199.2085	0.000046
199.4126	0.000427
199.6168	-0.000420
199.8209	0.000596
200.0251	-0.000250
200.2292	-0.001244
200.4334	-0.000462
200.6376	0.000384
200.8418	-0.001118
201.0461	-0.000229
201.2503	-0.001181
201.4546	0.001421
201.6589	0.000765
201.8631	0.001907
202.0674	-0.000504
202.2718	0.001484
202.4761	-0.000610
202.6805	0.002119
202.8848	-0.000779
203.0892	0.000765
203.2936	0.001167
203.4980	-0.001900
203.7024	0.000575
203.9069	0.001823
204.1113	0.000448
204.3158	-0.000187
204.5203	-0.000398
204.7248	-0.000356
204.9293	-0.001181
205.1338	0.002013
205.3384	-0.000652
205.5430	-0.000314
205.7475	-0.000187
205.9521	0.000088
206.1567	0.000278
206.3614	0.000278
206.5660	0.000257
206.7706	0.002161
206.9753	0.000363
207.1800	0.000130
207.3847	-0.000039
207.5894	0.000321
207.7941	0.000955
207.9989	0.000490
208.2036	-0.000250
208.4084	0.000427
208.6132	0.000765
208.8180	0.001548
209.0228	0.000405
209.2276	0.000363
209.4325	0.000384
209.6373	0.000596
209.8422	-0.000864
210.0471	0.000004
210.2520	-0.000250
210.4569	0.000046
210.6618	-0.000589
210.8668	-0.000145
211.0718	-0.001414
211.2767	0.002922
211.4817	0.000152
211.6867	-0.000441
211.8918	-0.000060
212.0968	0.002288
212.3018	0.000934
212.5069	0.001801
212.7120	0.000427
212.9171	-0.000991
213.1222	-0.000843
213.3273	0.001484
213.5325	0.001590
213.7376	-0.000462
213.9428	-0.001244
214.1480	-0.001308
214.3532	0.000088
214.5584	0.001378
214.7636	-0.000123
214.9689	-0.000927
215.1741	-0.000673
215.3794	0.000215
215.5847	-0.000293
215.7900	-0.001308
215.9953	-0.000589
216.2007	0.000511
216.4060	-0.000060
216.6114	0.000828
216.8168	0.000765
217.0222	-0.001816
217.2276	-0.000568
217.4330	0.000659
217.6384	0.000702
217.8439	0.001463
218.0494	0.000300
218.2548	0.002944
218.4603	0.000109
218.6659	0.001696
218.8714	0.000871
219.0769	0.000130
219.2825	-0.000843
219.4881	0.000532
219.6936	-0.000991
219.8992	0.001103
220.1049	-0.000694
220.3105	0.000469
220.5161	-0.000420
220.7218	-0.000166
220.9275	-0.000356
221.1332	0.000955
221.3389	-0.000208
221.5446	-0.000441
221.7503	-0.001244
221.9561	0.001548
222.1618	-0.000208
222.3676	0.000088
222.5734	-0.000081
222.7792	0.000702
222.9850	0.000977
223.1909	-0.000462
223.3967	0.000807
223.6026	0.002224
223.8085	0.000680
224.0144	0.000067
224.2203	0.000194
224.4262	-0.000948
224.6322	-0.001435
224.8381	-0.002069
225.0441	-0.000546
225.2501	0.000215
225.4561	0.000342
225.6621	0.001357
225.8681	-0.002260
226.0742	-0.000377
226.2802	-0.001414
226.4863	0.000448
226.6924	0.000300
226.8985	0.001125
227.1046	-0.002006
227.3107	-0.000314
227.5169	-0.000081
227.7230	0.000025
227.9292	-0.000145
228.1354	0.000807
228.3416	-0.000187
228.5478	0.001611
228.7541	0.000278
228.9603	0.001082
229.1666	-0.000652
229.3729	-0.001054
229.5791	-0.000652
229.7855	-0.001350
229.9918	0.000278
230.1981	-0.000398
230.4045	0.000257
230.6108	0.000046
230.8172	0.000955
231.0236	0.000384
231.2300	-0.001477
231.4364	-0.001414
231.6429	0.000152
231.8493	0.001125
232.0558	-0.001139
232.2623	-0.000271
232.4688	0.000575
232.6753	-0.000123
232.8818	0.000278
233.0884	0.001696
233.2949	-0.000335
233.5015	0.000152
233.7081	0.000532
233.9147	0.000173
234.1213	-0.000166
234.3279	-0.000293
234.5346	-0.000504
234.7413	0.002351
234.9479	-0.000652
235.1546	0.000553
235.3613	0.002288
235.5680	0.000723
235.7748	0.000765
235.9815	-0.000187
236.1883	0.000215
236.3951	0.001886
236.6018	0.000680
236.8087	0.002224
237.0155	-0.000123
237.2223	-0.001942
237.4292	0.000088
237.6360	0.001992
237.8429	0.000046
238.0498	0.001378
238.2567	0.000490
238.4636	-0.000250
238.6706	-0.001414
238.8775	0.001188
239.0845	-0.000927
239.2915	0.002076
239.4985	-0.000462
239.7055	0.001315
239.9125	-0.000229
240.1195	0.000088
240.3266	0.000321
240.5337	0.000257
240.7407	0.000004
240.9478	-0.000843
241.1549	-0.002048
241.3621	0.001526
241.5692	-0.000123
241.7764	0.000448
241.9835	-0.000737
242.1907	0.001357
242.3979	-0.000716
242.6051	0.000807
242.8124	0.000680
243.0196	-0.000568
243.2269	-0.000187
243.4341	0.000363
243.6414	-0.001392
243.8487	0.001167
244.0560	-0.000546
244.2634	0.001865
244.4707	-0.001012
244.6781	0.000553
244.8854	-0.002387
245.0928	0.000384
245.3002	-0.001181
245.5076	0.000723
245.7151	-0.000673
245.9225	-0.000504
246.1300	0.000638
246.3375	-0.000927
246.5449	-0.001202
246.7524	0.000363
246.9600	0.000130
247.1675	0.000596
247.3750	-0.000694
247.5826	0.001442
247.7902	-0.001160
247.9978	0.000617
248.2054	-0.000314
248.4130	-0.000039
248.6206	0.000638
248.8283	-0.000969
249.0359	0.001251
249.2436	0.000617
249.4513	-0.001139
249.6590	0.000553
249.8667	0.000977
250.0745	0.000913
250.2822	0.000194
250.4900	-0.002281
250.6978	-0.001498
250.9056	-0.000123
251.1134	0.000363
251.3212	0.002901
251.5290	0.000173
251.7369	0.001209
251.9447	-0.000864
252.1526	-0.000314
252.3605	0.001357
252.5684	0.000004
252.7763	0.000723
252.9843	0.001886
253.1922	0.000511
253.4002	0.000850
253.6082	-0.000546
253.8162	-0.000293
254.0242	-0.000187
254.2322	0.001611
254.4402	-0.001244
254.6483	0.000807
254.8564	-0.000314
255.0644	0.000913
255.2725	-0.000229
255.4806	-0.000208
255.6888	0.000532
255.8969	0.003409
256.1051	-0.000356
256.3132	-0.000398
256.5214	0.001463
256.7296	0.000067
256.9378	0.000194
257.1460	0.001484
257.3543	-0.001350
257.5625	0.000532
257.7708	-0.000039
257.9791	-0.001773
258.1874	-0.000589
258.3957	0.000786
258.6040	-0.000166
258.8124	0.001611
259.0207	0.000977
259.2291	-0.000123
259.4375	-0.000737
259.6459	0.000152
259.8543	-0.001096
260.0627	0.000448
260.2711	-0.000631
260.4796	0.001421
260.6881	0.000786
260.8965	-0.000589
261.1050	0.000955
261.3135	0.000342
261.5221	-0.000229
261.7306	0.000490
261.9392	0.000342
262.1477	-0.000102
262.3563	0.000871
262.5649	-0.000589
262.7735	0.000342
262.9822	0.000257
263.1908	-0.000589
263.3995	0.001928
263.6081	-0.002471
263.8168	-0.000694
264.0255	0.000892
264.2342	-0.000420
264.4429	0.000025
264.6517	0.001738
264.8604	0.000765
265.0692	-0.000504
265.2780	-0.001435
265.4868	-0.000377
265.6956	-0.000800
265.9044	0.002732
266.1133	-0.002027
266.3221	0.001484
266.5310	-0.001392
266.7399	0.000130
266.9488	0.000977
267.1577	-0.000123
267.3666	-0.001731
267.5755	0.000511
267.7845	0.000215
267.9935	0.000257
268.2024	0.001019
268.4114	-0.001096
268.6205	-0.000060
268.8295	-0.001075
269.0385	0.000321
269.2476	0.001061
269.4566	0.000659
269.6657	0.001336
269.8748	-0.001012
270.0839	0.001569
270.2931	-0.000377
270.5022	0.000067
270.7114	0.000744
270.9205	0.000088
271.1297	-0.001837
271.3389	0.000405
271.5481	0.000025
271.7573	0.001294
271.9666	-0.001710
272.1758	-0.000039
272.3851	0.000553
272.5944	-0.001160
272.8037	-0.000314
273.0130	-0.000504
273.2223	0.000828
273.4316	-0.000546
