# Wavelength (nm)	Intensity (a.u.)
197.7802	0.001056
197.9842	-0.000127
198.1882	-0.000296
198.3922	-0.000591
198.5963	0.000655
198.8003	-0.000359
199.0044	0.000042
199.2085	0.000106
199.4126	-0.000380
199.6168	0.000190
199.8209	0.001330
200.0251	0.000718
200.2292	0.001605
200.4334	-0.000380
200.6376	0.000253
200.8418	0.000063
201.0461	-0.000549
201.2503	0.000190
201.4546	-0.000465
201.6589	-0.000422
201.8631	0.001203
202.0674	0.000317
202.2718	0.000380
202.4761	-0.000866
202.6805	0.000042
202.8848	-0.001267
203.0892	0.000443
203.2936	-0.000718
203.4980	0.000106
203.7024	-0.000422
203.9069	0.001203
204.1113	0.000232
204.3158	-0.000084
204.5203	0.000380
204.7248	0.000929
204.9293	-0.000211
205.1338	0.002238
205.3384	0.000063
205.5430	-0.000274
205.7475	0.000063
205.9521	-0.000802
206.1567	0.000676
206.3614	0.000633
206.5660	-0.001203
206.7706	0.000802
206.9753	0.000887
207.1800	0.000866
207.3847	0.000422
207.5894	-0.000253
207.7941	-0.001457
207.9989	0.001267
208.2036	-0.000106
208.4084	0.000317
208.6132	-0.000486
208.8180	-0.000063
209.0228	0.000908
209.2276	-0.000422
209.4325	-0.000127
209.6373	0.000465
209.8422	0.000802
210.0471	0.001372
210.2520	0.001309
210.4569	0.001478
210.6618	-0.000317
210.8668	0.000169
211.0718	0.000887
211.2767	0.000908
211.4817	-0.000866
211.6867	0.000950
211.8918	0.000802
212.0968	0.001119
212.3018	0.000084
212.5069	0.001182
212.7120	0.000992
212.9171	0.001858
213.1222	0.000591
213.3273	0.001457
213.5325	-0.000253
213.7376	0.001795
213.9428	0.000655
214.1480	0.001562
214.3532	0.000232
214.5584	0.000190
214.7636	-0.000169
214.9689	0.001436
215.1741	-0.000338
215.3794	-0.000338
215.5847	-0.000866
215.7900	0.000296
215.9953	-0.000338
216.2007	0.000253
216.4060	0.000274
216.6114	-0.000296
216.8168	0.000338
217.0222	0.000401
217.2276	0.000465
217.4330	0.000866
217.6384	0.000148
217.8439	0.000676
218.0494	-0.000465
218.2548	0.000866
218.4603	-0.000697
218.6659	0.000971
218.8714	-0.001372
219.0769	0.000422
219.2825	0.000465
219.4881	0.000929
219.6936	0.000190
219.8992	-0.000169
220.1049	-0.000063
220.3105	-0.001415
220.5161	0.000908
220.7218	0.000063
220.9275	0.000211
221.1332	-0.000338
221.3389	0.000887
221.5446	-0.000802
221.7503	-0.000317
221.9561	0.000929
222.1618	0.000676
222.3676	0.000887
222.5734	-0.000042
222.7792	0.000929
222.9850	0.000443
223.1909	0.001710
223.3967	-0.000465
223.6026	0.001056
223.8085	0.000443
224.0144	-0.000317
224.2203	0.000908
224.4262	0.000317
224.6322	-0.000486
224.8381	0.000401
225.0441	0.001203
225.2501	0.000084
225.4561	-0.000760
225.6621	-0.000380
225.8681	-0.000845
226.0742	-0.000739
226.2802	-0.000106
226.4863	-0.000549
226.6924	-0.000486
226.8985	-0.000591
227.1046	0.001013
227.3107	0.000211
227.5169	-0.000253
227.7230	0.000000
227.9292	-0.000971
228.1354	0.000992
228.3416	0.000401
228.5478	-0.000739
228.7541	0.000908
228.9603	0.000232
229.1666	-0.000950
229.3729	0.000929
229.5791	0.000908
229.7855	-0.001225
229.9918	0.001605
230.1981	0.001035
230.4045	0.000422
230.6108	-0.000465
230.8172	0.000359
231.0236	0.000676
231.2300	0.000084
231.4364	0.000422
231.6429	-0.000591
231.8493	0.001203
232.0558	0.000570
232.2623	0.000823
232.4688	-0.001394
232.6753	0.000992
232.8818	-0.000507
233.0884	-0.000084
233.2949	0.000866
233.5015	0.000084
233.7081	-0.000253
233.9147	-0.000359
234.1213	-0.000739
234.3279	-0.000802
234.5346	-0.000148
234.7413	0.001203
234.9479	0.000887
235.1546	0.000127
235.3613	-0.000549
235.5680	-0.000422
235.7748	-0.000190
235.9815	-0.000063
236.1883	-0.000908
236.3951	0.000528
236.6018	0.000823
236.8087	0.000570
237.0155	0.000549
237.2223	0.000084
237.4292	-0.000633
237.6360	-0.000570
237.8429	0.000000
238.0498	0.000971
238.2567	-0.000401
238.4636	-0.000612
238.6706	0.000084
238.8775	-0.000612
239.0845	-0.000992
239.2915	-0.000106
239.4985	0.000570
239.7055	0.000549
239.9125	-0.000127
240.1195	0.000633
240.3266	0.000697
240.5337	0.000021
240.7407	-0.000148
240.9478	0.001415
241.1549	0.001056
241.3621	0.001161
241.5692	0.000697
241.7764	0.002175
241.9835	0.000274
242.1907	0.000211
242.3979	0.000084
242.6051	0.000296
242.8124	-0.000380
243.0196	0.000000
243.2269	-0.000401
243.4341	0.001056
243.6414	-0.000253
243.8487	0.000570
244.0560	-0.000950
244.2634	-0.000633
244.4707	-0.000338
244.6781	0.000908
244.8854	0.000359
245.0928	0.000992
245.3002	0.000802
245.5076	0.000359
245.7151	0.000528
245.9225	-0.000338
246.1300	0.000443
246.3375	-0.000338
246.5449	0.000887
246.7524	-0.000465
246.9600	0.000190
247.1675	0.000866
247.3750	0.000317
247.5826	0.000317
247.7902	0.000486
247.9978	0.001605
248.2054	0.000211
248.4130	-0.001077
248.6206	0.000338
248.8283	0.000528
249.0359	-0.000253
249.2436	0.001035
249.4513	-0.001035
249.6590	-0.001246
249.8667	-0.000760
250.0745	-0.000296
250.2822	0.000127
250.4900	0.000465
250.6978	0.000676
250.9056	0.000549
251.1134	0.000401
251.3212	0.000338
251.5290	-0.000486
251.7369	0.000676
251.9447	0.001013
252.1526	0.000507
252.3605	0.001035
252.5684	0.000317
252.7763	0.000760
252.9843	-0.001056
253.1922	-0.000211
