# Wavelength (nm)	Intensity (a.u.)
197.7802	-0.000746
197.9842	-0.000450
198.1882	0.000838
198.3922	-0.000049
198.5963	-0.000830
198.8003	0.001112
199.0044	-0.001506
199.2085	0.000542
199.4126	0.000943
199.6168	-0.000999
199.8209	-0.000218
200.0251	-0.000894
200.2292	-0.000725
200.4334	0.001239
200.6376	0.001154
200.8418	-0.000577
201.0461	-0.000282
201.2503	-0.000429
201.4546	-0.000028
201.6589	-0.000197
201.8631	-0.000746
202.0674	0.000373
202.2718	-0.000049
202.4761	-0.000429
202.6805	0.000225
202.8848	-0.000450
203.0892	0.000626
203.2936	0.000310
203.4980	0.000436
203.7024	-0.000239
203.9069	0.000943
204.1113	-0.000640
204.3158	-0.000408
204.5203	0.001091
204.7248	-0.001422
204.9293	-0.002351
205.1338	0.000267
205.3384	-0.000493
205.5430	0.000753
205.7475	-0.000915
205.9521	0.000099
206.1567	-0.000429
206.3614	0.000352
206.5660	-0.000134
206.7706	-0.001042
206.9753	-0.000260
207.1800	0.000056
207.3847	0.000795
207.5894	-0.000324
207.7941	0.000394
207.9989	-0.000197
208.2036	-0.000450
208.4084	-0.000408
208.6132	-0.000303
208.8180	0.000711
209.0228	0.000626
209.2276	-0.000493
209.4325	0.000120
209.6373	0.001239
209.8422	-0.000218
210.0471	0.000457
210.2520	0.000542
210.4569	0.000457
210.6618	-0.000134
210.8668	-0.000134
211.0718	0.000352
211.2767	-0.000028
211.4817	-0.000662
211.6867	0.000457
211.8918	-0.000387
212.0968	0.000204
212.3018	-0.001147
212.5069	0.000711
212.7120	0.000352
212.9171	0.000077
213.1222	-0.000493
213.3273	-0.000091
213.5325	0.000626
213.7376	-0.001168
213.9428	0.001492
214.1480	-0.000725
214.3532	0.000669
214.5584	-0.000239
214.7636	-0.000577
214.9689	-0.000535
215.1741	-0.000999
215.3794	-0.000704
215.5847	0.000141
215.7900	0.001133
215.9953	0.000985
216.2007	0.000141
216.4060	0.000690
216.6114	0.000267
216.8168	-0.000450
217.0222	0.000563
217.2276	0.000985
217.4330	-0.000577
217.6384	-0.000978
217.8439	0.000500
218.0494	0.001070
218.2548	-0.000176
218.4603	-0.000493
218.6659	-0.000324
218.8714	0.001049
219.0769	-0.000746
219.2825	-0.000218
219.4881	0.000077
219.6936	-0.000366
219.8992	0.000521
220.1049	0.000415
220.3105	0.002400
220.5161	-0.000873
220.7218	-0.000640
220.9275	-0.000049
221.1332	0.000943
221.3389	-0.000366
221.5446	-0.000450
221.7503	-0.000978
221.9561	0.000183
222.1618	0.000056
222.3676	0.000099
222.5734	-0.000007
222.7792	0.000479
222.9850	-0.000683
223.1909	-0.000725
223.3967	-0.000535
223.6026	-0.000007
223.8085	0.000669
224.0144	-0.000535
224.2203	0.000479
224.4262	0.000964
224.6322	-0.000028
224.8381	-0.001042
225.0441	0.001028
225.2501	-0.000704
225.4561	-0.000134
225.6621	0.000753
225.8681	0.001112
226.0742	-0.000830
226.2802	-0.001844
226.4863	0.001112
226.6924	-0.000746
226.8985	0.000901
227.1046	0.000099
227.3107	0.000542
227.5169	0.000204
227.7230	0.000394
227.9292	0.000246
228.1354	-0.000894
228.3416	0.000584
228.5478	0.000542
228.7541	0.001049
228.9603	-0.000176
229.1666	-0.001168
229.3729	0.000056
229.5791	-0.000936
229.7855	0.000500
229.9918	0.000077
230.1981	-0.000915
230.4045	0.000077
230.6108	0.000626
230.8172	-0.000894
231.0236	0.000711
231.2300	-0.001633
231.4364	-0.001063
231.6429	-0.000113
231.8493	-0.000366
232.0558	-0.001358
232.2623	-0.000746
232.4688	-0.000028
232.6753	-0.000683
232.8818	-0.000704
233.0884	0.000816
233.2949	-0.000725
233.5015	0.000690
233.7081	-0.001063
233.9147	-0.000535
234.1213	-0.001823
234.3279	-0.000303
234.5346	0.000056
234.7413	-0.000260
234.9479	0.000225
235.1546	0.000542
235.3613	0.000246
235.5680	0.001809
235.7748	0.000267
235.9815	0.001218
236.1883	0.000415
236.3951	-0.001126
236.6018	0.001408
236.8087	0.000204
237.0155	0.000056
237.2223	0.000669
237.4292	-0.000640
237.6360	-0.000091
237.8429	-0.000662
238.0498	0.000880
238.2567	-0.000978
238.4636	0.000521
238.6706	-0.000493
238.8775	0.000183
239.0845	-0.001063
239.2915	0.001344
239.4985	0.000099
239.7055	-0.000429
239.9125	-0.001063
240.1195	0.000626
240.3266	-0.001105
240.5337	0.000479
240.7407	0.000267
240.9478	0.000605
241.1549	-0.000450
241.3621	0.000521
241.5692	-0.000282
241.7764	0.000310
241.9835	-0.000303
242.1907	-0.000746
242.3979	-0.000852
242.6051	0.000647
242.8124	0.000584
243.0196	-0.000640
243.2269	-0.001232
243.4341	0.000457
243.6414	-0.000091
243.8487	-0.000683
244.0560	0.000373
244.2634	-0.000577
244.4707	-0.000387
244.6781	-0.000662
244.8854	-0.000324
245.0928	-0.000091
245.3002	-0.000387
245.5076	-0.000028
245.7151	-0.000725
245.9225	0.000394
246.1300	-0.001886
246.3375	0.000838
246.5449	0.000901
246.7524	-0.000640
246.9600	-0.001063
247.1675	0.000479
247.3750	-0.001295
247.5826	0.000331
247.7902	-0.000493
247.9978	0.000669
248.2054	-0.000091
248.4130	0.000626
248.6206	0.000436
248.8283	-0.000028
249.0359	-0.000873
249.2436	0.000141
249.4513	-0.000049
249.6590	-0.000535
249.8667	-0.000260
250.0745	0.000120
250.2822	0.000056
250.4900	-0.000218
250.6978	0.000563
250.9056	-0.000767
251.1134	-0.001126
251.3212	0.001049
251.5290	-0.000598
251.7369	-0.000218
251.9447	0.000120
252.1526	0.000162
252.3605	-0.000134
252.5684	-0.001147
252.7763	0.000225
252.9843	-0.000556
253.1922	-0.001992
253.4002	0.000310
253.6082	0.000183
253.8162	0.000267
254.0242	-0.001147
254.2322	0.001281
254.4402	-0.000619
254.6483	-0.000155
254.8564	-0.001147
255.0644	0.000246
255.2725	0.000331
255.4806	0.000099
255.6888	-0.000640
255.8969	0.000838
256.1051	-0.000767
256.3132	-0.000514
