# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000760
197.9842	0.000866
198.1882	0.000127
198.3922	0.001182
198.5963	-0.001056
198.8003	0.000802
199.0044	-0.000063
199.2085	-0.000148
199.4126	0.001393
199.6168	-0.000422
199.8209	-0.000042
200.0251	-0.000718
200.2292	-0.000507
200.4334	-0.000253
200.6376	0.000591
200.8418	-0.001330
201.0461	0.000676
201.2503	-0.000844
201.4546	-0.001499
201.6589	0.000654
201.8631	-0.000084
202.0674	0.000148
202.2718	-0.000317
202.4761	0.000063
202.6805	-0.001098
202.8848	-0.000148
203.0892	-0.000042
203.2936	-0.000929
203.4980	0.000296
203.7024	-0.000591
203.9069	-0.001098
204.1113	0.000591
204.3158	0.001246
204.5203	-0.000591
204.7248	0.001626
204.9293	0.000063
205.1338	0.001330
205.3384	0.000148
205.5430	-0.000042
205.7475	0.000253
205.9521	0.000464
206.1567	-0.001330
206.3614	0.000211
206.5660	0.000042
206.7706	0.001351
206.9753	-0.001351
207.1800	0.000676
207.3847	-0.000823
207.5894	-0.000802
207.7941	-0.001309
207.9989	0.000190
208.2036	0.002027
208.4084	-0.000084
208.6132	-0.001161
208.8180	-0.000063
209.0228	-0.001203
209.2276	-0.000317
209.4325	0.000253
209.6373	0.001647
209.8422	0.000084
210.0471	0.000148
210.2520	-0.000042
210.4569	0.000528
210.6618	-0.000211
210.8668	0.000127
211.0718	0.001203
211.2767	-0.002111
211.4817	-0.001710
211.6867	-0.000338
211.8918	-0.000127
212.0968	0.000633
212.3018	0.000253
212.5069	-0.001224
212.7120	0.000654
212.9171	-0.000296
213.1222	-0.001140
213.3273	0.001056
213.5325	0.000084
213.7376	0.000718
213.9428	-0.000274
214.1480	0.000253
214.3532	-0.000654
214.5584	0.000211
214.7636	-0.001478
214.9689	0.001414
215.1741	-0.001562
215.3794	0.001140
215.5847	-0.000844
215.7900	-0.000486
215.9953	0.000929
216.2007	0.000844
216.4060	-0.000232
216.6114	0.000359
216.8168	0.000338
217.0222	0.001013
217.2276	-0.000148
217.4330	-0.001309
217.6384	-0.000739
217.8439	0.000760
218.0494	-0.000507
218.2548	-0.000106
218.4603	0.000296
218.6659	0.000844
218.8714	-0.000211
219.0769	0.000676
219.2825	0.000507
219.4881	0.000084
219.6936	-0.000866
219.8992	0.000211
220.1049	0.000274
220.3105	0.000464
220.5161	-0.000697
220.7218	0.001541
220.9275	0.000338
221.1332	0.001393
221.3389	-0.000338
221.5446	0.000359
221.7503	-0.000802
221.9561	0.000253
222.1618	-0.001098
222.3676	0.001056
222.5734	-0.000866
222.7792	0.000971
222.9850	0.000887
223.1909	-0.000443
223.3967	-0.000570
223.6026	0.001246
223.8085	-0.001583
224.0144	-0.000317
224.2203	0.000253
224.4262	0.000000
224.6322	0.001267
224.8381	0.000739
225.0441	-0.000380
225.2501	-0.001562
225.4561	0.001056
225.6621	-0.000232
225.8681	0.000000
226.0742	0.000507
226.2802	-0.000380
226.4863	-0.000718
226.6924	-0.000317
226.8985	-0.000211
227.1046	0.000084
227.3107	-0.000211
227.5169	-0.000274
227.7230	0.000042
227.9292	-0.000380
228.1354	0.000676
228.3416	-0.000422
228.5478	0.001077
228.7541	-0.000127
228.9603	0.000739
229.1666	-0.001963
229.3729	0.000486
229.5791	0.000633
229.7855	-0.000169
229.9918	-0.000063
230.1981	0.000612
230.4045	-0.000232
230.6108	0.000697
230.8172	-0.000697
231.0236	0.000063
231.2300	-0.000528
231.4364	0.000802
231.6429	-0.000380
231.8493	0.000612
232.0558	-0.000253
232.2623	0.000507
232.4688	0.001161
232.6753	0.000802
232.8818	0.000697
233.0884	0.000148
233.2949	-0.000127
233.5015	0.000992
233.7081	-0.000422
233.9147	0.001098
234.1213	-0.000697
234.3279	0.000422
234.5346	-0.000380
234.7413	-0.000380
234.9479	-0.000929
235.1546	-0.000507
235.3613	0.000549
235.5680	-0.000633
235.7748	-0.000380
235.9815	0.000507
236.1883	-0.001393
236.3951	-0.000718
236.6018	-0.000950
236.8087	-0.000570
