# Wavelength (nm)	Intensity (a.u.)
197.7802	0.001175
197.9842	-0.000345
198.1882	-0.000007
198.3922	0.000162
198.5963	0.002273
198.8003	0.000246
199.0044	0.000584
199.2085	0.000584
199.4126	0.001661
199.6168	-0.000239
199.8209	0.000500
200.0251	0.000141
200.2292	0.000246
200.4334	-0.000134
200.6376	0.000183
200.8418	0.000141
201.0461	-0.000809
201.2503	-0.000366
201.4546	0.000901
201.6589	0.001112
201.8631	0.000943
202.0674	-0.000999
202.2718	0.000120
202.4761	-0.000514
202.6805	0.001302
202.8848	0.000500
203.0892	-0.000746
203.2936	-0.000704
203.4980	-0.000091
203.7024	-0.001168
203.9069	0.000099
204.1113	0.000457
204.3158	0.000500
204.5203	-0.000873
204.7248	-0.000324
204.9293	-0.000028
205.1338	0.001112
205.3384	0.000669
205.5430	0.000035
205.7475	0.000584
205.9521	0.000542
206.1567	-0.000809
206.3614	0.000711
206.5660	-0.000282
206.7706	-0.000767
206.9753	-0.000197
207.1800	0.000626
207.3847	0.000099
207.5894	0.000922
207.7941	0.001450
207.9989	-0.000007
208.2036	-0.001506
208.4084	0.001323
208.6132	-0.000113
208.8180	0.000183
209.0228	0.000901
209.2276	0.001386
209.4325	-0.001379
209.6373	0.001281
209.8422	0.001239
210.0471	0.000246
210.2520	0.000225
210.4569	-0.000472
210.6618	-0.000767
210.8668	0.000162
211.0718	0.000647
211.2767	-0.000577
211.4817	0.000753
211.6867	-0.000176
211.8918	0.000120
212.0968	0.000584
212.3018	-0.000472
212.5069	0.000774
212.7120	-0.000324
212.9171	0.000120
213.1222	-0.000873
213.3273	-0.000155
213.5325	0.000162
213.7376	0.001492
213.9428	0.001534
214.1480	0.001006
214.3532	0.000141
214.5584	0.000626
214.7636	-0.000260
214.9689	0.000056
215.1741	-0.000830
215.3794	0.001893
215.5847	-0.000514
215.7900	0.001281
215.9953	-0.000218
216.2007	0.000880
216.4060	0.000415
216.6114	-0.000345
216.8168	-0.000830
217.0222	0.000436
217.2276	0.001175
217.4330	0.000563
217.6384	-0.000091
217.8439	-0.000282
218.0494	-0.000197
218.2548	-0.000007
218.4603	0.001365
218.6659	0.000457
218.8714	0.001112
219.0769	0.000077
219.2825	-0.001232
219.4881	0.000859
219.6936	-0.000830
219.8992	0.000605
220.1049	0.001239
220.3105	-0.000640
220.5161	-0.000662
220.7218	0.000099
220.9275	0.000859
221.1332	-0.001020
221.3389	0.000331
221.5446	0.000964
221.7503	-0.000260
221.9561	0.000162
222.1618	-0.000387
222.3676	0.000647
222.5734	0.001112
222.7792	0.001471
222.9850	-0.001506
223.1909	0.001555
223.3967	0.000985
223.6026	-0.000830
223.8085	0.001555
224.0144	0.000753
224.2203	-0.001337
224.4262	-0.000155
224.6322	0.000035
224.8381	0.001344
225.0441	-0.000472
225.2501	0.000943
225.4561	0.002273
225.6621	0.000373
225.8681	0.000120
226.0742	-0.000155
226.2802	0.000056
226.4863	-0.000704
226.6924	-0.000873
