# Wavelength (nm)	Intensity (a.u.)
197.7802	0.001335
197.9842	0.000892
198.1882	0.000913
198.3922	-0.000058
198.5963	0.000681
198.8003	-0.000100
199.0044	-0.000818
199.2085	0.000934
199.4126	0.000533
199.6168	-0.000121
199.8209	-0.000185
200.0251	-0.000903
200.2292	0.000322
200.4334	-0.001114
200.6376	0.000069
200.8418	-0.001177
201.0461	0.000385
201.2503	0.000216
201.4546	-0.000290
201.6589	0.000892
201.8631	0.000829
202.0674	-0.000459
202.2718	-0.000945
202.4761	-0.000713
202.6805	0.000216
202.8848	0.000005
203.0892	0.000301
203.2936	-0.000206
203.4980	0.001990
203.7024	-0.000586
203.9069	0.000934
204.1113	0.000195
204.3158	0.000238
204.5203	0.000280
204.7248	0.000976
204.9293	-0.000396
205.1338	0.001631
205.3384	-0.000058
205.5430	0.000639
205.7475	-0.002887
205.9521	0.000364
206.1567	-0.000691
206.3614	0.001504
206.5660	0.000153
206.7706	0.000512
206.9753	-0.000396
207.1800	0.000111
207.3847	-0.001325
207.5894	-0.000755
207.7941	-0.000079
207.9989	-0.000164
208.2036	-0.000227
208.4084	0.001758
208.6132	0.000385
208.8180	0.000174
209.0228	-0.001008
209.2276	0.000153
209.4325	-0.000143
209.6373	0.000385
209.8422	0.000702
210.0471	0.000829
210.2520	-0.000375
210.4569	0.000280
210.6618	-0.001515
210.8668	-0.001557
211.0718	-0.000375
211.2767	-0.000396
211.4817	-0.001789
211.6867	-0.000269
211.8918	0.000238
212.0968	-0.000523
212.3018	-0.001093
212.5069	0.000301
212.7120	0.000385
212.9171	-0.000248
213.1222	-0.000713
213.3273	0.000808
213.5325	0.000406
213.7376	-0.000966
213.9428	0.000512
214.1480	0.000850
214.3532	-0.000354
214.5584	-0.000649
214.7636	-0.001620
214.9689	-0.000586
215.1741	0.000660
215.3794	-0.000227
215.5847	0.000259
215.7900	0.000048
215.9953	0.000955
216.2007	-0.000058
216.4060	0.000660
216.6114	-0.000037
216.8168	0.000174
217.0222	-0.000375
217.2276	0.000449
217.4330	-0.000206
217.6384	-0.000459
217.8439	0.001145
218.0494	-0.000438
218.2548	0.000491
218.4603	-0.001135
218.6659	-0.000459
218.8714	-0.000797
219.0769	-0.000079
219.2825	0.000301
219.4881	0.000871
219.6936	0.000744
219.8992	0.000195
220.1049	-0.000544
220.3105	0.000554
220.5161	-0.000100
220.7218	0.000406
220.9275	0.000343
221.1332	-0.000860
221.3389	-0.000164
221.5446	0.000681
221.7503	0.000808
221.9561	0.000913
222.1618	-0.001304
222.3676	0.000174
222.5734	0.000470
222.7792	0.000913
222.9850	-0.000164
223.1909	0.001504
223.3967	-0.000354
223.6026	0.000934
223.8085	0.001314
224.0144	0.001145
224.2203	-0.000164
224.4262	0.000428
224.6322	-0.000670
224.8381	-0.000438
225.0441	0.000238
225.2501	0.000808
225.4561	-0.000058
225.6621	0.000976
225.8681	0.000702
226.0742	-0.000903
226.2802	0.000005
226.4863	0.000681
226.6924	-0.000523
226.8985	0.000153
227.1046	-0.000164
227.3107	0.000449
227.5169	0.001568
227.7230	0.000596
227.9292	-0.000016
228.1354	0.001230
228.3416	-0.001261
228.5478	-0.000480
228.7541	-0.000037
228.9603	-0.000375
229.1666	0.000808
229.3729	-0.000565
229.5791	-0.001916
229.7855	0.001525
229.9918	-0.001177
230.1981	-0.000290
230.4045	0.001736
230.6108	-0.000438
230.8172	0.000470
231.0236	0.000765
231.2300	0.001314
231.4364	0.000449
231.6429	-0.000354
231.8493	0.000786
232.0558	-0.000185
232.2623	0.001061
232.4688	0.000639
232.6753	0.000850
232.8818	0.000618
233.0884	0.001251
233.2949	0.000913
233.5015	0.000174
233.7081	-0.000333
233.9147	0.001652
234.1213	-0.001093
234.3279	-0.001050
234.5346	-0.000311
234.7413	0.000216
234.9479	0.000280
235.1546	0.000491
235.3613	-0.002866
235.5680	0.000618
235.7748	0.000554
235.9815	0.000153
236.1883	-0.000016
236.3951	-0.000586
236.6018	-0.001219
236.8087	0.000005
237.0155	-0.000501
237.2223	-0.000628
237.4292	-0.000903
237.6360	0.000153
237.8429	-0.000797
238.0498	0.000976
238.2567	-0.000269
238.4636	-0.000079
238.6706	0.000280
238.8775	-0.000206
239.0845	0.000913
239.2915	-0.000037
239.4985	0.000385
239.7055	0.000808
239.9125	-0.000501
240.1195	0.000343
240.3266	0.001019
240.5337	0.000491
240.7407	0.000470
240.9478	-0.000121
241.1549	-0.001283
241.3621	0.000364
241.5692	0.000259
241.7764	0.000195
241.9835	-0.000628
242.1907	0.000681
242.3979	0.000026
242.6051	0.000575
242.8124	-0.000607
243.0196	0.000808
243.2269	0.000976
243.4341	0.001293
243.6414	0.000005
243.8487	-0.000333
244.0560	-0.000079
244.2634	-0.000100
244.4707	-0.000459
244.6781	0.000111
244.8854	0.000301
245.0928	0.001145
245.3002	-0.000544
245.5076	0.000681
245.7151	-0.000713
245.9225	-0.000417
246.1300	-0.000290
246.3375	0.000259
246.5449	-0.000924
246.7524	-0.000480
246.9600	-0.001388
247.1675	-0.000818
247.3750	-0.000818
247.5826	0.001166
247.7902	0.000195
247.9978	0.001145
248.2054	0.000301
248.4130	0.000681
248.6206	-0.000565
248.8283	0.000554
249.0359	-0.000713
249.2436	0.000026
249.4513	-0.000544
249.6590	0.000428
249.8667	-0.000649
250.0745	-0.000734
250.2822	0.000449
250.4900	0.001715
250.6978	0.001335
250.9056	0.000618
251.1134	0.000005
251.3212	-0.000037
251.5290	0.000681
251.7369	0.000216
251.9447	-0.000586
252.1526	0.000259
252.3605	0.000955
252.5684	0.000976
252.7763	0.001568
252.9843	0.000322
253.1922	-0.000417
253.4002	0.002602
253.6082	-0.000227
253.8162	0.001948
254.0242	0.000153
254.2322	0.000216
254.4402	0.000111
254.6483	-0.000100
254.8564	0.000639
255.0644	0.000998
255.2725	0.000048
255.4806	0.001525
255.6888	0.000048
255.8969	0.002222
256.1051	0.000554
256.3132	0.000259
256.5214	-0.000480
256.7296	0.000343
256.9378	0.001610
257.1460	0.000428
257.3543	-0.000396
257.5625	0.001124
257.7708	0.000090
257.9791	0.001040
258.1874	-0.000649
258.3957	-0.000607
258.6040	-0.000417
258.8124	0.001462
259.0207	-0.000924
259.2291	0.000765
259.4375	0.001821
259.6459	0.000195
259.8543	0.000343
260.0627	-0.000016
260.2711	-0.000375
260.4796	0.001019
260.6881	-0.000269
260.8965	0.001209
261.1050	-0.000333
261.3135	-0.000037
261.5221	0.000596
261.7306	0.000596
261.9392	-0.000586
262.1477	0.001314
262.3563	0.000216
262.5649	-0.000396
262.7735	-0.000501
262.9822	0.001504
263.1908	0.000850
263.3995	-0.000818
263.6081	-0.000354
263.8168	0.000934
264.0255	0.000744
264.2342	0.000744
264.4429	0.000069
264.6517	0.000132
264.8604	0.000850
265.0692	-0.000100
265.2780	-0.000143
265.4868	-0.000438
265.6956	-0.000227
265.9044	0.001504
266.1133	0.002116
266.3221	0.000702
266.5310	-0.000544
266.7399	0.000765
266.9488	0.000533
267.1577	0.001251
267.3666	-0.001283
267.5755	-0.000544
267.7845	0.000132
267.9935	0.000639
268.2024	0.000195
268.4114	0.001061
268.6205	-0.000987
268.8295	0.002053
269.0385	-0.000164
269.2476	0.000491
269.4566	0.000512
269.6657	0.001441
269.8748	-0.000058
270.0839	0.001441
270.2931	-0.001473
270.5022	0.000195
270.7114	-0.000333
270.9205	0.001103
271.1297	-0.000628
271.3389	0.000850
271.5481	-0.000290
271.7573	-0.000544
271.9666	-0.000670
272.1758	0.000618
272.3851	-0.000269
272.5944	0.000153
272.8037	0.000406
273.0130	-0.000121
273.2223	0.000153
273.4316	-0.000607
273.6410	0.000174
273.8504	0.000322
274.0597	-0.000860
274.2691	-0.000797
274.4785	-0.000501
274.6880	-0.000501
274.8974	0.000681
275.1069	0.000301
275.3163	-0.000248
275.5258	0.000765
275.7353	0.000238
275.9448	0.001145
276.1543	0.000132
276.3639	-0.000459
276.5734	0.001652
276.7830	-0.000501
276.9926	-0.001008
277.2022	-0.000480
277.4118	-0.000396
277.6214	0.001145
277.8310	-0.000164
278.0407	0.001483
278.2503	-0.000164
278.4600	0.000934
278.6697	0.000090
278.8794	0.000491
279.0891	-0.001494
279.2989	0.001821
279.5086	0.000575
279.7184	0.001040
279.9281	-0.000354
280.1379	0.000238
280.3477	-0.002233
280.5576	0.000280
280.7674	0.000512
280.9772	-0.000143
