# Wavelength (nm)	Intensity (a.u.)
197.7802	0.002744
197.9842	0.001435
198.1882	0.000464
198.3922	0.001119
198.5963	-0.001245
198.8003	0.000485
199.0044	0.001372
199.2085	0.000000
199.4126	0.001520
199.6168	0.000760
199.8209	-0.000654
200.0251	0.001119
200.2292	-0.000844
200.4334	-0.000443
200.6376	0.000295
200.8418	0.000696
201.0461	0.000908
201.2503	0.000338
201.4546	0.002174
201.6589	-0.000042
201.8631	0.000802
202.0674	-0.000739
202.2718	0.001055
202.4761	-0.001245
202.6805	0.000549
202.8848	-0.000274
203.0892	0.001140
203.2936	-0.000950
203.4980	-0.000169
203.7024	-0.000127
203.9069	0.001498
204.1113	0.000507
204.3158	0.000591
204.5203	-0.000401
204.7248	0.000802
204.9293	0.000696
205.1338	0.000992
205.3384	0.001309
205.5430	0.000823
205.7475	0.001224
205.9521	0.000422
206.1567	0.000760
206.3614	-0.000359
206.5660	-0.000169
206.7706	0.001794
206.9753	0.000886
207.1800	0.000675
207.3847	0.000507
207.5894	0.000612
207.7941	-0.000528
207.9989	0.000823
208.2036	-0.000422
208.4084	0.000971
208.6132	0.001435
208.8180	-0.000063
209.0228	0.000485
209.2276	0.000317
209.4325	-0.000021
209.6373	0.000654
209.8422	0.000507
210.0471	0.000253
210.2520	0.000274
210.4569	-0.000106
210.6618	-0.000021
210.8668	0.000127
211.0718	0.001330
211.2767	0.002659
211.4817	0.000802
211.6867	0.000232
211.8918	-0.001414
212.0968	0.002976
212.3018	0.000063
212.5069	0.000422
212.7120	0.000232
212.9171	0.000549
213.1222	0.001034
213.3273	0.000781
213.5325	0.000359
213.7376	0.001097
213.9428	0.000739
214.1480	0.001498
214.3532	0.000380
214.5584	0.000696
214.7636	0.000042
214.9689	0.001646
215.1741	0.001309
215.3794	0.001456
215.5847	0.000127
215.7900	0.000084
215.9953	0.000612
216.2007	0.000950
216.4060	0.000865
216.6114	0.001667
216.8168	0.000380
217.0222	0.000443
217.2276	-0.000485
217.4330	0.001372
217.6384	0.001393
217.8439	0.000274
218.0494	-0.000739
218.2548	0.000359
218.4603	-0.000106
218.6659	0.000633
218.8714	-0.001119
219.0769	0.000528
219.2825	0.000654
219.4881	0.000549
219.6936	0.000084
219.8992	0.000295
220.1049	0.000507
220.3105	0.000633
220.5161	-0.000190
220.7218	0.000422
220.9275	-0.000190
221.1332	0.001076
221.3389	-0.000507
221.5446	-0.000021
221.7503	-0.001161
221.9561	0.001498
222.1618	0.000021
222.3676	-0.000084
222.5734	-0.000485
222.7792	0.002089
222.9850	0.000253
223.1909	0.000507
223.3967	0.000359
223.6026	0.001309
223.8085	-0.000232
224.0144	0.001372
224.2203	0.000549
224.4262	0.001119
224.6322	0.002195
224.8381	0.000760
225.0441	0.000739
225.2501	0.000042
225.4561	0.000528
225.6621	0.001013
225.8681	0.000612
226.0742	0.001710
226.2802	-0.000443
226.4863	0.000633
226.6924	0.001034
226.8985	0.001562
227.1046	-0.000507
227.3107	0.000021
227.5169	0.000908
227.7230	0.001752
227.9292	-0.000422
228.1354	0.000422
228.3416	0.001182
228.5478	0.000169
228.7541	0.000232
228.9603	0.000929
229.1666	0.001351
229.3729	0.000042
229.5791	-0.000148
229.7855	0.000971
229.9918	-0.001414
230.1981	0.000781
230.4045	-0.000802
230.6108	0.002089
230.8172	0.001435
231.0236	0.001562
231.2300	0.001372
231.4364	0.001414
231.6429	0.000063
231.8493	0.000675
232.0558	-0.001309
232.2623	0.001477
232.4688	-0.000317
232.6753	0.001161
232.8818	0.000169
233.0884	0.000886
233.2949	-0.000148
233.5015	0.001794
233.7081	0.000570
233.9147	0.001393
234.1213	-0.000570
234.3279	0.001667
234.5346	0.000528
234.7413	0.000169
234.9479	0.000021
235.1546	0.000865
235.3613	0.000380
235.5680	-0.000021
235.7748	0.000781
235.9815	0.001520
236.1883	0.000127
236.3951	0.001097
236.6018	-0.000696
236.8087	0.000359
237.0155	0.000042
237.2223	-0.000359
237.4292	-0.000844
237.6360	-0.000253
237.8429	-0.000929
238.0498	0.000528
238.2567	0.000507
238.4636	0.000760
238.6706	0.001456
238.8775	0.000886
239.0845	-0.000464
239.2915	0.001140
239.4985	0.000295
239.7055	0.001287
239.9125	0.001414
240.1195	0.001498
240.3266	0.000063
240.5337	-0.000443
240.7407	0.000528
240.9478	0.001414
241.1549	0.000485
241.3621	0.001646
241.5692	0.000844
241.7764	-0.000591
241.9835	-0.000190
242.1907	0.001963
242.3979	0.001372
242.6051	0.000169
242.8124	0.000042
243.0196	0.002089
243.2269	0.000908
243.4341	-0.000886
243.6414	0.000908
243.8487	0.001224
244.0560	0.000063
244.2634	0.002512
244.4707	0.001287
244.6781	0.001878
244.8854	0.000169
245.0928	0.001076
245.3002	-0.000612
245.5076	0.000950
245.7151	-0.000084
245.9225	-0.000675
246.1300	-0.000359
246.3375	0.001013
246.5449	0.000232
246.7524	0.000612
246.9600	0.000148
247.1675	0.000507
247.3750	0.000485
247.5826	0.000802
247.7902	0.001287
247.9978	0.000148
248.2054	-0.000106
248.4130	0.000718
248.6206	-0.000253
248.8283	0.000084
249.0359	-0.000971
249.2436	0.000865
249.4513	0.001372
249.6590	0.001287
249.8667	0.000591
250.0745	0.001245
250.2822	0.001414
250.4900	-0.000295
250.6978	-0.000359
250.9056	-0.000232
251.1134	0.000169
251.3212	0.001477
251.5290	0.000232
251.7369	0.001034
251.9447	0.000232
252.1526	0.001456
252.3605	0.000422
