# Wavelength (nm)	Intensity (a.u.)
197.7802	-0.001421
197.9842	0.001091
198.1882	0.000753
198.3922	0.000141
198.5963	0.001660
198.8003	0.000288
199.0044	0.000626
199.2085	0.001618
199.4126	0.001639
199.6168	0.001091
199.8209	0.000542
200.0251	0.000225
200.2292	-0.000260
200.4334	-0.001759
200.6376	0.000120
200.8418	0.000837
201.0461	0.001850
201.2503	0.000795
201.4546	0.000457
201.6589	0.000331
201.8631	0.000457
202.0674	0.000584
202.2718	0.001069
202.4761	0.000753
202.6805	-0.000281
202.8848	0.000120
203.0892	0.001872
203.2936	-0.000281
203.4980	0.000901
203.7024	0.000478
203.9069	0.000352
204.1113	0.001639
204.3158	0.000204
204.5203	0.001112
204.7248	0.000246
204.9293	0.000858
205.1338	0.001407
205.3384	-0.000345
205.5430	0.000099
205.7475	0.000668
205.9521	0.001027
206.1567	0.001112
206.3614	0.000774
206.5660	0.000901
206.7706	0.001069
206.9753	-0.000091
207.1800	0.000943
207.3847	0.000795
207.5894	0.001428
207.7941	-0.000619
207.9989	0.000711
208.2036	0.000837
208.4084	0.001893
208.6132	0.000204
208.8180	0.000837
209.0228	0.000500
209.2276	0.000837
209.4325	0.000922
209.6373	-0.000345
209.8422	-0.000345
210.0471	0.000246
210.2520	-0.000091
210.4569	0.000605
210.6618	0.000901
210.8668	-0.000872
211.0718	0.000816
211.2767	0.001069
211.4817	0.000141
211.6867	0.000795
211.8918	-0.000429
212.0968	0.001175
212.3018	-0.000134
212.5069	0.000901
212.7120	0.000605
212.9171	0.001724
213.1222	0.000014
213.3273	0.001217
213.5325	-0.000091
213.7376	0.001344
213.9428	0.000373
214.1480	0.001217
214.3532	-0.000176
214.5584	-0.000028
214.7636	0.000837
214.9689	-0.000218
215.1741	0.001344
215.3794	0.000056
215.5847	0.000711
215.7900	0.000563
215.9953	-0.000704
216.2007	0.000795
216.4060	0.001872
216.6114	0.001069
216.8168	0.001323
217.0222	0.001217
217.2276	0.000225
217.4330	0.001344
217.6384	0.001217
217.8439	0.000056
218.0494	-0.000134
218.2548	0.001703
218.4603	-0.000366
218.6659	0.000183
218.8714	0.000077
219.0769	0.000795
219.2825	0.000310
219.4881	0.002547
219.6936	0.001091
219.8992	0.001323
220.1049	0.000500
220.3105	0.000267
220.5161	0.001365
220.7218	0.000626
220.9275	0.001302
221.1332	0.001175
221.3389	0.001534
221.5446	0.000331
221.7503	0.001555
221.9561	0.001977
222.1618	0.001618
222.3676	-0.000007
222.5734	0.001196
222.7792	0.000879
222.9850	-0.000682
223.1909	-0.001041
223.3967	0.001006
223.6026	0.000858
223.8085	0.001724
224.0144	0.001555
224.2203	0.000246
224.4262	0.000457
224.6322	-0.000704
224.8381	0.001470
225.0441	0.001027
225.2501	0.000795
225.4561	-0.000366
225.6621	-0.000218
225.8681	0.000478
226.0742	0.001344
226.2802	0.001154
226.4863	0.001597
226.6924	-0.000493
226.8985	0.000099
227.1046	0.000141
227.3107	-0.000155
227.5169	0.000626
227.7230	-0.000176
227.9292	0.000099
228.1354	0.001238
228.3416	-0.000408
228.5478	0.000478
228.7541	0.000310
228.9603	0.001154
229.1666	0.001639
229.3729	0.001745
229.5791	0.002230
229.7855	0.000500
229.9918	0.000732
230.1981	0.002019
230.4045	0.000605
230.6108	0.000732
230.8172	-0.000894
231.0236	0.001618
231.2300	0.000711
231.4364	0.001850
231.6429	-0.000450
231.8493	0.001534
232.0558	0.001006
232.2623	0.001428
232.4688	0.000225
232.6753	0.000331
