# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000232
197.9842	0.000527
198.1882	0.000190
198.3922	0.000422
198.5963	0.002193
198.8003	0.000654
199.0044	0.000590
199.2085	0.000970
199.4126	0.002678
199.6168	0.000443
199.8209	0.000633
200.0251	-0.000928
200.2292	-0.000042
200.4334	-0.000063
200.6376	0.000443
200.8418	0.000590
201.0461	0.000759
201.2503	-0.000021
201.4546	-0.000105
201.6589	0.000169
201.8631	0.000675
202.0674	0.000464
202.2718	0.000169
202.4761	0.000422
202.6805	0.001392
202.8848	0.000042
203.0892	0.000907
203.2936	-0.000443
203.4980	0.000316
203.7024	-0.001181
203.9069	0.001919
204.1113	0.000506
204.3158	0.000865
204.5203	0.000063
204.7248	0.000675
204.9293	0.000021
205.1338	0.000358
205.3384	-0.000295
205.5430	-0.000148
205.7475	0.000422
205.9521	0.000970
206.1567	0.000717
206.3614	0.000042
206.5660	0.000949
206.7706	0.001265
206.9753	-0.000084
207.1800	0.001666
207.3847	-0.000548
207.5894	0.001033
207.7941	0.000337
207.9989	0.000042
208.2036	0.000780
208.4084	0.000443
208.6132	0.001286
208.8180	0.002045
209.0228	0.000464
209.2276	0.001434
209.4325	0.001581
209.6373	0.002319
209.8422	-0.000169
210.0471	-0.000105
210.2520	-0.001160
210.4569	0.001181
210.6618	0.000675
210.8668	0.000843
211.0718	0.000042
211.2767	0.000843
211.4817	0.000169
211.6867	0.000843
211.8918	0.000105
212.0968	0.001096
212.3018	0.000358
212.5069	0.000316
212.7120	0.001286
212.9171	0.000611
213.1222	-0.000843
213.3273	0.000949
213.5325	0.000590
213.7376	0.000654
213.9428	0.000169
214.1480	0.000780
214.3532	0.000422
214.5584	0.000886
214.7636	0.000169
214.9689	0.000063
215.1741	0.000886
215.3794	0.000654
215.5847	0.001455
215.7900	0.001160
215.9953	-0.000021
216.2007	0.002594
216.4060	0.000190
216.6114	0.001307
216.8168	-0.000274
217.0222	0.000148
217.2276	0.000253
217.4330	0.000780
217.6384	0.000527
217.8439	0.001202
218.0494	-0.000127
218.2548	-0.000232
218.4603	-0.000822
218.6659	0.000654
218.8714	-0.000253
219.0769	0.000401
219.2825	0.000190
219.4881	0.000865
219.6936	-0.000316
219.8992	0.001181
220.1049	-0.000042
220.3105	0.000232
220.5161	0.000422
220.7218	0.000506
220.9275	0.000464
221.1332	0.001750
221.3389	0.000295
221.5446	0.002319
221.7503	-0.000042
221.9561	0.001961
222.1618	0.000865
222.3676	0.000717
222.5734	-0.000654
222.7792	0.000696
222.9850	0.000127
223.1909	0.001539
223.3967	0.000928
223.6026	0.000232
223.8085	-0.000253
224.0144	0.000443
224.2203	0.000084
224.4262	-0.000211
224.6322	0.000169
224.8381	0.002340
225.0441	0.000274
225.2501	0.000970
225.4561	0.000190
225.6621	0.002109
225.8681	0.000485
226.0742	0.000717
226.2802	0.000401
226.4863	-0.000063
226.6924	0.000991
226.8985	0.000190
227.1046	0.000949
227.3107	0.000949
227.5169	-0.000042
227.7230	0.001602
227.9292	-0.000886
228.1354	0.001455
228.3416	0.001033
228.5478	0.001624
228.7541	0.000696
228.9603	0.001033
229.1666	-0.000443
