# Wavelength (nm)	Intensity (a.u.)
197.7802	0.010561
197.9842	0.008656
198.1882	0.011216
198.3922	0.010349
198.5963	0.009651
198.8003	0.008381
199.0044	0.011089
199.2085	0.010645
199.4126	0.009714
199.6168	0.009080
199.8209	0.012253
200.0251	0.008931
200.2292	0.009524
200.4334	0.010137
200.6376	0.008910
200.8418	0.008530
201.0461	0.012211
201.2503	0.009312
201.4546	0.010391
201.6589	0.010497
201.8631	0.010730
202.0674	0.010772
202.2718	0.009397
202.4761	0.009947
202.6805	0.009122
202.8848	0.010751
203.0892	0.009143
203.2936	0.012613
203.4980	0.010349
203.7024	0.009397
203.9069	0.010582
204.1113	0.008424
204.3158	0.008593
204.5203	0.009651
204.7248	0.010709
204.9293	0.010624
205.1338	0.010836
205.3384	0.009905
205.5430	0.009947
205.7475	0.011195
205.9521	0.008868
206.1567	0.011301
206.3614	0.011809
206.5660	0.009778
206.7706	0.011280
206.9753	0.010243
207.1800	0.010645
207.3847	0.009122
207.5894	0.011491
207.7941	0.011449
207.9989	0.009778
208.2036	0.008847
208.4084	0.010201
208.6132	0.009016
208.8180	0.011238
209.0228	0.009122
209.2276	0.010751
209.4325	0.008043
209.6373	0.009757
209.8422	0.008424
210.0471	0.010666
210.2520	0.009609
210.4569	0.009862
210.6618	0.009799
210.8668	0.009609
211.0718	0.010455
211.2767	0.011513
211.4817	0.010159
211.6867	0.010391
211.8918	0.010836
212.0968	0.010095
212.3018	0.010201
212.5069	0.010582
212.7120	0.012317
212.9171	0.008001
213.1222	0.008847
213.3273	0.011153
213.5325	0.012126
213.7376	0.009630
213.9428	0.009651
214.1480	0.011280
214.3532	0.010793
214.5584	0.011682
214.7636	0.009397
214.9689	0.011089
215.1741	0.010814
215.3794	0.011280
215.5847	0.008805
215.7900	0.008508
215.9953	0.008953
216.2007	0.011893
216.4060	0.010370
216.6114	0.008741
216.8168	0.010074
217.0222	0.010666
217.2276	0.010963
217.4330	0.008572
217.6384	0.010984
217.8439	0.011364
218.0494	0.008931
218.2548	0.014199
218.4603	0.010328
218.6659	0.010561
218.8714	0.010476
219.0769	0.010984
219.2825	0.009037
219.4881	0.011555
219.6936	0.010857
219.8992	0.011216
220.1049	0.009524
220.3105	0.011068
220.5161	0.010286
220.7218	0.011893
220.9275	0.010645
221.1332	0.011724
221.3389	0.011301
221.5446	0.010603
221.7503	0.008889
221.9561	0.009439
222.1618	0.008656
222.3676	0.010286
222.5734	0.009926
222.7792	0.010328
222.9850	0.011576
223.1909	0.010349
223.3967	0.010687
223.6026	0.010434
223.8085	0.010180
224.0144	0.009482
224.2203	0.010709
224.4262	0.010582
224.6322	0.009355
224.8381	0.011153
225.0441	0.007451
225.2501	0.011407
225.4561	0.009397
225.6621	0.010095
225.8681	0.011259
226.0742	0.011915
226.2802	0.008635
226.4863	0.010518
226.6924	0.008466
226.8985	0.012168
227.1046	0.009355
227.3107	0.011682
227.5169	0.009143
227.7230	0.011364
227.9292	0.012380
228.1354	0.011618
228.3416	0.010328
228.5478	0.011661
228.7541	0.011068
228.9603	0.011640
229.1666	0.009757
229.3729	0.009989
229.5791	0.008783
229.7855	0.009355
229.9918	0.009693
230.1981	0.010497
230.4045	0.011534
230.6108	0.010201
230.8172	0.011068
231.0236	0.010793
231.2300	0.010730
231.4364	0.009905
231.6429	0.011830
231.8493	0.011216
232.0558	0.009058
232.2623	0.009566
232.4688	0.011216
232.6753	0.009207
232.8818	0.011238
233.0884	0.011322
233.2949	0.010201
233.5015	0.010476
233.7081	0.010053
233.9147	0.010286
234.1213	0.012232
234.3279	0.011449
234.5346	0.010201
234.7413	0.012274
234.9479	0.010222
235.1546	0.010412
235.3613	0.010497
235.5680	0.011301
235.7748	0.011428
235.9815	0.009735
236.1883	0.011957
236.3951	0.012592
236.6018	0.012655
236.8087	0.012803
237.0155	0.011724
237.2223	0.010836
237.4292	0.010561
237.6360	0.009630
237.8429	0.010518
238.0498	0.011872
238.2567	0.012676
238.4636	0.012845
238.6706	0.012041
238.8775	0.012867
239.0845	0.012507
239.2915	0.012655
239.4985	0.009418
239.7055	0.010539
239.9125	0.009672
240.1195	0.011005
240.3266	0.011026
240.5337	0.012359
240.7407	0.011343
240.9478	0.011386
241.1549	0.010687
241.3621	0.012295
241.5692	0.012338
241.7764	0.011364
241.9835	0.009820
242.1907	0.012338
242.3979	0.012613
242.6051	0.012190
242.8124	0.011174
243.0196	0.011301
243.2269	0.011238
243.4341	0.012592
243.6414	0.011555
243.8487	0.013205
244.0560	0.011555
244.2634	0.011618
244.4707	0.010645
244.6781	0.009862
244.8854	0.011893
245.0928	0.011788
245.3002	0.009672
245.5076	0.010307
245.7151	0.011026
245.9225	0.011534
246.1300	0.010539
246.3375	0.010836
246.5449	0.010286
246.7524	0.012317
246.9600	0.010455
247.1675	0.011661
247.3750	0.010709
247.5826	0.012592
247.7902	0.010941
247.9978	0.013057
248.2054	0.011809
248.4130	0.010751
248.6206	0.012317
248.8283	0.011555
249.0359	0.012740
249.2436	0.013226
249.4513	0.009905
249.6590	0.010264
249.8667	0.011153
250.0745	0.011259
250.2822	0.011132
250.4900	0.010730
250.6978	0.011111
250.9056	0.010793
251.1134	0.011915
251.3212	0.012084
251.5290	0.009714
251.7369	0.010243
251.9447	0.011766
252.1526	0.011407
252.3605	0.009587
252.5684	0.012909
252.7763	0.010814
252.9843	0.012126
