# Wavelength (nm)	Intensity (a.u.)
197.7802	0.001322
197.9842	-0.000450
198.1882	0.000710
198.3922	0.000457
198.5963	0.000014
198.8003	0.000837
199.0044	0.001933
199.2085	-0.000724
199.4126	0.000330
199.6168	-0.000766
199.8209	0.000035
200.0251	0.001195
200.2292	0.000541
200.4334	-0.000471
200.6376	0.001090
200.8418	-0.000218
201.0461	0.000816
201.2503	0.001490
201.4546	0.000794
201.6589	-0.000070
201.8631	0.001490
202.0674	0.000225
202.2718	0.001132
202.4761	0.000120
202.6805	0.000267
202.8848	-0.000155
203.0892	-0.000703
203.2936	0.001195
203.4980	0.000794
203.7024	0.000352
203.9069	0.000183
204.1113	0.000415
204.3158	-0.000260
204.5203	-0.001146
204.7248	0.002334
204.9293	0.000710
205.1338	0.001153
205.3384	0.001216
205.5430	0.000647
205.7475	-0.000344
205.9521	0.000204
206.1567	0.000541
206.3614	0.001701
206.5660	0.000330
206.7706	0.001511
206.9753	0.000668
207.1800	0.001090
207.3847	0.001722
207.5894	0.001322
207.7941	-0.001378
207.9989	0.001047
208.2036	-0.001062
208.4084	0.000541
208.6132	-0.000724
208.8180	0.000309
209.0228	0.001216
209.2276	0.000077
209.4325	0.000794
209.6373	0.001912
209.8422	-0.000070
210.0471	0.001701
210.2520	-0.000661
210.4569	0.001722
210.6618	0.000562
210.8668	-0.000724
211.0718	-0.002053
211.2767	0.001174
211.4817	0.000162
211.6867	-0.000682
211.8918	0.000963
212.0968	0.000436
212.3018	0.000562
212.5069	0.000879
212.7120	0.000921
212.9171	0.002018
213.1222	-0.000323
213.3273	-0.000281
213.5325	0.000710
213.7376	0.001343
213.9428	0.001090
214.1480	0.001153
214.3532	0.001090
214.5584	0.000794
214.7636	0.001575
214.9689	0.002039
215.1741	-0.001104
215.3794	0.000288
215.5847	0.000309
215.7900	0.000731
215.9953	-0.000682
216.2007	0.001596
216.4060	0.001891
216.6114	0.000288
216.8168	0.000921
217.0222	0.000858
217.2276	0.000710
217.4330	-0.000070
217.6384	-0.000260
217.8439	0.000204
218.0494	-0.000808
218.2548	0.001807
218.4603	-0.000492
218.6659	0.001069
218.8714	0.000056
219.0769	0.001533
219.2825	-0.000661
219.4881	0.000562
219.6936	0.000394
219.8992	0.000942
220.1049	0.001343
220.3105	0.000309
220.5161	-0.001188
220.7218	-0.000661
220.9275	-0.000429
221.1332	0.000373
221.3389	0.000162
221.5446	0.001596
221.7503	-0.000450
221.9561	0.000309
222.1618	-0.000661
222.3676	0.000710
222.5734	-0.000408
222.7792	0.001153
222.9850	-0.000091
223.1909	0.000436
223.3967	-0.000640
223.6026	0.000141
223.8085	0.000541
224.0144	0.000352
224.2203	-0.000112
224.4262	0.000098
224.6322	0.000921
224.8381	0.000984
225.0441	0.000309
225.2501	0.002207
225.4561	-0.001294
225.6621	0.000752
225.8681	-0.000344
226.0742	0.001090
226.2802	0.001174
226.4863	-0.000366
226.6924	0.001933
226.8985	-0.000091
227.1046	-0.000007
227.3107	0.000352
227.5169	-0.000471
227.7230	-0.000323
227.9292	-0.000007
228.1354	0.001448
228.3416	-0.001167
228.5478	0.000816
228.7541	0.000499
228.9603	0.001469
229.1666	-0.000724
229.3729	0.001195
229.5791	0.000183
229.7855	0.000246
229.9918	0.000098
230.1981	0.000478
230.4045	-0.000576
230.6108	0.001786
230.8172	0.000373
231.0236	0.000077
231.2300	0.000816
231.4364	0.001132
231.6429	-0.000366
231.8493	0.000246
232.0558	-0.000260
232.2623	0.001680
232.4688	0.000077
232.6753	0.000120
232.8818	-0.000091
233.0884	0.000120
233.2949	0.001765
233.5015	-0.000766
233.7081	-0.000513
233.9147	0.001743
234.1213	0.001743
234.3279	0.000162
234.5346	-0.000070
234.7413	-0.000998
234.9479	-0.000091
235.1546	0.000562
235.3613	-0.000387
235.5680	0.000162
235.7748	-0.000724
235.9815	-0.001336
236.1883	-0.000808
236.3951	0.000394
236.6018	0.001005
236.8087	-0.000134
237.0155	0.001743
237.2223	0.000858
237.4292	-0.000387
