# Wavelength (nm)	Intensity (a.u.)
197.7802	0.001003
197.9842	-0.000203
198.1882	0.000643
198.3922	-0.000774
198.5963	-0.000562
198.8003	-0.000922
199.0044	0.001235
199.2085	0.000876
199.4126	0.000241
199.6168	-0.002021
199.8209	0.001066
200.0251	-0.000901
200.2292	0.000220
200.4334	0.000495
200.6376	0.001193
200.8418	-0.000118
201.0461	0.000030
201.2503	0.000305
201.4546	0.001320
201.6589	-0.001535
201.8631	0.001933
202.0674	0.000559
202.2718	0.000432
202.4761	-0.000287
202.6805	-0.001239
202.8848	0.000918
203.0892	-0.000922
203.2936	0.001722
203.4980	-0.000330
203.7024	0.000432
203.9069	0.001193
204.1113	0.000389
204.3158	-0.000795
204.5203	0.001235
204.7248	-0.000266
204.9293	-0.001894
205.1338	0.000051
205.3384	-0.000372
205.5430	-0.000266
205.7475	0.000559
205.9521	0.001172
206.1567	0.000009
206.3614	-0.000710
206.5660	0.001151
206.7706	0.001722
206.9753	-0.001006
207.1800	-0.000372
207.3847	0.001849
207.5894	-0.002317
207.7941	0.000770
207.9989	0.000834
208.2036	-0.001598
208.4084	0.002018
208.6132	0.000474
208.8180	0.000051
209.0228	0.000157
209.2276	0.000812
209.4325	0.001130
209.6373	-0.000076
209.8422	-0.000055
210.0471	-0.000583
210.2520	-0.000012
210.4569	0.000115
210.6618	0.000411
210.8668	-0.000287
211.0718	0.000284
211.2767	0.001045
211.4817	-0.000520
211.6867	-0.000372
211.8918	-0.001281
212.0968	-0.000499
212.3018	0.001108
212.5069	0.001172
212.7120	0.001151
212.9171	0.000305
213.1222	0.002314
213.3273	0.000093
213.5325	-0.000076
213.7376	-0.001387
213.9428	-0.000837
214.1480	-0.000118
214.3532	0.000453
214.5584	0.001701
214.7636	0.000305
214.9689	-0.001175
215.1741	0.000474
215.3794	-0.000203
215.5847	0.000686
215.7900	-0.000351
215.9953	0.000030
216.2007	0.001806
216.4060	-0.000858
216.6114	0.001764
216.8168	-0.001197
217.0222	0.000432
217.2276	-0.000245
217.4330	0.000157
217.6384	0.000643
217.8439	0.001024
218.0494	0.000178
218.2548	0.000220
218.4603	-0.000414
218.6659	0.000982
218.8714	0.002864
219.0769	0.000664
219.2825	-0.000562
219.4881	0.000580
219.6936	0.000686
219.8992	0.000707
220.1049	-0.002064
220.3105	-0.000076
220.5161	0.000157
220.7218	-0.000435
220.9275	-0.000118
221.1332	0.000580
221.3389	-0.000541
221.5446	0.000220
221.7503	0.000389
221.9561	0.000305
222.1618	0.000305
222.3676	-0.000541
222.5734	-0.000266
222.7792	0.000051
222.9850	0.000960
223.1909	-0.001408
223.3967	0.000982
223.6026	0.000389
223.8085	0.000389
224.0144	0.000220
224.2203	0.000157
224.4262	0.000093
224.6322	-0.000752
224.8381	-0.000033
225.0441	-0.000604
225.2501	0.000537
225.4561	-0.001768
225.6621	0.002314
225.8681	0.000051
226.0742	0.000284
226.2802	-0.001556
226.4863	0.000093
226.6924	0.000834
226.8985	0.000643
227.1046	-0.001239
227.3107	0.000072
227.5169	-0.000372
227.7230	0.000770
227.9292	0.000601
228.1354	0.001997
228.3416	0.000136
228.5478	0.001257
228.7541	0.001383
228.9603	0.001003
229.1666	-0.000520
229.3729	-0.000372
229.5791	0.000009
229.7855	-0.000837
229.9918	0.000305
230.1981	-0.001429
230.4045	0.000580
230.6108	0.000178
230.8172	-0.000287
231.0236	-0.000752
231.2300	-0.000076
231.4364	-0.001535
231.6429	0.000643
231.8493	0.001045
232.0558	-0.002339
232.2623	-0.000414
232.4688	0.000051
232.6753	0.000664
232.8818	0.000178
233.0884	0.001214
233.2949	0.000516
233.5015	0.001764
233.7081	0.000241
233.9147	-0.000393
234.1213	0.000389
234.3279	0.000263
234.5346	0.000030
234.7413	0.000347
234.9479	-0.000351
235.1546	0.000136
235.3613	0.000643
235.5680	0.000284
235.7748	0.001066
235.9815	0.000263
236.1883	0.000728
236.3951	0.002821
236.6018	0.000284
236.8087	0.001806
237.0155	0.000495
237.2223	-0.001937
237.4292	-0.001979
237.6360	-0.000541
237.8429	0.000051
238.0498	0.000622
238.2567	0.000305
238.4636	0.002102
238.6706	0.000220
238.8775	0.002018
239.0845	0.000157
239.2915	0.001701
239.4985	-0.001408
239.7055	0.000051
239.9125	0.000411
240.1195	0.000939
240.3266	0.000093
240.5337	0.000051
240.7407	0.001383
240.9478	0.000770
241.1549	-0.002275
241.3621	0.002969
241.5692	0.000812
241.7764	-0.000330
241.9835	0.000072
242.1907	-0.000287
242.3979	-0.001873
242.6051	0.000474
242.8124	-0.000224
243.0196	0.000707
243.2269	-0.000435
243.4341	0.000855
243.6414	-0.000456
243.8487	0.001510
244.0560	-0.000816
244.2634	0.000516
244.4707	-0.000139
244.6781	-0.000308
244.8854	0.000220
245.0928	-0.001662
245.3002	-0.001577
245.5076	0.000601
245.7151	0.000178
245.9225	0.000749
246.1300	0.000516
246.3375	0.000051
246.5449	-0.001366
246.7524	0.001405
246.9600	0.000939
247.1675	-0.000985
247.3750	0.000601
247.5826	0.001637
247.7902	-0.001387
247.9978	-0.000139
248.2054	-0.001535
248.4130	0.000580
