# Wavelength (nm)	Intensity (a.u.)
197.7802	-0.000697
197.9842	-0.000401
198.1882	-0.000190
198.3922	0.000190
198.5963	-0.000169
198.8003	0.000655
199.0044	-0.000190
199.2085	-0.000380
199.4126	-0.000528
199.6168	0.000929
199.8209	0.000042
200.0251	-0.000338
200.2292	0.000443
200.4334	-0.001267
200.6376	0.000275
200.8418	0.000591
201.0461	0.000422
201.2503	0.000253
201.4546	-0.000296
201.6589	0.000211
201.8631	0.001816
202.0674	0.000190
202.2718	0.001098
202.4761	0.000929
202.6805	0.000232
202.8848	-0.000211
203.0892	0.000676
203.2936	-0.000465
203.4980	0.000063
203.7024	0.000992
203.9069	-0.000296
204.1113	-0.000148
204.3158	-0.000338
204.5203	0.000929
204.7248	0.000971
204.9293	-0.000528
205.1338	-0.000992
205.3384	-0.000380
205.5430	0.000824
205.7475	-0.001922
205.9521	-0.000063
206.1567	-0.001330
206.3614	-0.000084
206.5660	0.001225
206.7706	0.000929
206.9753	-0.000591
207.1800	-0.000338
207.3847	-0.000866
207.5894	0.000633
207.7941	-0.000127
207.9989	0.000486
208.2036	0.000169
208.4084	-0.000655
208.6132	-0.000950
208.8180	-0.000253
209.0228	0.000486
209.2276	0.001837
209.4325	0.001014
209.6373	0.000063
209.8422	0.000380
210.0471	0.001943
210.2520	-0.000253
210.4569	0.000486
210.6618	-0.000612
210.8668	0.000317
211.0718	-0.000275
211.2767	0.001035
211.4817	0.000359
211.6867	0.001246
211.8918	0.000275
212.0968	0.000676
212.3018	-0.000211
212.5069	0.000443
212.7120	0.000042
212.9171	-0.000042
213.1222	0.000000
213.3273	0.000084
213.5325	-0.000528
213.7376	0.001077
213.9428	-0.000127
214.1480	0.000887
214.3532	0.000887
214.5584	0.000401
214.7636	-0.000338
214.9689	-0.000317
215.1741	0.000655
215.3794	0.001626
215.5847	-0.001922
215.7900	0.000275
215.9953	0.001668
216.2007	0.000950
216.4060	0.000465
216.6114	0.000359
216.8168	0.000401
217.0222	-0.000190
217.2276	0.000591
217.4330	0.000718
217.6384	0.000887
217.8439	0.001478
218.0494	-0.000338
218.2548	0.000042
218.4603	0.000296
218.6659	0.000866
218.8714	-0.000507
219.0769	0.000992
219.2825	-0.000486
219.4881	0.001964
219.6936	-0.000380
219.8992	0.000929
220.1049	0.000211
220.3105	0.000084
220.5161	0.000866
220.7218	0.000127
220.9275	-0.001014
221.1332	0.001563
221.3389	-0.000760
221.5446	0.001204
221.7503	0.000401
221.9561	0.000781
222.1618	-0.000148
222.3676	0.002091
222.5734	0.000486
222.7792	0.000950
222.9850	-0.001732
223.1909	-0.000338
223.3967	0.001373
223.6026	0.000676
223.8085	-0.000253
224.0144	0.001753
224.2203	0.000824
224.4262	0.000253
224.6322	-0.000084
224.8381	-0.000486
225.0441	0.000591
225.2501	0.000655
225.4561	0.000845
225.6621	0.000655
225.8681	0.001563
226.0742	0.000549
226.2802	0.000401
226.4863	0.000845
226.6924	0.000824
226.8985	0.001098
227.1046	0.000929
227.3107	0.000633
227.5169	-0.000317
227.7230	0.000338
227.9292	-0.000253
228.1354	0.000021
228.3416	0.000781
228.5478	0.000655
228.7541	-0.000655
228.9603	0.000929
229.1666	-0.001478
229.3729	0.001056
229.5791	-0.000148
229.7855	0.000063
229.9918	-0.000443
230.1981	0.001394
230.4045	0.001161
230.6108	-0.000401
230.8172	-0.000655
231.0236	0.000507
231.2300	-0.000866
231.4364	0.000655
231.6429	-0.001183
231.8493	0.000549
232.0558	0.001267
232.2623	-0.001351
232.4688	-0.000401
232.6753	0.001753
232.8818	0.000021
233.0884	0.001077
233.2949	0.000042
233.5015	0.000190
233.7081	-0.000190
233.9147	-0.000296
234.1213	0.000000
234.3279	0.000528
234.5346	-0.001056
234.7413	-0.000866
234.9479	-0.001626
235.1546	-0.000232
235.3613	0.000486
235.5680	0.000591
235.7748	-0.001098
235.9815	0.000253
236.1883	-0.001056
236.3951	0.001225
236.6018	0.000422
236.8087	0.000507
237.0155	0.000486
237.2223	0.000422
237.4292	0.000465
237.6360	0.000169
237.8429	0.000190
238.0498	0.001225
238.2567	-0.000655
238.4636	0.000422
238.6706	0.001098
238.8775	0.001394
239.0845	-0.000612
239.2915	-0.001140
239.4985	-0.000591
239.7055	0.000781
239.9125	-0.000063
240.1195	-0.000106
240.3266	0.000781
240.5337	0.000887
240.7407	-0.000169
240.9478	0.001014
241.1549	-0.000824
241.3621	0.001098
241.5692	0.000106
241.7764	0.000676
241.9835	-0.000718
242.1907	0.000190
242.3979	0.000781
242.6051	0.001204
242.8124	-0.001014
243.0196	0.000253
243.2269	0.000739
243.4341	0.000169
243.6414	-0.000211
243.8487	0.000422
244.0560	0.000232
244.2634	0.000275
244.4707	-0.000338
244.6781	-0.000549
244.8854	0.000570
245.0928	0.000992
245.3002	0.000148
245.5076	0.000000
245.7151	0.000549
245.9225	-0.000021
246.1300	0.000887
246.3375	0.001225
246.5449	0.000971
246.7524	-0.000042
246.9600	0.000063
247.1675	0.000570
247.3750	-0.000612
247.5826	-0.000127
247.7902	-0.000633
247.9978	0.000760
248.2054	-0.000275
248.4130	0.000528
248.6206	-0.000655
248.8283	0.000443
249.0359	-0.001225
249.2436	-0.000950
249.4513	-0.000253
249.6590	-0.000697
249.8667	-0.000887
250.0745	-0.000211
250.2822	0.001542
250.4900	-0.000401
250.6978	0.000338
250.9056	0.000106
251.1134	-0.001900
251.3212	-0.000127
251.5290	-0.000802
251.7369	0.000211
251.9447	-0.000633
252.1526	0.001288
252.3605	0.000338
252.5684	-0.000676
252.7763	-0.001014
252.9843	0.001056
253.1922	0.000317
253.4002	-0.000084
253.6082	0.001309
253.8162	0.000380
254.0242	-0.000887
254.2322	-0.000169
254.4402	0.000190
254.6483	0.001436
254.8564	-0.000486
255.0644	-0.000063
255.2725	0.000887
255.4806	0.000824
255.6888	0.001140
255.8969	0.000211
256.1051	0.000422
256.3132	0.001964
256.5214	-0.000992
256.7296	-0.000232
256.9378	0.000338
257.1460	0.000781
257.3543	0.000422
257.5625	-0.000021
257.7708	0.001330
257.9791	0.000021
258.1874	-0.000739
258.3957	0.001246
258.6040	-0.000253
258.8124	0.000190
259.0207	-0.000042
259.2291	0.000063
259.4375	0.000317
259.6459	0.000697
259.8543	0.000232
260.0627	0.001098
260.2711	-0.000106
260.4796	-0.000824
260.6881	0.000739
260.8965	0.000866
261.1050	0.000275
261.3135	-0.000317
261.5221	-0.000570
261.7306	0.000992
261.9392	0.000908
262.1477	-0.000148
262.3563	0.000021
262.5649	0.000570
262.7735	0.000359
262.9822	0.001035
263.1908	-0.000739
263.3995	0.000169
263.6081	0.000507
263.8168	0.001436
264.0255	-0.000760
264.2342	0.000697
264.4429	0.000739
264.6517	0.000992
264.8604	0.000296
265.0692	0.000042
265.2780	0.000929
265.4868	0.000591
265.6956	0.000443
265.9044	-0.000253
266.1133	0.001077
266.3221	0.000845
266.5310	-0.000084
266.7399	-0.000127
266.9488	0.000465
267.1577	0.000655
267.3666	0.000697
267.5755	-0.000275
267.7845	0.000211
267.9935	-0.000486
268.2024	-0.000380
268.4114	0.002027
268.6205	0.000655
268.8295	0.001140
269.0385	-0.000275
269.2476	0.000718
269.4566	0.000063
269.6657	0.001035
269.8748	0.000063
270.0839	0.000465
270.2931	0.000380
270.5022	0.000697
270.7114	-0.000084
270.9205	0.000781
271.1297	0.000739
271.3389	0.001204
271.5481	0.000296
271.7573	-0.000802
271.9666	-0.000507
272.1758	0.000190
272.3851	0.001436
272.5944	0.000760
272.8037	-0.000781
273.0130	-0.000148
273.2223	-0.000718
273.4316	0.000190
273.6410	0.000169
273.8504	-0.000042
274.0597	0.000697
274.2691	0.001119
274.4785	-0.000275
274.6880	0.000359
274.8974	0.000317
275.1069	0.001373
275.3163	0.000106
275.5258	0.001077
275.7353	0.000866
275.9448	-0.000275
276.1543	0.000000
276.3639	-0.000633
276.5734	0.001204
276.7830	0.001056
276.9926	-0.000781
277.2022	-0.000063
277.4118	0.000697
277.6214	0.000824
277.8310	0.001098
278.0407	0.000127
278.2503	0.001035
278.4600	0.000676
278.6697	0.001014
278.8794	0.000591
279.0891	-0.000929
279.2989	0.000401
279.5086	0.001563
279.7184	0.001035
279.9281	0.000084
280.1379	-0.000380
280.3477	0.000739
280.5576	0.000718
280.7674	0.000760
280.9772	0.000253
281.1871	0.000317
281.3970	0.000591
281.6069	0.000063
281.8168	0.000401
282.0267	-0.001183
282.2366	0.000739
282.4466	-0.000486
282.6565	0.000190
282.8665	0.000971
283.0765	0.000443
283.2865	-0.000992
283.4965	-0.000401
283.7065	-0.000106
283.9166	0.000739
284.1266	-0.000148
284.3367	0.000845
284.5468	0.000507
284.7569	0.001795
284.9670	-0.000591
285.1771	0.000528
285.3873	0.001183
285.5974	0.001014
285.8076	-0.000824
286.0178	-0.000275
286.2280	-0.000211
286.4382	0.002175
286.6484	-0.001246
286.8587	0.000127
287.0689	0.000296
287.2792	0.000465
287.4895	0.000211
287.6998	-0.000718
287.9101	0.000000
288.1204	-0.000760
288.3308	0.000676
288.5411	-0.000401
288.7515	-0.001478
288.9619	0.001035
289.1723	-0.000380
289.3827	-0.000211
289.5931	-0.000781
289.8035	-0.000021
290.0140	-0.001098
290.2245	0.001035
290.4349	0.001563
290.6454	0.001415
290.8559	-0.000549
291.0665	0.001098
291.2770	0.001415
291.4875	-0.000380
291.6981	0.000697
291.9087	0.000317
292.1193	0.000338
292.3299	0.001373
292.5405	0.000486
292.7511	0.000570
292.9618	0.000021
293.1724	0.001077
293.3831	0.000190
293.5938	0.000591
293.8045	-0.000422
294.0152	0.000971
294.2260	0.000824
294.4367	-0.000422
294.6475	0.001922
294.8582	0.000929
295.0690	0.000106
295.2798	0.001035
295.4906	-0.001204
295.7015	0.001626
295.9123	-0.000612
296.1232	-0.000084
296.3340	-0.001140
296.5449	-0.000655
296.7558	0.000296
296.9667	0.000148
297.1777	0.000739
297.3886	0.000971
297.5995	0.001183
297.8105	0.001183
298.0215	-0.000929
298.2325	-0.000866
298.4435	0.000570
298.6545	0.001077
298.8656	-0.000148
299.0766	0.000338
299.2877	-0.000021
299.4988	-0.000570
299.7099	-0.000338
299.9210	0.000338
300.1321	-0.001436
300.3432	0.000845
300.5544	-0.000253
300.7655	-0.000528
300.9767	-0.000591
301.1879	0.001077
301.3991	0.000401
301.6103	-0.000063
301.8215	-0.000127
302.0328	0.000401
302.2441	-0.001267
302.4553	0.000190
302.6666	0.000401
302.8779	0.000549
303.0892	-0.000127
303.3006	0.001584
303.5119	0.000971
303.7233	0.001161
303.9346	0.000000
304.1460	0.001288
304.3574	-0.000380
304.5688	0.001647
304.7803	-0.000401
304.9917	-0.001077
305.2031	0.000549
305.4146	-0.000824
305.6261	-0.000528
305.8376	0.000950
306.0491	-0.000443
306.2606	-0.000338
306.4722	0.001119
306.6837	0.000338
306.8953	-0.000338
307.1069	0.000528
307.3184	-0.000042
307.5301	-0.000359
307.7417	-0.001098
307.9533	-0.001098
308.1650	-0.000739
308.3766	0.000507
308.5883	0.000633
308.8000	0.000824
309.0117	-0.001436
