# Wavelength (nm)	Intensity (a.u.)
197.7802	-0.000436
197.9842	-0.000225
198.1882	-0.000922
198.3922	-0.001745
198.5963	0.001126
198.8003	-0.000478
199.0044	0.001548
199.2085	0.000619
199.4126	0.000873
199.6168	0.000746
199.8209	-0.000225
200.0251	0.000514
200.2292	-0.000141
200.4334	-0.000795
200.6376	0.000873
200.8418	-0.001555
201.0461	0.000704
201.2503	-0.002294
201.4546	0.000471
201.6589	-0.000436
201.8631	-0.000352
202.0674	-0.001027
202.2718	0.000070
202.4761	0.000007
202.6805	0.000197
202.8848	-0.000563
203.0892	0.000788
203.2936	-0.000352
203.4980	0.001274
203.7024	0.000113
203.9069	-0.000331
204.1113	-0.000690
204.3158	0.001105
204.5203	-0.000436
204.7248	-0.000246
204.9293	-0.001006
205.1338	0.001421
205.3384	0.000070
205.5430	-0.000225
205.7475	0.000556
205.9521	0.000830
206.1567	-0.000204
206.3614	0.000704
206.5660	-0.000690
206.7706	-0.000310
206.9753	0.000683
207.1800	0.000978
207.3847	-0.001260
207.5894	0.000788
207.7941	-0.000690
207.9989	0.000260
208.2036	0.000176
208.4084	0.001442
208.6132	0.000661
208.8180	-0.000204
209.0228	0.000598
209.2276	0.000640
209.4325	0.000830
209.6373	-0.000141
209.8422	0.000556
210.0471	0.000999
210.2520	0.000324
210.4569	0.000197
210.6618	-0.000858
210.8668	0.000640
211.0718	0.000070
211.2767	0.001147
211.4817	0.000704
211.6867	0.000471
211.8918	-0.001365
212.0968	-0.000436
212.3018	-0.000077
212.5069	0.000746
212.7120	0.000091
212.9171	0.000345
213.1222	0.000598
213.3273	-0.000563
213.5325	-0.000035
213.7376	0.000049
213.9428	0.000070
214.1480	0.000155
214.3532	0.000429
214.5584	-0.000605
214.7636	0.000134
214.9689	0.000091
215.1741	-0.000605
215.3794	0.000640
215.5847	-0.000858
215.7900	-0.000985
215.9953	0.001168
216.2007	-0.000985
216.4060	0.000113
216.6114	0.001147
216.8168	-0.000457
217.0222	0.000197
217.2276	0.000661
217.4330	0.001358
217.6384	0.000408
217.8439	0.001717
218.0494	-0.000267
218.2548	-0.000204
218.4603	0.000471
218.6659	0.000155
218.8714	0.000007
219.0769	-0.000584
219.2825	0.000345
219.4881	-0.000816
219.6936	0.000957
219.8992	0.000450
220.1049	-0.000246
220.3105	0.000155
220.5161	0.000619
220.7218	0.000303
220.9275	0.000767
221.1332	0.001316
221.3389	-0.000500
221.5446	0.000239
221.7503	-0.000099
221.9561	0.000556
222.1618	0.000239
222.3676	-0.000690
222.5734	-0.000563
222.7792	-0.000774
222.9850	0.000661
223.1909	0.001252
223.3967	-0.000964
223.6026	0.000281
223.8085	0.000598
224.0144	-0.000141
224.2203	-0.000500
224.4262	0.000303
224.6322	0.000260
224.8381	0.001147
225.0441	-0.000288
225.2501	0.000113
225.4561	-0.000711
225.6621	0.000598
225.8681	-0.000542
226.0742	0.000260
226.2802	-0.000943
226.4863	-0.000563
226.6924	-0.001112
226.8985	0.001442
227.1046	-0.001428
227.3107	0.001907
227.5169	-0.000352
227.7230	0.001084
227.9292	0.000155
228.1354	-0.001027
228.3416	-0.000120
228.5478	0.001295
228.7541	-0.001027
228.9603	0.001949
229.1666	-0.001006
229.3729	-0.000985
229.5791	0.000113
229.7855	0.000683
229.9918	-0.001513
230.1981	0.000345
230.4045	-0.000204
230.6108	0.000915
230.8172	0.000598
231.0236	-0.000035
231.2300	0.000134
231.4364	0.000134
231.6429	-0.000837
231.8493	0.000218
232.0558	-0.001428
232.2623	0.000788
232.4688	0.000007
232.6753	0.001442
232.8818	-0.000436
233.0884	0.000218
233.2949	-0.000711
233.5015	0.000514
233.7081	0.000577
233.9147	0.000134
234.1213	-0.000436
234.3279	0.000809
234.5346	0.000176
234.7413	0.000134
234.9479	0.000429
235.1546	0.001421
235.3613	-0.000901
235.5680	0.000556
235.7748	0.000091
235.9815	0.001400
236.1883	0.000049
236.3951	-0.000225
236.6018	0.000091
236.8087	-0.000120
237.0155	0.000113
237.2223	0.000493
237.4292	-0.000711
237.6360	0.000155
237.8429	0.000176
238.0498	0.000788
238.2567	-0.000035
238.4636	0.001442
238.6706	0.000556
238.8775	-0.000436
239.0845	0.000577
239.2915	0.000134
239.4985	-0.000436
239.7055	-0.001112
239.9125	-0.000478
240.1195	0.000514
240.3266	-0.000753
240.5337	0.000915
240.7407	-0.000690
240.9478	-0.000732
241.1549	-0.000732
241.3621	0.000598
241.5692	-0.000267
241.7764	0.001084
241.9835	-0.001006
242.1907	0.000873
242.3979	-0.001006
242.6051	0.000070
242.8124	-0.001260
243.0196	-0.000141
243.2269	0.000493
243.4341	-0.000626
243.6414	-0.001027
243.8487	-0.000457
244.0560	0.000303
244.2634	0.000683
