# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000237
197.9842	-0.000142
198.1882	-0.000522
198.3922	0.001461
198.5963	0.001693
198.8003	-0.001240
199.0044	0.001504
199.2085	-0.000881
199.4126	0.000195
199.6168	0.000069
199.8209	0.001187
200.0251	0.000575
200.2292	0.000090
200.4334	0.000596
200.6376	-0.000396
200.8418	-0.000121
201.0461	0.000364
201.2503	-0.000987
201.4546	0.000892
201.6589	-0.000248
201.8631	0.001377
202.0674	0.000470
202.2718	0.000364
202.4761	-0.000311
202.6805	0.001229
202.8848	0.000470
203.0892	0.000723
203.2936	0.001335
203.4980	0.000955
203.7024	-0.000142
203.9069	-0.000543
204.1113	0.000955
204.3158	-0.000480
204.5203	0.000681
204.7248	0.001250
204.9293	-0.000269
205.1338	0.000955
205.3384	0.000849
205.5430	-0.000016
205.7475	-0.000206
205.9521	0.000174
206.1567	-0.000248
206.3614	0.000111
206.5660	0.000765
206.7706	0.000997
206.9753	-0.001324
207.1800	0.001208
207.3847	0.001651
207.5894	-0.000164
207.7941	0.000681
207.9989	0.000174
208.2036	-0.000607
208.4084	0.000005
208.6132	-0.000818
208.8180	0.000512
209.0228	-0.000733
209.2276	0.001166
209.4325	0.000448
209.6373	0.001377
209.8422	-0.000248
210.0471	-0.000353
210.2520	-0.000607
210.4569	0.000849
210.6618	0.000702
210.8668	-0.000121
211.0718	0.000744
211.2767	0.000575
211.4817	0.001208
211.6867	-0.000332
211.8918	0.000575
212.0968	0.001208
212.3018	0.000765
212.5069	0.000047
212.7120	0.000596
212.9171	0.000723
213.1222	0.000491
213.3273	0.001482
213.5325	-0.001071
213.7376	-0.000670
213.9428	-0.000375
214.1480	0.000786
214.3532	-0.000459
214.5584	-0.000860
214.7636	0.000765
214.9689	0.000596
215.1741	0.000174
215.3794	0.000512
215.5847	0.000090
215.7900	0.000533
215.9953	-0.000733
216.2007	0.001419
216.4060	0.001018
216.6114	-0.000670
216.8168	-0.000396
217.0222	0.000554
217.2276	-0.001746
217.4330	-0.000818
217.6384	0.000870
217.8439	-0.000079
218.0494	0.000132
218.2548	0.000681
218.4603	-0.000185
218.6659	0.000322
218.8714	-0.000670
219.0769	0.000512
219.2825	-0.000227
219.4881	0.000280
219.6936	0.000343
219.8992	0.000913
220.1049	0.000849
220.3105	-0.000586
220.5161	-0.000712
220.7218	-0.000248
220.9275	0.000153
221.1332	0.001757
221.3389	0.000406
221.5446	0.000280
221.7503	0.000702
221.9561	0.000575
222.1618	0.000069
222.3676	0.000765
222.5734	0.000069
222.7792	-0.000058
222.9850	-0.000480
223.1909	0.000575
223.3967	-0.000227
223.6026	0.000385
223.8085	0.000258
224.0144	-0.000121
224.2203	-0.000142
224.4262	-0.000079
224.6322	-0.000628
224.8381	0.000111
225.0441	-0.000185
225.2501	0.001398
225.4561	-0.000058
225.6621	0.001419
225.8681	0.001292
226.0742	0.000512
226.2802	-0.000185
226.4863	0.000090
226.6924	-0.000965
226.8985	0.000174
