# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000702
197.9842	0.000955
198.1882	0.001799
198.3922	-0.000142
198.5963	0.000343
198.8003	-0.000670
199.0044	0.000849
199.2085	-0.000965
199.4126	0.000934
199.6168	0.000005
199.8209	0.002200
200.0251	-0.000185
200.2292	0.000659
200.4334	-0.000142
200.6376	0.001377
200.8418	-0.000649
201.0461	0.000702
201.2503	-0.000501
201.4546	0.000575
201.6589	0.000469
201.8631	-0.000142
202.0674	0.001440
202.2718	0.001271
202.4761	-0.000248
202.6805	0.000786
202.8848	-0.001197
203.0892	-0.000100
203.2936	-0.000543
203.4980	0.001124
203.7024	-0.000206
203.9069	-0.000375
204.1113	-0.000965
204.3158	0.000280
204.5203	-0.000375
204.7248	-0.000311
204.9293	-0.000691
205.1338	0.000596
205.3384	0.000575
205.5430	-0.001050
205.7475	0.000744
205.9521	0.001482
206.1567	0.000659
206.3614	0.000322
206.5660	0.001482
206.7706	0.000786
206.9753	0.000533
207.1800	-0.000058
207.3847	-0.000396
207.5894	0.000617
207.7941	-0.001472
207.9989	0.000385
208.2036	0.000702
208.4084	0.001335
208.6132	-0.000649
208.8180	0.001440
209.0228	-0.000480
209.2276	0.000659
209.4325	-0.000332
209.6373	0.001799
209.8422	0.000280
210.0471	-0.000227
210.2520	0.000322
210.4569	0.002558
210.6618	0.000047
210.8668	0.000427
211.0718	0.000469
211.2767	0.000491
211.4817	0.001145
211.6867	0.000069
211.8918	-0.001155
212.0968	0.000554
212.3018	-0.000100
212.5069	0.001862
212.7120	-0.000649
212.9171	0.001124
213.1222	-0.000839
213.3273	0.001229
213.5325	0.001546
213.7376	0.001081
213.9428	0.000702
214.1480	0.000195
214.3532	0.000512
214.5584	0.000364
214.7636	-0.001240
214.9689	0.000026
215.1741	-0.000522
215.3794	0.000976
215.5847	0.000448
215.7900	0.002115
215.9953	0.000744
216.2007	0.000090
216.4060	0.000343
216.6114	0.000702
216.8168	-0.000396
217.0222	0.000765
217.2276	-0.000923
217.4330	0.002052
217.6384	0.000216
217.8439	0.000132
218.0494	0.000005
218.2548	0.000090
218.4603	0.001187
218.6659	0.001482
218.8714	0.000702
219.0769	-0.000058
219.2825	-0.000016
219.4881	0.000005
219.6936	0.001018
219.8992	0.000744
220.1049	-0.000100
220.3105	0.000047
220.5161	0.000765
220.7218	0.000997
220.9275	0.001419
221.1332	0.001651
221.3389	0.000322
221.5446	-0.000164
221.7503	0.000870
221.9561	0.000005
222.1618	0.000638
222.3676	0.000955
222.5734	-0.000016
222.7792	0.000469
222.9850	0.000322
223.1909	-0.000058
223.3967	-0.001556
223.6026	0.000280
223.8085	0.000575
224.0144	0.000322
224.2203	0.000174
224.4262	0.000090
224.6322	0.001735
224.8381	-0.000712
225.0441	0.000301
225.2501	0.000744
225.4561	0.000491
225.6621	0.002390
225.8681	-0.001387
226.0742	0.001546
226.2802	0.000026
226.4863	0.001039
226.6924	0.000828
226.8985	0.000491
227.1046	-0.000522
227.3107	0.000153
227.5169	-0.000079
227.7230	-0.000923
227.9292	0.000702
228.1354	0.002495
228.3416	0.000638
228.5478	0.001060
228.7541	-0.000037
228.9603	0.000132
229.1666	0.000111
229.3729	-0.000396
229.5791	0.000047
229.7855	0.001229
229.9918	0.000026
230.1981	0.001799
230.4045	0.000702
230.6108	0.001292
230.8172	-0.000944
231.0236	0.001419
231.2300	0.000744
231.4364	0.000005
231.6429	0.000153
231.8493	0.000723
232.0558	-0.000375
232.2623	0.001419
232.4688	-0.000375
232.6753	-0.000375
232.8818	0.000638
233.0884	0.000849
233.2949	-0.001556
233.5015	0.001313
233.7081	0.000723
233.9147	-0.000185
234.1213	-0.000332
234.3279	0.002242
234.5346	-0.000269
234.7413	-0.000058
234.9479	0.000512
235.1546	0.000258
235.3613	-0.000332
235.5680	-0.000691
235.7748	0.000765
235.9815	0.000870
236.1883	0.000786
236.3951	0.001862
236.6018	0.000702
236.8087	-0.000058
237.0155	0.000385
237.2223	0.000575
237.4292	0.000491
237.6360	0.000702
237.8429	0.001989
238.0498	0.000638
238.2567	0.000111
238.4636	-0.000311
238.6706	0.000343
238.8775	0.000575
239.0845	0.001292
239.2915	0.000680
239.4985	-0.000480
239.7055	0.000723
239.9125	0.000258
240.1195	0.000596
240.3266	0.000575
240.5337	0.001630
240.7407	-0.000417
240.9478	-0.000586
241.1549	0.000828
241.3621	0.001672
241.5692	0.000216
241.7764	0.000786
241.9835	0.000617
242.1907	0.002896
242.3979	0.001335
242.6051	0.001039
242.8124	0.000617
243.0196	0.000765
243.2269	-0.000459
243.4341	0.001356
243.6414	0.000469
243.8487	-0.000227
244.0560	0.000364
244.2634	-0.000100
244.4707	0.000617
244.6781	0.001482
244.8854	0.000575
245.0928	0.001672
245.3002	-0.000586
245.5076	0.000596
245.7151	-0.000079
245.9225	0.000301
246.1300	-0.000396
246.3375	0.000723
246.5449	0.001039
246.7524	0.001714
246.9600	-0.000142
247.1675	-0.000037
247.3750	0.000237
247.5826	-0.001261
247.7902	0.000385
247.9978	0.001292
248.2054	-0.000164
248.4130	0.000976
248.6206	0.000364
248.8283	0.001124
249.0359	-0.000058
249.2436	0.001820
249.4513	0.001208
249.6590	0.001799
249.8667	0.000047
250.0745	-0.000206
250.2822	-0.000417
250.4900	-0.000459
250.6978	0.000427
250.9056	-0.000185
251.1134	0.000849
251.3212	0.000828
251.5290	-0.000058
251.7369	0.000322
251.9447	0.000322
252.1526	0.000849
252.3605	0.000702
252.5684	-0.001303
252.7763	0.000090
252.9843	0.001335
253.1922	0.001841
253.4002	0.000828
253.6082	0.000237
253.8162	0.001398
254.0242	-0.001176
254.2322	0.000828
254.4402	0.002516
254.6483	0.000195
254.8564	0.000807
255.0644	0.001335
255.2725	-0.000227
255.4806	0.001250
255.6888	-0.001704
255.8969	0.001145
256.1051	0.000322
256.3132	0.000005
256.5214	-0.000839
256.7296	-0.000164
256.9378	0.000343
257.1460	0.001124
257.3543	-0.000775
257.5625	0.000280
257.7708	0.000026
257.9791	0.000828
258.1874	-0.000860
258.3957	0.000533
258.6040	0.000090
258.8124	-0.000079
259.0207	-0.000121
259.2291	0.001292
259.4375	-0.000206
259.6459	0.000090
259.8543	0.000448
260.0627	-0.000058
260.2711	-0.000269
260.4796	0.000575
260.6881	-0.000396
260.8965	0.001335
261.1050	-0.001704
261.3135	0.001377
261.5221	0.000069
261.7306	-0.000564
261.9392	0.001081
262.1477	0.000469
262.3563	0.001440
262.5649	-0.000227
262.7735	-0.001176
262.9822	0.001440
263.1908	0.000575
263.3995	0.000364
263.6081	-0.000881
263.8168	0.000828
264.0255	0.001208
264.2342	0.000005
264.4429	0.001081
264.6517	0.000575
264.8604	0.000301
265.0692	0.000786
265.2780	-0.000733
265.4868	0.001946
265.6956	0.000427
265.9044	0.001166
266.1133	-0.000522
266.3221	-0.000691
266.5310	-0.000206
266.7399	0.000955
266.9488	0.000090
267.1577	0.001060
267.3666	-0.000860
267.5755	0.001356
267.7845	-0.000100
267.9935	0.000575
268.2024	0.001440
268.4114	-0.000375
268.6205	-0.000607
268.8295	0.000153
269.0385	0.000659
269.2476	0.000765
269.4566	0.001292
269.6657	0.000195
269.8748	0.000891
270.0839	0.001524
270.2931	-0.000142
270.5022	0.000153
270.7114	-0.000332
270.9205	0.002010
271.1297	-0.001451
271.3389	0.001081
271.5481	0.000026
271.7573	-0.000438
271.9666	0.000533
272.1758	0.000765
272.3851	0.000301
272.5944	0.000976
272.8037	-0.000375
273.0130	0.000512
273.2223	0.000596
273.4316	-0.000839
273.6410	0.001208
273.8504	0.000765
274.0597	0.001313
274.2691	-0.000564
274.4785	-0.000206
274.6880	0.000744
274.8974	0.000891
275.1069	0.002453
275.3163	0.000934
275.5258	-0.001071
275.7353	-0.000501
275.9448	-0.000353
276.1543	0.000174
276.3639	0.000237
276.5734	0.001060
276.7830	0.001039
276.9926	0.000343
277.2022	0.001799
277.4118	0.000976
277.6214	0.000807
277.8310	0.000554
278.0407	0.000702
278.2503	-0.000522
278.4600	0.000322
278.6697	-0.001134
278.8794	0.001503
279.0891	0.001081
279.2989	-0.000797
279.5086	-0.000438
279.7184	0.001039
279.9281	0.000554
280.1379	0.001039
280.3477	0.001166
280.5576	0.000807
280.7674	-0.000016
280.9772	0.000744
281.1871	-0.001134
281.3970	0.000744
281.6069	0.000617
281.8168	0.001335
282.0267	0.000533
282.2366	0.001124
282.4466	0.001250
282.6565	-0.000586
282.8665	-0.000058
283.0765	-0.000121
283.2865	0.000976
283.4965	0.000237
283.7065	-0.000290
283.9166	0.000174
284.1266	0.000153
284.3367	0.001820
284.5468	0.001187
284.7569	0.001039
284.9670	0.000069
285.1771	-0.000185
285.3873	0.001419
285.5974	-0.000818
285.8076	0.000828
286.0178	0.000406
286.2280	-0.000733
286.4382	-0.000438
286.6484	-0.000227
286.8587	0.001313
287.0689	-0.000332
287.2792	0.000997
287.4895	0.000723
287.6998	0.000891
287.9101	0.000870
288.1204	0.000680
288.3308	-0.000290
288.5411	0.000617
288.7515	-0.000522
288.9619	0.000870
289.1723	0.000828
289.3827	0.001166
289.5931	0.000596
289.8035	0.001567
290.0140	0.000406
290.2245	0.000069
290.4349	0.000512
290.6454	0.001208
290.8559	0.001208
291.0665	0.000723
291.2770	0.000533
291.4875	0.000280
291.6981	-0.001514
291.9087	0.000047
292.1193	0.000069
292.3299	0.000216
292.5405	0.001145
292.7511	0.000364
292.9618	0.000934
293.1724	-0.000142
293.3831	0.000786
293.5938	0.000891
293.8045	0.000280
294.0152	0.000427
294.2260	0.000617
294.4367	0.000343
294.6475	0.000807
294.8582	0.000554
295.0690	0.000659
295.2798	0.000870
295.4906	0.000870
295.7015	0.000132
295.9123	-0.000016
296.1232	0.000491
296.3340	0.001039
296.5449	0.000512
296.7558	-0.000628
296.9667	0.000427
297.1777	0.001271
297.3886	0.000216
297.5995	0.001567
297.8105	0.001271
298.0215	0.000322
298.2325	0.000575
298.4435	0.000237
298.6545	-0.000037
298.8656	0.000997
299.0766	0.001461
299.2877	0.001377
299.4988	0.001208
299.7099	0.002094
299.9210	0.000216
300.1321	-0.000311
300.3432	0.000280
300.5544	0.001482
300.7655	-0.001113
300.9767	0.000280
301.1879	0.000322
301.3991	0.000090
301.6103	0.000680
301.8215	0.001018
302.0328	0.000301
302.2441	-0.000438
302.4553	0.001482
302.6666	0.000870
302.8779	-0.000564
303.0892	-0.000860
303.3006	0.000955
303.5119	0.000533
303.7233	0.001292
303.9346	-0.000332
304.1460	0.000638
304.3574	0.000237
304.5688	0.001081
304.7803	-0.000100
304.9917	0.001714
305.2031	0.001377
305.4146	-0.000016
305.6261	0.001124
305.8376	0.000659
306.0491	-0.000775
306.2606	0.000828
306.4722	0.000237
306.6837	0.000659
306.8953	-0.000058
307.1069	-0.000754
307.3184	0.000237
307.5301	-0.000227
307.7417	0.000786
307.9533	0.001588
308.1650	-0.001050
308.3766	0.001482
308.5883	-0.000375
308.8000	0.000723
309.0117	0.000385
309.2234	0.000364
309.4351	0.000174
309.6469	0.000554
309.8586	-0.000248
310.0704	0.001419
310.2822	0.001124
310.4940	0.000280
310.7058	-0.000353
310.9176	0.000870
311.1295	0.001398
311.3413	-0.000100
311.5532	0.000280
311.7651	0.000934
311.9770	-0.000164
312.1889	0.001039
312.4008	0.001398
312.6127	0.001588
312.8247	0.001145
313.0366	-0.000058
313.2486	-0.000353
313.4606	0.000406
313.6726	0.000659
313.8846	0.000828
314.0967	0.000870
314.3087	0.000554
314.5208	-0.000818
314.7328	0.001145
314.9449	0.001292
315.1570	0.000659
315.3692	-0.000269
315.5813	0.000322
315.7934	0.001335
316.0056	0.000807
316.2177	0.000891
316.4299	0.000765
316.6421	-0.000417
316.8543	0.000680
317.0666	0.001018
317.2788	0.001102
317.4911	0.000111
317.7033	0.000849
317.9156	0.000047
318.1279	0.000005
318.3402	0.000153
318.5525	0.000934
318.7649	-0.000480
318.9772	0.000828
319.1896	-0.000733
319.4019	0.001313
319.6143	0.000280
319.8267	0.000617
320.0392	0.000807
320.2516	-0.000016
320.4640	-0.001261
320.6765	0.000533
320.8890	-0.001050
321.1014	0.001166
321.3139	0.000575
321.5265	0.001693
321.7390	-0.000311
321.9515	0.000702
322.1641	-0.000058
322.3766	0.000195
322.5892	0.002094
322.8018	0.000005
