# Wavelength	Absorbance
197.780200 0.090353
197.984200 2.907949
198.188200 0.115135
198.392200 2.682145
198.596300 0.702511
198.800300 2.318063
199.004400 2.918555
199.208500 2.866287
199.412600 -0.238659
199.616800 2.768638
199.820900 2.465383
200.025100 0.104892
200.229200 -0.601687
200.433400 3.008600
200.637600 2.745075
200.841800 -0.139390
201.046100 2.707570
201.250300 1.780974
201.454600 0.418119
201.658900 0.220564
201.863100 0.463278
202.067400 2.760422
202.271800 0.445412
202.476100 2.896526
202.680500 0.222064
202.884800 0.611242
203.089200 0.927418
203.293600 0.304166
203.498000 -0.356229
203.702400 2.336460
203.906900 -0.543386
204.111300 0.000000
204.315800 0.123049
204.520300 0.157702
204.724800 2.587711
204.929300 2.396199
205.133800 1.450319
205.338400 0.079050
205.543000 0.233415
205.747500 0.506054
205.952100 0.857192
206.156700 3.034628
206.361400 -3.200029
206.566000 2.187521
206.770600 3.168203
206.975300 2.294466
207.180000 -2.092921
207.384700 2.587711
207.589400 -2.788168
207.794100 -0.702408
207.998900 -0.652175
208.203600 0.483902
208.408400 0.088857
208.613200 0.317774
208.818000 2.495544
209.022800 2.414973
209.227600 0.032033
209.432500 2.907949
209.637300 -0.371688
209.842200 2.294466
210.047100 0.296224
210.252000 2.053078
210.456900 0.679820
210.661800 3.055378
210.866800 3.104828
211.071800 0.098021
211.276700 0.150552
211.481700 2.736397
211.686700 -0.561779
211.891800 2.480007
212.096800 1.007880
212.301800 0.358942
212.506900 3.209783
212.712000 0.192617
212.917100 0.668835
213.122200 2.866287
213.327300 0.390304
213.532500 -2.029384
213.737600 -0.139078
213.942800 -1.458098
214.148000 2.631444
214.353200 -2.741152
214.558400 2.956168
214.763600 3.265290
214.968900 1.253074
215.174100 3.104487
215.379400 -2.830589
215.584700 2.846955
215.790000 -0.019790
215.995300 2.820201
216.200700 -0.364082
216.406000 0.020048
216.611400 -0.570048
216.816800 -0.223882
217.022200 -0.195728
217.227600 0.528853
217.433000 0.167343
217.638400 3.047275
217.843900 -0.661590
218.049400 0.000000
218.254800 3.275081
218.460300 3.008600
218.665900 0.429278
218.871400 3.234517
219.076900 2.990339
219.282500 0.554406
219.488100 0.230371
219.693600 2.783904
219.899200 0.179151
220.104900 1.411926
220.310500 2.158362
220.516100 -2.582063
220.721800 2.872156
220.927500 3.071145
221.133200 2.902003
221.338900 0.495463
221.544600 -0.069499
221.750300 0.652076
221.956100 -0.009043
222.161800 2.338456
222.367600 0.082695
222.573400 -0.250309
222.779200 -2.232996
222.985000 0.000000
223.190900 0.369091
223.396700 -0.272585
223.602600 0.005091
223.808500 2.736397
224.014400 0.036794
224.220300 2.634477
224.426200 2.719331
224.632200 0.170034
224.838100 2.890421
225.044100 -0.353254
225.250100 -0.118158
225.456100 0.047907
225.662100 -0.294913
225.868100 -0.946247
226.074200 2.632457
226.280200 -3.200029
226.486300 2.846955
226.692400 0.000000
226.898500 0.994193
227.104600 2.294466
227.310700 0.054268
227.516900 0.600788
227.723000 2.089905
227.929200 3.252853
228.135400 3.074816
228.341600 2.622214
228.547800 3.108227
228.754100 0.335505
228.960300 -0.624306
229.166600 -1.643453
229.372900 0.467039
229.579100 2.683047
229.785500 -0.339607
229.991800 0.845098
230.198100 2.682145
230.404500 -0.985114
230.610800 -0.061689
230.817200 -2.668386
231.023600 -0.047598
231.230000 2.683047
231.436400 0.214269
231.642900 -0.197952
231.849300 0.186386
232.055800 2.008600
232.262300 3.280123
232.468800 1.959041
232.675300 2.701568
232.881800 -0.551180
233.088400 0.242648
233.294900 2.550228
233.501500 -0.336796
233.708100 -1.812913
233.914700 -0.194293
234.121300 0.000000
234.327900 -0.272904
234.534600 2.682145
234.741300 0.128655
234.947900 0.408017
235.154600 3.406199
235.361300 2.821514
235.568000 -0.178014
235.774800 0.334378
235.981500 2.562293
236.188300 0.000000
236.395100 2.999565
236.601800 0.000000
236.808700 0.403439
237.015500 2.961421
237.222300 -0.095204
237.429200 0.407957
237.636000 0.254801
237.842900 -0.589651
238.049800 2.918555
238.256700 0.623829
238.463600 1.128835
238.670600 0.043441
238.877500 0.023980
239.084500 -2.283301
239.291500 0.819802
239.498500 -0.123703
239.705500 -0.381033
239.912500 -0.387898
240.119500 -0.417014
240.326600 -0.778618
240.533700 0.000000
240.740700 1.259448
240.947800 0.011702
241.154900 0.318033
241.362100 3.108227
241.569200 2.632457
241.776400 -0.234373
241.983500 0.135544
242.190700 -0.026678
242.397900 -2.802774
242.605100 -0.593479
242.812400 0.774798
243.019600 3.242293
243.226900 2.710117
243.434100 -0.093182
243.641400 0.068011
243.848700 -0.169577
244.056000 -2.788168
244.263400 0.420216
244.470700 1.721058
244.678100 0.057941
244.885400 2.945469
245.092800 2.682145
245.300200 2.357935
245.507600 0.499419
245.715100 3.034628
245.922500 0.132363
246.130000 1.230449
246.337500 0.133949
246.544900 -0.185864
246.752400 0.064661
246.960000 0.027258
247.167500 3.215373
247.375000 -2.440909
247.582600 -0.023890
247.790200 0.201645
247.997800 3.025715
248.205400 3.262925
248.413000 0.696648
248.620600 0.698157
248.828300 0.282100
249.035900 0.343071
249.243600 0.652863
249.451300 0.070741
249.659000 0.524182
249.866700 3.168203
250.074500 3.226342
250.282200 3.189490
250.490000 0.416298
250.697800 1.485227
250.905600 0.196706
251.113400 2.929930
251.321200 -0.537992
251.529000 2.008600
251.736900 3.177536
251.944700 3.186674
252.152600 3.289589
252.360500 0.178638
252.568400 2.662758
252.776300 -0.359456
252.984300 2.902003
253.192200 2.985426
253.400200 2.935003
253.608200 2.599883
253.816200 3.282396
254.024200 -0.133727
254.232200 -0.749082
254.440200 -2.531479
254.648300 2.769377
254.856400 -0.192194
255.064400 -0.320240
255.272500 0.624848
255.480600 1.170330
255.688800 -2.557507
255.896900 3.030195
256.105100 0.511827
256.313200 0.084431
256.521400 -0.077887
256.729600 3.025715
256.937800 3.171434
257.146000 -0.286363
257.354300 -2.406540
257.562500 0.555760
257.770800 -2.627366
257.979100 1.260848
258.187400 2.833784
258.395700 0.676245
258.604000 3.034628
258.812400 -0.410116
259.020700 3.026125
259.229100 -0.063987
259.437500 0.037872
259.645900 1.385469
259.854300 2.878522
260.062700 1.482029
260.271100 -0.503328
260.479600 3.097604
260.688100 2.562293
260.896500 0.228367
261.105000 2.089905
261.313500 0.388180
261.522100 3.142702
261.730600 0.088628
261.939200 2.701568
262.147700 1.346442
262.356300 2.745075
262.564900 0.360467
262.773500 0.219882
262.982200 3.198382
263.190800 0.000000
263.399500 3.206826
263.608100 3.039017
263.816800 3.034628
264.025500 0.026983
264.234200 -0.820274
264.442900 -0.634451
264.651700 -0.040382
264.860400 0.728259
265.069200 3.051153
265.278000 2.990339
265.486800 -0.148613
265.695600 -0.256469
265.904400 0.120263
266.113300 2.599883
266.322100 3.063333
266.531000 -0.429810
266.739900 -0.508307
266.948800 3.125806
267.157700 0.014977
267.366600 3.055378
267.575500 2.498311
267.784500 2.550228
267.993500 2.994757
268.202400 2.970812
268.411400 0.353217
268.620500 0.948262
268.829500 2.474944
269.038500 -0.282689
269.247600 0.637910
269.456600 0.074102
269.665700 -0.040794
269.874800 2.907411
270.083900 3.255273
270.293100 -2.893762
270.502200 1.221715
270.711400 2.127105
270.920500 -0.082670
271.129700 -0.132176
271.338900 0.510305
271.548100 2.691965
271.757300 0.527768
271.966600 0.417665
272.175800 0.746130
272.385100 3.132580
272.594400 2.669782
272.803700 3.021603
273.013000 2.799341
273.222300 0.346397
273.431600 3.165244
273.641000 3.209783
273.850400 1.339840
274.059700 -0.211798
274.269100 0.365038
274.478500 2.649821
274.688000 0.150533
274.897400 -0.092754
275.106900 -1.225839
275.316300 0.407018
275.525800 3.067071
275.735300 0.000000
275.944800 2.965672
276.154300 0.379457
276.363900 0.430774
276.573400 2.840106
276.783000 0.492916
276.992600 2.846955
277.202200 3.047275
277.411800 -0.522879
277.621400 -0.417033
277.831000 0.377444
278.040700 0.675109
278.250300 0.317774
278.460000 0.053552
278.669700 2.980458
278.879400 -0.273748
279.089100 2.691965
279.298900 0.060111
279.508600 3.025715
279.718400 3.272770
279.928100 -2.406540
280.137900 3.215373
280.347700 2.632457
280.557600 1.026448
280.767400 0.351488
280.977200 2.571126
281.187100 0.000000
281.397000 3.089905
281.606900 0.000000
281.816800 0.041699
282.026700 2.357935
282.236600 1.573275
282.446600 2.924279
282.656500 -2.706718
282.866500 2.791691
283.076500 0.162365
283.286500 3.115278
283.496500 3.030600
283.706500 2.907411
283.916600 -0.327949
284.126600 -2.024720
284.336700 2.966142
284.546800 -0.371330
284.756900 3.025715
284.967000 1.253074
285.177100 3.042969
285.387300 -2.706718
285.597400 0.434970
285.807600 2.127105
286.017800 3.294246
286.228000 -3.088490
286.438200 0.164968
286.648400 2.940516
286.858700 0.637924
287.068900 0.155117
287.279200 -0.226396
287.489500 2.414973
287.699800 -0.035271
287.910100 0.388180
288.120400 3.047275
288.330800 2.220108
288.541100 3.352954
288.751500 -0.340023
288.961900 1.000668
289.172300 0.000000
289.382700 0.317420
289.593100 0.806074
289.803500 -2.440909
290.014000 2.980458
290.224500 -0.140845
290.434900 0.000000
290.645400 -0.257489
290.855900 2.653213
291.066500 1.784400
291.277000 2.744293
291.487500 -0.190403
291.698100 2.768638
291.908700 2.338456
292.119300 0.883093
292.329900 3.042969
292.540500 0.021636
292.751100 0.453741
292.961800 -3.065580
293.172400 3.171434
293.383100 0.000000
293.593800 0.389452
293.804500 0.126328
294.015200 0.110640
294.226000 -2.724276
294.436700 -0.258326
294.647500 2.866287
294.858200 0.115775
295.069000 0.726999
295.279800 0.923483
295.490600 0.000000
295.701500 1.029801
295.912300 3.082785
296.123200 3.247728
296.334000 2.719331
296.544900 1.955081
296.755800 3.220892
296.966700 -0.224058
297.177700 -0.150254
297.388600 0.307637
297.599500 2.269513
297.810500 3.090258
298.021500 3.149219
298.232500 0.431364
298.443500 0.046743
298.654500 0.228635
298.865600 3.125806
299.076600 2.622214
299.287700 -1.643453
299.498800 0.459972
299.709900 2.902003
299.921000 1.591065
300.132100 -0.057594
300.343200 0.237424
300.554400 0.164072
300.765500 0.351271
300.976700 0.000000
301.187900 3.104487
301.399100 -0.470398
301.610300 3.129368
301.821500 0.022711
302.032800 -0.006103
302.244100 3.017451
302.455300 0.921513
302.666600 3.063333
302.877900 0.453287
303.089200 2.357935
303.300600 3.209783
303.511900 0.197757
303.723300 2.924279
303.934600 2.884795
304.146000 -2.318957
304.357400 1.071241
304.568800 -0.186066
304.780300 0.823073
304.991700 2.784617
305.203100 2.271842
305.414600 3.198382
305.626100 -0.412252
305.837600 0.343791
306.049100 2.775974
306.260600 1.021769
306.472200 2.245513
306.683700 0.129057
306.895300 0.467978
307.106900 0.700245
307.318400 3.034628
307.530100 3.165244
307.741700 -0.162770
307.953300 3.332236
308.165000 0.000000
308.376600 3.265290
308.588300 1.212909
308.800000 0.927017
309.011700 0.683630
309.223400 2.824776
309.435100 -0.518701
309.646900 0.367350
309.858600 1.411543
310.070400 0.298456
310.282200 -1.410174
310.494000 0.638770
310.705800 3.168203
310.917600 3.047275
311.129500 0.023202
311.341300 -0.010836
311.553200 3.180413
311.765100 0.963158
311.977000 3.142702
312.188900 0.049192
312.400800 3.030600
312.612700 0.255441
312.824700 0.195820
313.036600 0.014391
313.248600 3.332034
313.460600 2.698535
313.672600 3.275081
313.884600 3.086360
314.096700 0.158974
314.308700 3.475962
314.520800 3.104828
314.732800 0.871298
314.944900 3.146128
315.157000 0.574691
315.369200 -0.048512
315.581300 0.580358
315.793400 -0.119842
316.005600 0.130128
316.217700 3.168203
316.429900 0.147140
316.642100 0.798987
316.854300 1.064388
317.066600 3.463445
317.278800 1.047924
317.491100 0.719532
317.703300 1.401761
317.915600 0.764967
318.127900 0.448373
318.340200 1.454152
318.552500 -0.056481
318.764900 0.906253
318.977200 3.437592
319.189600 3.030195
319.401900 0.895845
319.614300 2.943989
319.826700 1.548836
320.039200 3.358886
320.251600 0.270391
320.464000 3.336260
320.676500 0.434701
320.889000 2.465383
321.101400 0.560720
321.313900 0.641882
321.526500 0.829271
321.739000 3.376577
321.951500 0.867598
322.164100 0.505214
322.376600 0.987690
322.589200 3.362859
322.801800 0.349131
323.014400 3.360972
323.227000 3.354876
