# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000922
197.9842	-0.001295
198.1882	0.000436
198.3922	-0.001295
198.5963	0.000795
198.8003	0.000035
199.0044	0.000838
199.2085	-0.001739
199.4126	0.000500
199.6168	0.000605
199.8209	0.000458
200.0251	-0.000556
200.2292	0.000246
200.4334	-0.000282
200.6376	-0.000176
200.8418	0.000711
201.0461	0.002295
201.2503	-0.000619
201.4546	-0.001063
201.6589	-0.000472
201.8631	0.000014
202.0674	0.000753
202.2718	-0.000451
202.4761	-0.000514
202.6805	0.001851
202.8848	-0.000451
203.0892	-0.000176
203.2936	-0.000176
203.4980	0.000711
203.7024	0.000922
203.9069	0.000056
204.1113	0.000289
204.3158	0.000500
204.5203	-0.000873
204.7248	0.000077
204.9293	-0.000535
205.1338	0.000859
205.3384	-0.000155
205.5430	-0.000345
205.7475	-0.000429
205.9521	0.000415
206.1567	-0.000408
206.3614	-0.000683
206.5660	-0.001168
206.7706	-0.000451
206.9753	0.000880
207.1800	-0.000028
207.3847	-0.000514
207.5894	-0.000641
207.7941	-0.001105
207.9989	-0.000218
208.2036	-0.000366
208.4084	0.000099
208.6132	0.000732
208.8180	0.000880
209.0228	-0.000197
209.2276	0.000077
209.4325	-0.000429
209.6373	0.000753
209.8422	-0.000429
210.0471	0.000310
210.2520	-0.001000
210.4569	0.000542
210.6618	-0.001591
210.8668	-0.000387
211.0718	-0.000472
211.2767	0.000162
211.4817	-0.001464
211.6867	-0.000429
211.8918	-0.000007
212.0968	0.000690
212.3018	-0.000429
212.5069	-0.000218
212.7120	0.000563
212.9171	-0.000092
213.1222	-0.000641
213.3273	0.000373
213.5325	0.000648
213.7376	0.000373
213.9428	-0.000345
214.1480	0.000817
214.3532	-0.000556
214.5584	-0.000176
214.7636	-0.001380
214.9689	0.000162
215.1741	-0.000683
215.3794	-0.000831
215.5847	0.000732
215.7900	0.000183
215.9953	-0.001042
216.2007	0.000458
216.4060	0.000753
216.6114	0.001492
216.8168	-0.000007
217.0222	0.000415
217.2276	-0.000894
217.4330	0.000289
217.6384	0.000584
217.8439	-0.000387
218.0494	-0.000260
218.2548	0.000204
218.4603	0.000331
218.6659	-0.000683
218.8714	0.000690
219.0769	-0.000113
219.2825	-0.001063
219.4881	0.000352
219.6936	-0.001126
219.8992	0.000289
220.1049	-0.000134
220.3105	0.000774
220.5161	-0.000197
220.7218	-0.000451
220.9275	-0.001168
221.1332	0.000183
221.3389	-0.001316
221.5446	0.000331
221.7503	0.000373
221.9561	0.001091
222.1618	-0.000197
222.3676	0.000141
222.5734	-0.000260
222.7792	0.001133
222.9850	0.000099
223.1909	-0.000767
223.3967	-0.001232
223.6026	0.000669
223.8085	0.000056
224.0144	-0.001253
224.2203	-0.000007
224.4262	-0.000704
224.6322	0.000120
224.8381	-0.000514
225.0441	-0.000303
225.2501	-0.000746
225.4561	0.000225
225.6621	0.000838
225.8681	0.000289
226.0742	0.000648
226.2802	-0.000007
226.4863	-0.000429
226.6924	0.000648
226.8985	0.000373
227.1046	0.000880
227.3107	0.001239
227.5169	-0.000007
227.7230	0.000099
227.9292	0.000415
228.1354	-0.000472
228.3416	-0.000788
228.5478	0.000521
228.7541	0.000225
228.9603	0.000711
229.1666	0.000985
229.3729	-0.000218
229.5791	-0.000028
229.7855	0.000690
229.9918	-0.000028
230.1981	0.000289
230.4045	-0.001000
230.6108	-0.000345
230.8172	-0.000831
231.0236	0.000225
231.2300	0.000774
231.4364	-0.000218
231.6429	0.000436
231.8493	0.000373
232.0558	0.000584
232.2623	0.000901
232.4688	-0.000788
232.6753	0.000458
232.8818	0.000141
233.0884	0.000922
233.2949	-0.000408
233.5015	0.001851
233.7081	-0.000197
233.9147	-0.000852
234.1213	-0.001253
234.3279	0.000246
234.5346	0.000204
234.7413	-0.000324
234.9479	0.000246
235.1546	-0.000282
235.3613	-0.000260
235.5680	0.001703
235.7748	0.000436
235.9815	0.000352
236.1883	0.000310
236.3951	0.001915
236.6018	-0.000725
236.8087	0.001112
237.0155	-0.000514
237.2223	0.000246
237.4292	0.000289
237.6360	0.000014
237.8429	-0.000556
238.0498	0.000204
238.2567	0.000795
238.4636	0.001556
238.6706	-0.000218
238.8775	-0.000028
239.0845	-0.000408
239.2915	0.000563
239.4985	-0.000894
239.7055	0.000162
239.9125	0.000014
240.1195	0.001302
240.3266	-0.000704
240.5337	-0.000070
240.7407	-0.000303
240.9478	-0.000260
241.1549	-0.000788
241.3621	0.000985
241.5692	-0.000788
241.7764	-0.001549
241.9835	0.000141
242.1907	0.002147
242.3979	-0.000514
242.6051	0.000458
242.8124	-0.000070
243.0196	-0.000049
243.2269	-0.000915
243.4341	-0.000324
243.6414	-0.000683
243.8487	-0.000028
244.0560	-0.000598
