# Wavelength	Absorbance
197.780200 -0.191516
197.984200 2.907949
198.188200 3.093772
198.392200 0.472630
198.596300 -0.421092
198.800300 -0.072872
199.004400 0.152142
199.208500 0.099874
199.412600 -0.443668
199.616800 2.768638
199.820900 -0.233587
200.025100 0.728728
200.229200 0.072958
200.433400 3.008600
200.637600 0.482624
200.841800 0.752784
201.046100 3.008600
201.250300 3.142702
201.454600 0.266167
201.658900 0.005048
201.863100 0.020245
202.067400 2.760422
202.271800 1.014591
202.476100 2.896526
202.680500 -0.287242
202.884800 0.281488
203.089200 3.034628
203.293600 2.745075
203.498000 2.913284
203.702400 2.336460
203.906900 -0.036594
204.111300 -2.659916
204.315800 0.029384
204.520300 3.062958
204.724800 2.587711
204.929300 2.396199
205.133800 0.047667
205.338400 -0.005225
205.543000 1.627366
205.747500 -0.084268
205.952100 0.057691
206.156700 3.034628
206.361400 -2.851870
206.566000 2.187521
206.770600 3.168203
206.975300 2.294466
207.180000 -1.951476
207.384700 0.592076
207.589400 -2.964731
207.794100 -0.681361
207.998900 2.622214
208.203600 3.152288
208.408400 -0.150748
208.613200 2.820201
208.818000 0.233093
209.022800 -0.539751
209.227600 -0.321562
209.432500 2.907949
209.637300 -0.354733
209.842200 -0.798605
210.047100 0.407716
210.252000 -0.299104
210.456900 3.086360
210.661800 3.055378
210.866800 0.895313
211.071800 0.293583
211.276700 2.907949
211.481700 -0.140398
211.686700 2.632457
211.891800 0.400826
212.096800 0.569847
212.301800 2.890421
212.506900 0.321042
212.712000 2.965672
212.917100 1.147161
213.122200 2.866287
213.327300 3.220892
213.532500 -2.209515
213.737600 -0.188342
213.942800 -1.738667
214.148000 -0.371154
214.353200 -2.149219
214.558400 0.159594
214.763600 3.265290
214.968900 1.148338
215.174100 3.104487
215.379400 -3.277151
215.584700 2.846955
215.790000 -0.085946
215.995300 2.820201
216.200700 -0.138303
216.406000 0.283955
216.611400 2.587711
216.816800 2.833784
217.022200 -0.018310
217.227600 0.016322
217.433000 -0.213950
217.638400 3.047275
217.843900 2.700704
218.049400 0.000000
218.254800 3.275081
218.460300 -0.126532
218.665900 0.526758
218.871400 0.188412
219.076900 1.103848
219.282500 2.960946
219.488100 0.113282
219.693600 2.783904
219.899200 0.485886
220.104900 -0.037693
220.310500 2.158362
220.516100 0.000000
220.721800 0.876521
220.927500 0.137152
221.133200 2.902003
221.338900 0.382175
221.544600 -0.137122
221.750300 3.183555
221.956100 0.697896
222.161800 2.338456
222.367600 0.102380
222.573400 -0.402652
222.779200 -3.167613
222.985000 0.000000
223.190900 -0.174280
223.396700 -0.372260
223.602600 2.632457
223.808500 -0.455334
224.014400 -0.023097
224.220300 2.935507
224.426200 2.719331
224.632200 1.183473
224.838100 -0.237978
225.044100 2.653213
225.250100 -0.424283
225.456100 -0.703387
225.662100 0.060748
225.868100 0.047924
226.074200 2.632457
226.280200 -1.748188
226.486300 2.846955
226.692400 0.000000
226.898500 3.101403
227.104600 0.032015
227.310700 0.565392
227.516900 2.833784
227.723000 2.089905
227.929200 0.400983
228.135400 0.174449
228.341600 -0.174360
228.547800 0.311652
228.754100 3.003891
228.960300 -0.643228
229.166600 -2.964731
229.372900 -0.253419
229.579100 1.536919
229.785500 2.791691
229.991800 -1.646264
230.198100 -0.338630
230.404500 -0.753050
230.610800 0.237478
230.817200 0.000000
231.023600 -0.414930
231.230000 2.683047
231.436400 3.152288
231.642900 2.718502
231.849300 0.796055
232.055800 -0.757813
232.262300 3.280123
232.468800 -1.061734
232.675300 -0.210122
232.881800 -0.099087
233.088400 0.011076
233.294900 -0.433849
233.501500 0.475492
233.708100 0.000000
233.914700 -0.520252
234.121300 -2.876795
234.327900 0.697520
234.534600 2.682145
234.741300 -0.057428
234.947900 2.736397
235.154600 0.859657
235.361300 -0.057295
235.568000 3.022016
235.774800 2.662758
235.981500 2.562293
236.188300 -2.944483
236.395100 0.850346
236.601800 -2.716838
236.808700 0.072205
237.015500 0.751906
237.222300 -0.148900
237.429200 0.187558
237.636000 3.042969
237.842900 1.851258
238.049800 0.608924
238.256700 0.013726
238.463600 3.063333
238.670600 2.970812
238.877500 0.566470
239.084500 0.000000
239.291500 3.226342
239.498500 2.245513
239.705500 -0.208417
239.912500 1.845098
240.119500 -1.541019
240.326600 -0.635094
240.533700 -2.876795
240.740700 2.621176
240.947800 0.208583
241.154900 0.207315
241.362100 0.468740
241.569200 2.632457
241.776400 2.999131
241.983500 2.783904
242.190700 3.206826
242.397900 0.000000
242.605100 2.537819
242.812400 2.587711
243.019600 0.890110
243.226900 2.710117
243.434100 -0.031199
243.641400 2.736397
243.848700 3.012837
244.056000 -2.993436
244.263400 0.905024
244.470700 0.044961
244.678100 3.082426
244.885400 0.484571
245.092800 2.682145
245.300200 -0.033000
245.507600 0.188244
245.715100 3.034628
245.922500 3.026125
246.130000 -1.196062
246.337500 0.692193
246.544900 -0.400375
246.752400 3.362859
246.960000 0.525758
247.167500 0.303683
247.375000 -2.733999
247.582600 0.014145
247.790200 1.845098
247.997800 0.386229
248.205400 0.910743
248.413000 1.124551
248.620600 2.727541
248.828300 0.090374
249.035900 3.030600
249.243600 3.093772
249.451300 0.642909
249.659000 0.146463
249.866700 0.451365
250.074500 0.706514
250.282200 0.255497
250.490000 0.087610
250.697800 0.080542
250.905600 -0.464476
251.113400 2.929930
251.321200 2.736397
251.529000 2.008600
251.736900 3.177536
251.944700 -0.136372
252.152600 0.478685
252.360500 0.447666
252.568400 0.023271
252.776300 0.511449
252.984300 -0.062728
253.192200 1.237238
253.400200 -0.127203
253.608200 2.599883
253.816200 -0.090148
254.024200 2.872739
254.232200 -0.569104
254.440200 0.000000
254.648300 -0.056049
254.856400 -0.232425
255.064400 2.775974
255.272500 0.059780
255.480600 0.240317
255.688800 0.000000
255.896900 3.030195
256.105100 3.284882
256.313200 -0.058088
256.521400 2.827369
256.729600 3.025715
256.937800 0.680072
257.146000 0.105429
257.354300 0.000000
257.562500 0.292430
257.770800 0.000000
257.979100 0.413591
258.187400 -0.287775
258.395700 1.334597
258.604000 3.034628
258.812400 -0.278478
259.020700 3.026125
259.229100 -0.020839
259.437500 0.336405
259.645900 0.518047
259.854300 -0.256611
260.062700 3.125481
260.271100 -0.255619
260.479600 -0.189077
260.688100 0.483112
260.896500 1.504665
261.105000 -0.609065
261.313500 2.621176
261.522100 0.021142
261.730600 0.866779
261.939200 2.701568
262.147700 0.178990
262.356300 -0.541606
262.564900 2.536558
262.773500 -0.419948
262.982200 0.431969
263.190800 -3.155032
