# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000768
197.9842	0.001527
198.1882	0.001380
198.3922	0.000473
198.5963	-0.000076
198.8003	-0.000877
199.0044	0.000304
199.2085	0.001211
199.4126	0.001738
199.6168	0.000536
199.8209	-0.000603
200.0251	0.000557
200.2292	0.000178
200.4334	0.000241
200.6376	0.000536
200.8418	0.000705
201.0461	-0.000244
201.2503	-0.000202
201.4546	0.002012
201.6589	-0.001109
201.8631	0.000937
202.0674	0.001021
202.2718	0.001274
202.4761	0.001928
202.6805	0.000895
202.8848	0.000114
203.0892	0.000220
203.2936	0.001316
203.4980	0.000895
203.7024	-0.000518
203.9069	0.000304
204.1113	-0.000350
204.3158	0.000663
204.5203	0.000620
204.7248	0.000325
204.9293	0.001780
205.1338	0.001105
205.3384	-0.000518
205.5430	0.000135
205.7475	0.000557
205.9521	0.000367
206.1567	0.000873
206.3614	-0.000160
206.5660	0.000220
206.7706	0.000304
206.9753	-0.000666
207.1800	0.001232
207.3847	0.000663
207.5894	0.000494
207.7941	-0.000244
207.9989	0.000557
208.2036	0.000599
208.4084	-0.000139
208.6132	0.000283
208.8180	0.001654
209.0228	0.000325
209.2276	0.001000
209.4325	-0.000118
209.6373	0.000262
209.8422	0.000199
210.0471	0.000768
210.2520	-0.000371
210.4569	0.000536
210.6618	-0.000076
210.8668	0.000388
211.0718	0.000220
211.2767	0.000873
211.4817	0.000641
211.6867	0.000410
211.8918	0.001000
212.0968	0.000367
212.3018	0.000009
212.5069	0.001232
212.7120	0.000810
212.9171	0.000388
213.1222	0.001063
213.3273	0.000262
213.5325	0.000515
213.7376	-0.000118
213.9428	0.000789
214.1480	0.001295
214.3532	0.000684
214.5584	0.000747
214.7636	0.000051
214.9689	-0.000350
215.1741	-0.000329
215.3794	0.000873
215.5847	0.000641
215.7900	0.002413
215.9953	0.000768
216.2007	-0.000202
216.4060	0.000852
216.6114	0.000852
216.8168	0.000262
217.0222	0.000051
217.2276	0.000494
217.4330	0.001443
217.6384	-0.000350
217.8439	0.001380
218.0494	-0.000687
218.2548	0.000937
218.4603	-0.000202
218.6659	0.000958
218.8714	0.001401
219.0769	0.001000
219.2825	-0.000181
219.4881	0.000726
219.6936	0.000873
219.8992	0.000473
220.1049	-0.000244
220.3105	0.000620
220.5161	-0.000561
220.7218	0.000325
220.9275	0.000367
221.1332	0.000599
221.3389	0.000663
221.5446	0.000473
221.7503	-0.000054
221.9561	0.002371
222.1618	0.000410
222.3676	0.000831
222.5734	0.000684
222.7792	0.000895
222.9850	0.001865
223.1909	0.000578
223.3967	0.001169
223.6026	0.001127
223.8085	-0.000076
224.0144	-0.000118
224.2203	-0.000940
224.4262	0.000178
224.6322	0.000641
224.8381	-0.000139
225.0441	0.000599
225.2501	0.002244
225.4561	0.000473
225.6621	0.000979
225.8681	-0.000750
226.0742	0.000410
226.2802	-0.000308
226.4863	-0.002185
226.6924	-0.000350
226.8985	-0.000561
227.1046	0.001105
227.3107	0.000895
227.5169	-0.000097
227.7230	0.000283
227.9292	-0.000371
228.1354	0.000726
228.3416	0.001021
228.5478	0.001190
228.7541	0.000156
228.9603	0.000747
229.1666	0.000178
229.3729	0.000515
229.5791	0.000114
229.7855	0.001063
229.9918	0.000831
230.1981	-0.000497
230.4045	-0.000139
230.6108	-0.000097
230.8172	0.000536
231.0236	0.001042
231.2300	0.000093
231.4364	0.000726
231.6429	-0.000350
231.8493	0.000431
232.0558	0.000494
232.2623	0.000241
232.4688	0.000283
232.6753	0.000663
232.8818	0.001612
233.0884	0.000051
233.2949	0.000410
233.5015	0.001042
233.7081	-0.000666
233.9147	-0.000645
234.1213	0.001105
234.3279	0.000873
234.5346	0.000494
234.7413	0.000895
234.9479	-0.000181
235.1546	0.000937
235.3613	-0.000012
235.5680	0.000789
235.7748	0.000156
235.9815	0.001464
236.1883	0.001063
236.3951	-0.000076
236.6018	-0.000729
236.8087	0.002519
237.0155	0.000304
237.2223	0.001569
237.4292	-0.000118
237.6360	0.001696
237.8429	0.000262
238.0498	0.000684
238.2567	0.000747
238.4636	0.000452
238.6706	-0.000097
238.8775	0.000852
239.0845	0.000873
239.2915	-0.000308
239.4985	0.000388
239.7055	0.000557
239.9125	0.000515
240.1195	0.000473
240.3266	0.001485
240.5337	-0.000076
240.7407	0.000178
240.9478	0.000958
241.1549	-0.000097
241.3621	0.001422
241.5692	0.001464
241.7764	0.001232
241.9835	0.000093
242.1907	0.000388
242.3979	0.000789
242.6051	0.000726
242.8124	0.000241
243.0196	0.002476
243.2269	-0.000413
243.4341	0.002097
243.6414	0.001169
243.8487	0.001738
244.0560	0.000494
244.2634	0.001190
244.4707	0.000283
244.6781	0.000051
244.8854	0.000810
245.0928	0.000220
245.3002	-0.000582
245.5076	0.000388
245.7151	-0.000286
245.9225	0.001148
246.1300	0.000030
246.3375	0.000726
246.5449	-0.000624
246.7524	0.000051
246.9600	-0.000202
247.1675	0.001148
247.3750	-0.000286
247.5826	0.001991
247.7902	0.000473
247.9978	0.000578
248.2054	0.000009
248.4130	0.000515
248.6206	-0.000413
248.8283	0.001591
249.0359	0.000410
249.2436	0.000810
249.4513	0.000072
249.6590	0.000810
249.8667	-0.001383
250.0745	0.000663
250.2822	0.001696
250.4900	0.001274
250.6978	0.001738
250.9056	0.002139
251.1134	0.001464
251.3212	0.000030
251.5290	-0.000413
251.7369	0.001991
251.9447	0.002160
252.1526	0.000367
252.3605	-0.000350
252.5684	0.000557
252.7763	0.000346
252.9843	0.001844
253.1922	-0.000308
253.4002	0.002455
253.6082	0.000979
253.8162	0.000178
254.0242	0.000473
254.2322	0.001337
254.4402	-0.000076
254.6483	0.001422
254.8564	-0.000729
255.0644	0.000873
255.2725	0.000873
255.4806	0.000114
255.6888	0.000810
255.8969	0.001084
256.1051	-0.000793
256.3132	0.001717
256.5214	0.000241
256.7296	-0.000687
256.9378	0.000325
257.1460	0.001021
257.3543	0.001506
257.5625	0.001316
257.7708	-0.000814
257.9791	0.000262
258.1874	0.001084
258.3957	0.001844
258.6040	-0.000708
258.8124	0.000325
259.0207	0.000599
259.2291	0.001759
259.4375	0.001021
259.6459	0.001169
259.8543	0.000346
260.0627	0.000093
260.2711	-0.001025
260.4796	0.000410
260.6881	0.000346
260.8965	0.000768
261.1050	-0.001193
261.3135	0.001464
261.5221	0.001105
261.7306	0.000135
261.9392	0.000388
262.1477	0.000325
262.3563	0.000494
262.5649	0.001548
262.7735	-0.000097
262.9822	0.000262
263.1908	-0.000223
263.3995	0.001443
263.6081	0.000072
263.8168	0.000367
264.0255	0.000494
264.2342	0.001105
264.4429	0.000494
264.6517	0.000283
264.8604	0.000831
265.0692	0.000958
265.2780	0.001063
265.4868	0.001527
265.6956	0.000916
265.9044	0.001063
266.1133	-0.001573
266.3221	0.000473
266.5310	-0.000033
266.7399	0.000346
266.9488	0.001717
267.1577	0.000958
267.3666	0.000747
267.5755	0.000494
267.7845	0.000093
267.9935	0.000262
268.2024	0.000325
268.4114	0.001380
268.6205	-0.000666
268.8295	0.000515
269.0385	-0.000645
269.2476	0.000220
269.4566	0.000009
269.6657	0.000895
269.8748	0.000093
270.0839	0.001127
270.2931	-0.000666
270.5022	0.002582
270.7114	-0.000139
270.9205	-0.000076
271.1297	-0.000708
271.3389	0.000873
271.5481	0.000262
271.7573	0.001949
271.9666	0.000283
272.1758	0.000199
272.3851	0.000114
272.5944	-0.000202
272.8037	0.000895
273.0130	0.001021
273.2223	0.001000
273.4316	0.000789
273.6410	-0.000202
273.8504	0.001274
274.0597	0.000810
274.2691	0.001359
274.4785	0.000557
274.6880	0.000726
274.8974	0.000620
275.1069	0.000958
275.3163	-0.000877
275.5258	0.000768
275.7353	0.000304
275.9448	0.000641
276.1543	0.002012
276.3639	0.001274
276.5734	0.001063
276.7830	0.000810
276.9926	0.000852
277.2022	0.000873
