# Wavelength (nm)	Intensity (a.u.)
197.7802	0.001615
197.9842	-0.000177
198.1882	0.002268
198.3922	0.001615
198.5963	0.000202
198.8003	0.001868
199.0044	0.001298
199.2085	0.000982
199.4126	0.000771
199.6168	0.001003
199.8209	0.001024
200.0251	0.000371
200.2292	0.001678
200.4334	0.000202
200.6376	-0.000009
200.8418	0.001572
201.0461	0.001446
201.2503	0.000265
201.4546	0.001130
201.6589	0.000940
201.8631	0.002226
202.0674	0.000476
202.2718	0.001340
202.4761	0.001214
202.6805	0.002226
202.8848	0.000097
203.0892	0.000012
203.2936	0.001024
203.4980	0.001045
203.7024	-0.000641
203.9069	0.001340
204.1113	-0.000494
204.3158	0.000497
204.5203	0.001214
204.7248	0.001298
204.9293	0.001024
205.1338	0.000476
205.3384	0.000518
205.5430	0.000687
205.7475	-0.000325
205.9521	0.000813
206.1567	0.000286
206.3614	0.001467
206.5660	0.000476
206.7706	0.000624
206.9753	-0.000009
207.1800	0.001657
207.3847	-0.000009
207.5894	0.001446
207.7941	0.000076
207.9989	0.001636
208.2036	-0.000852
208.4084	0.000645
208.6132	-0.000009
208.8180	0.001256
209.0228	0.000497
209.2276	0.000413
209.4325	0.000476
209.6373	-0.000093
209.8422	0.000982
210.0471	0.000835
210.2520	-0.000789
210.4569	0.001467
210.6618	0.000286
210.8668	0.002627
211.0718	0.001551
211.2767	0.000497
211.4817	-0.000536
211.6867	0.000286
211.8918	0.000687
212.0968	0.000708
212.3018	0.000856
212.5069	0.000624
212.7120	0.000434
212.9171	0.001720
213.1222	0.000012
213.3273	0.001889
213.5325	0.001151
213.7376	0.000076
213.9428	0.000792
214.1480	0.001045
214.3532	0.001446
214.5584	0.000729
214.7636	0.000054
214.9689	0.000687
215.1741	-0.000662
215.3794	0.000877
215.5847	-0.000683
215.7900	0.002078
215.9953	-0.000093
216.2007	-0.000367
216.4060	0.002057
216.6114	0.001172
216.8168	0.000012
217.0222	0.002437
217.2276	-0.000156
217.4330	0.000940
217.6384	0.001404
217.8439	0.000624
218.0494	0.000371
218.2548	0.000476
218.4603	0.001256
218.6659	0.000265
218.8714	0.000244
219.0769	0.000666
219.2825	0.000750
219.4881	0.001172
219.6936	-0.000072
219.8992	0.000624
220.1049	0.001151
220.3105	0.001383
220.5161	0.001636
220.7218	0.002479
220.9275	0.000792
221.1332	-0.000156
221.3389	-0.001253
221.5446	0.001256
221.7503	0.001172
221.9561	0.002078
222.1618	-0.000304
222.3676	0.000223
222.5734	-0.000262
222.7792	0.000666
222.9850	-0.000051
223.1909	0.000497
223.3967	-0.000599
223.6026	0.000940
223.8085	0.000307
224.0144	0.000898
224.2203	0.000982
224.4262	0.001404
224.6322	-0.000494
224.8381	0.001931
225.0441	0.000139
225.2501	0.000012
225.4561	0.000160
225.6621	0.001298
225.8681	0.000539
226.0742	0.000898
226.2802	0.000771
226.4863	0.000856
226.6924	0.000202
226.8985	0.001130
227.1046	0.001109
227.3107	0.000792
227.5169	0.000624
227.7230	0.001846
227.9292	0.001193
228.1354	-0.000515
228.3416	0.001298
228.5478	-0.000283
228.7541	0.000539
228.9603	-0.000114
229.1666	0.000518
229.3729	0.001319
229.5791	0.000265
229.7855	0.001003
229.9918	0.000097
230.1981	0.000687
230.4045	-0.000325
230.6108	-0.001084
230.8172	0.001045
231.0236	0.000329
231.2300	0.000645
231.4364	0.002922
231.6429	0.001446
231.8493	0.001467
232.0558	0.001868
232.2623	0.001446
232.4688	0.000371
232.6753	0.000645
232.8818	-0.000135
233.0884	0.001804
233.2949	0.000940
233.5015	0.001593
233.7081	0.000476
233.9147	0.000919
234.1213	-0.000768
234.3279	0.001256
234.5346	0.000265
234.7413	0.000497
234.9479	0.000582
235.1546	0.002901
235.3613	0.000687
235.5680	0.001151
235.7748	0.000054
235.9815	0.000160
236.1883	0.001362
236.3951	0.000645
236.6018	0.000771
236.8087	0.000455
237.0155	0.000982
237.2223	0.001846
237.4292	0.000244
237.6360	0.001952
237.8429	0.002184
238.0498	0.000856
238.2567	0.001804
238.4636	0.001973
238.6706	0.000455
238.8775	0.001425
239.0845	0.001319
239.2915	0.001404
239.4985	0.000961
239.7055	0.000181
239.9125	-0.000199
240.1195	0.002015
240.3266	0.000076
240.5337	0.000012
240.7407	0.000666
240.9478	0.001783
241.1549	0.000244
241.3621	0.001003
241.5692	0.000329
241.7764	0.001193
241.9835	0.000771
242.1907	0.000223
242.3979	0.000835
242.6051	0.000708
242.8124	-0.000388
243.0196	0.002352
243.2269	0.000771
243.4341	0.001488
243.6414	0.002099
243.8487	0.001973
244.0560	-0.000936
244.2634	0.000476
244.4707	-0.000388
244.6781	0.001172
244.8854	0.000582
245.0928	0.000750
245.3002	0.002057
245.5076	0.000687
245.7151	0.001003
245.9225	0.000771
246.1300	0.000645
246.3375	0.000582
246.5449	-0.000768
246.7524	0.001699
246.9600	-0.000093
247.1675	0.001720
247.3750	0.001467
247.5826	0.000771
247.7902	0.000329
247.9978	0.000371
248.2054	-0.000304
248.4130	0.000771
248.6206	0.000666
248.8283	0.000813
249.0359	0.001130
249.2436	0.000856
249.4513	0.001298
249.6590	0.001066
249.8667	0.002036
250.0745	-0.000241
250.2822	-0.000979
250.4900	0.001678
250.6978	0.000160
250.9056	-0.000199
251.1134	0.000371
251.3212	0.000202
251.5290	0.001846
251.7369	0.000054
251.9447	-0.000220
252.1526	-0.000367
252.3605	0.000687
252.5684	0.000413
252.7763	0.000961
252.9843	0.001699
253.1922	0.000476
253.4002	0.000729
253.6082	0.000350
253.8162	-0.000220
254.0242	0.000033
254.2322	0.001193
254.4402	0.001446
254.6483	0.002247
254.8564	0.002542
255.0644	-0.000409
255.2725	-0.000051
255.4806	0.000223
255.6888	0.001340
255.8969	0.001636
256.1051	0.001636
256.3132	0.001024
256.5214	0.001362
256.7296	0.001467
256.9378	0.000940
257.1460	0.000560
257.3543	0.001298
257.5625	0.000244
257.7708	-0.000241
257.9791	0.002205
258.1874	0.000539
258.3957	0.001383
258.6040	0.000708
258.8124	0.000497
259.0207	0.001193
259.2291	0.001636
259.4375	0.000708
259.6459	0.000877
259.8543	0.001003
260.0627	-0.000009
260.2711	0.001446
260.4796	0.000329
260.6881	0.000792
260.8965	0.001277
261.1050	0.001277
261.3135	0.001193
261.5221	0.000413
261.7306	0.002121
261.9392	-0.000641
262.1477	0.001362
262.3563	0.000856
262.5649	0.000392
262.7735	0.001277
262.9822	0.000877
263.1908	0.001551
263.3995	0.001699
263.6081	0.001762
263.8168	0.001214
264.0255	0.000898
264.2342	0.001868
264.4429	0.000582
264.6517	0.001425
264.8604	0.000371
265.0692	0.001699
265.2780	0.000582
265.4868	-0.000072
265.6956	0.001130
265.9044	0.001467
266.1133	0.001383
266.3221	0.001003
266.5310	0.001404
266.7399	0.001088
266.9488	-0.000325
267.1577	0.002479
267.3666	-0.000367
267.5755	0.001973
267.7845	0.001298
267.9935	0.001467
268.2024	-0.000093
268.4114	0.000392
268.6205	0.001151
268.8295	0.001467
269.0385	0.000497
269.2476	0.001678
269.4566	0.001298
269.6657	0.001130
269.8748	0.001425
270.0839	0.000033
270.2931	0.000329
270.5022	0.001151
270.7114	0.001045
270.9205	0.000497
271.1297	0.001298
271.3389	0.000813
271.5481	-0.000156
271.7573	0.000898
271.9666	0.001045
272.1758	0.000181
272.3851	0.000518
272.5944	0.001214
272.8037	0.000771
273.0130	0.001467
273.2223	0.000603
273.4316	0.000202
273.6410	-0.000093
273.8504	-0.000388
274.0597	0.001572
274.2691	0.001720
274.4785	0.000076
274.6880	0.001530
274.8974	0.000455
275.1069	0.000497
275.3163	0.000455
275.5258	0.000729
275.7353	-0.000852
275.9448	0.000518
276.1543	0.001362
276.3639	0.000181
276.5734	0.000666
276.7830	0.002057
276.9926	0.000371
277.2022	0.001446
277.4118	0.000371
277.6214	0.001319
277.8310	0.000940
278.0407	0.000476
278.2503	0.001952
278.4600	0.000181
278.6697	0.000160
278.8794	0.000455
279.0891	0.000835
279.2989	0.002268
279.5086	0.000624
279.7184	0.000771
279.9281	0.001572
280.1379	0.001235
280.3477	0.000139
280.5576	0.000097
280.7674	0.001467
280.9772	0.002142
281.1871	0.000813
281.3970	0.000940
281.6069	0.000160
281.8168	0.000139
282.0267	0.001425
282.2366	0.001593
282.4466	-0.000051
282.6565	0.002121
282.8665	0.001362
283.0765	0.001404
283.2865	0.000877
283.4965	0.001467
283.7065	0.001088
283.9166	0.001003
284.1266	-0.001147
284.3367	0.000202
284.5468	-0.000093
284.7569	-0.000030
284.9670	0.001277
285.1771	0.000666
285.3873	0.000518
285.5974	0.001551
285.8076	0.000961
286.0178	0.000813
286.2280	0.000371
286.4382	0.000687
286.6484	0.000329
286.8587	0.001045
287.0689	-0.000346
287.2792	0.001467
287.4895	0.001678
287.6998	0.000476
287.9101	0.000054
288.1204	0.001636
288.3308	0.000645
288.5411	0.001024
288.7515	0.000392
288.9619	-0.001042
289.1723	0.001130
289.3827	0.000265
289.5931	0.000413
289.8035	0.000856
290.0140	0.001593
290.2245	0.001488
290.4349	0.000813
290.6454	0.000265
290.8559	0.000371
291.0665	0.002015
291.2770	0.001109
291.4875	0.001404
291.6981	0.001509
291.9087	0.001045
292.1193	0.001024
292.3299	0.001868
292.5405	0.001193
292.7511	0.001298
292.9618	0.000560
293.1724	0.000856
293.3831	0.000771
293.5938	0.001066
293.8045	-0.000430
294.0152	0.002310
294.2260	0.000097
294.4367	0.001130
294.6475	0.000835
294.8582	0.000624
295.0690	0.000181
295.2798	0.002205
295.4906	-0.000599
295.7015	0.001024
295.9123	0.000708
296.1232	0.000645
296.3340	-0.000536
296.5449	0.000750
296.7558	0.000729
296.9667	0.002395
297.1777	0.000413
297.3886	0.000518
297.5995	0.001551
297.8105	0.000750
298.0215	0.000919
298.2325	0.001088
298.4435	0.000097
298.6545	0.001762
298.8656	0.000582
