# Wavelength	Absorbance
197.780200 0.385761
197.984200 -0.359458
198.188200 0.779905
198.392200 2.682145
198.596300 -0.076486
198.800300 2.318063
199.004400 0.053451
199.208500 0.293416
199.412600 0.509529
199.616800 -0.143584
199.820900 -0.252288
200.025100 2.877947
200.229200 2.463893
200.433400 -0.098949
200.637600 -0.266918
200.841800 2.902003
201.046100 0.096378
201.250300 0.303224
201.454600 0.158310
201.658900 -0.249443
201.863100 0.105455
202.067400 2.760422
202.271800 3.093772
202.476100 -0.015696
202.680500 2.827369
202.884800 0.383861
203.089200 1.034628
203.293600 -0.155838
203.498000 -0.164810
203.702400 2.336460
203.906900 1.959041
204.111300 -2.572872
204.315800 2.728354
204.520300 0.600560
204.724800 -0.093530
204.929300 2.396199
205.133800 0.149289
205.338400 -0.113792
205.543000 0.133609
205.747500 2.682145
205.952100 -0.120531
206.156700 1.034628
206.361400 -2.865104
206.566000 -0.954556
206.770600 -0.094011
206.975300 -0.680506
207.180000 -2.088895
207.384700 -0.163568
207.589400 -3.185825
207.794100 -0.302466
207.998900 2.622214
208.203600 -0.002744
208.408400 0.236012
208.613200 -0.287348
208.818000 -0.761654
209.022800 2.414973
209.227600 0.272427
209.432500 0.055469
209.637300 -0.420952
209.842200 -0.347008
210.047100 2.798651
210.252000 -1.039993
210.456900 -0.006711
210.661800 0.482507
210.866800 0.160346
211.071800 0.129515
211.276700 -0.259664
211.481700 -0.284379
211.686700 0.238006
211.891800 -0.287149
212.096800 0.273678
212.301800 2.890421
212.506900 -0.047415
212.712000 2.965672
212.917100 0.011498
213.122200 2.866287
213.327300 1.008705
213.532500 -2.751279
213.737600 0.437652
213.942800 -1.364417
214.148000 -0.687246
214.353200 0.000000
214.558400 -0.185908
214.763600 0.584048
214.968900 -0.225034
215.174100 3.104487
215.379400 -3.020775
215.584700 0.579784
215.790000 0.027726
215.995300 0.272427
216.200700 0.313420
216.406000 0.220762
216.611400 -0.482696
216.816800 0.312646
217.022200 0.621176
217.227600 1.188733
217.433000 -0.011216
217.638400 -0.088176
217.843900 -0.473065
218.049400 -2.944483
218.254800 0.385779
218.460300 0.064117
218.665900 1.423246
218.871400 3.234517
219.076900 0.328526
219.282500 0.498548
219.488100 3.047275
219.693600 0.427878
219.899200 3.267641
220.104900 0.413904
220.310500 -0.304036
220.516100 -2.955207
220.721800 -0.337091
220.927500 0.218665
221.133200 -0.265610
221.338900 -0.323823
221.544600 2.846955
221.750300 0.916383
221.956100 0.042307
222.161800 0.255671
222.367600 -0.455189
222.573400 -0.182622
222.779200 -2.394452
222.985000 0.000000
223.190900 -0.381184
223.396700 -0.060065
223.602600 1.064256
223.808500 0.584108
224.014400 0.212224
224.220300 0.315371
224.426200 -0.120147
224.632200 -0.301843
224.838100 0.534395
225.044100 -0.199267
225.250100 -0.261347
225.456100 -0.439859
225.662100 -0.663549
225.868100 -0.554136
226.074200 -0.290787
226.280200 -3.296007
226.486300 -0.488904
226.692400 -2.826075
226.898500 -0.155795
227.104600 -0.582905
227.310700 0.136962
227.516900 0.022209
227.723000 -1.089934
227.929200 1.170068
228.135400 -0.098952
228.341600 2.622214
228.547800 -0.006384
228.754100 0.609439
228.960300 -0.521643
229.166600 -2.356026
229.372900 -0.306895
229.579100 -0.438513
229.785500 1.223489
229.991800 0.845098
230.198100 0.252393
230.404500 1.963788
230.610800 0.080647
230.817200 -2.751279
231.023600 0.001119
231.230000 -0.337728
231.436400 0.114464
231.642900 0.566213
231.849300 0.791691
232.055800 -0.903622
232.262300 3.280123
232.468800 -0.435410
232.675300 -0.310425
232.881800 0.387695
233.088400 -0.512124
233.294900 2.550228
233.501500 0.012701
233.708100 -3.214844
233.914700 0.218203
234.121300 -2.521138
234.327900 -0.088403
234.534600 -0.395949
234.741300 0.174360
234.947900 0.469225
235.154600 0.360095
235.361300 3.122544
235.568000 3.022016
235.774800 0.899330
235.981500 -0.646954
236.188300 -2.313867
236.395100 2.999565
236.601800 0.000000
236.808700 0.413171
237.015500 0.388549
237.222300 0.071226
237.429200 0.498134
237.636000 -0.124644
237.842900 -1.226836
238.049800 0.006332
238.256700 -0.247701
238.463600 0.851146
238.670600 -0.107283
238.877500 0.427167
239.084500 -2.734800
239.291500 0.606206
239.498500 -0.435729
239.705500 -0.139020
239.912500 -1.055815
240.119500 -0.739556
240.326600 -0.743661
240.533700 -3.231215
240.740700 -0.020298
240.947800 0.078117
241.154900 0.169883
241.362100 -0.020173
241.569200 2.632457
241.776400 -0.030253
241.983500 2.783904
242.190700 -0.079855
242.397900 0.000000
242.605100 -0.103655
242.812400 -0.497936
243.019600 0.156646
243.226900 0.048305
243.434100 0.316687
243.641400 -0.292987
243.848700 0.037865
244.056000 -2.267172
244.263400 -0.488864
244.470700 0.462649
244.678100 0.364756
244.885400 0.793180
245.092800 -0.241099
245.300200 2.357935
245.507600 0.006962
245.715100 -0.297001
245.922500 -0.095435
246.130000 -1.832133
246.337500 -0.068570
246.544900 -0.245275
246.752400 0.933107
246.960000 0.287873
247.167500 0.041604
247.375000 -3.078094
247.582600 0.081233
247.790200 -0.468769
247.997800 -0.292974
248.205400 0.350703
248.413000 -0.173366
248.620600 -0.161760
248.828300 0.518934
249.035900 -0.231614
249.243600 1.196145
249.451300 3.282396
249.659000 0.050491
249.866700 3.168203
250.074500 0.064974
250.282200 0.300189
250.490000 0.109381
250.697800 1.083527
250.905600 2.480007
251.113400 2.929930
251.321200 -0.103082
251.529000 -0.843880
251.736900 3.177536
251.944700 0.451874
252.152600 1.022417
252.360500 -0.179184
252.568400 2.662758
252.776300 -0.687707
252.984300 -0.339793
253.192200 1.221998
253.400200 0.011759
253.608200 -0.597673
253.816200 -0.008973
254.024200 2.872739
254.232200 -0.740059
254.440200 -3.062582
254.648300 -0.461837
254.856400 0.020327
255.064400 -0.063504
255.272500 0.783737
255.480600 0.265350
255.688800 0.000000
255.896900 0.045667
256.105100 3.284882
256.313200 -0.368743
256.521400 2.827369
256.729600 3.025715
256.937800 0.453763
257.146000 -0.339793
