# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000684
197.9842	0.000325
198.1882	0.000410
198.3922	0.000135
198.5963	0.000536
198.8003	0.000557
199.0044	-0.001025
199.2085	0.001127
199.4126	0.000578
199.6168	-0.000329
199.8209	0.001275
200.0251	-0.000772
200.2292	0.001549
200.4334	-0.001046
200.6376	-0.000455
200.8418	0.000114
201.0461	0.000916
201.2503	0.000410
201.4546	-0.001700
201.6589	0.000009
201.8631	0.000410
202.0674	-0.000413
202.2718	0.000431
202.4761	-0.000033
202.6805	0.000114
202.8848	0.000283
203.0892	0.000473
203.2936	0.001127
203.4980	0.000156
203.7024	0.000114
203.9069	0.000578
204.1113	-0.000055
204.3158	0.000051
204.5203	-0.000012
204.7248	0.000262
204.9293	-0.000540
205.1338	-0.000413
205.3384	-0.000265
205.5430	-0.000392
205.7475	-0.000181
205.9521	0.000241
206.1567	-0.000350
206.3614	0.000578
206.5660	-0.001025
206.7706	0.000072
206.9753	0.000557
207.1800	0.000684
207.3847	-0.000265
207.5894	0.001127
207.7941	0.000283
207.9989	0.000114
208.2036	0.000789
208.4084	0.000241
208.6132	-0.000118
208.8180	0.000304
209.0228	-0.000877
209.2276	0.000473
209.4325	-0.000076
209.6373	-0.000076
209.8422	-0.000097
210.0471	0.001338
210.2520	-0.001236
210.4569	-0.001109
210.6618	-0.000645
210.8668	-0.000519
211.0718	0.000241
211.2767	0.000515
211.4817	-0.001552
211.6867	0.001000
211.8918	-0.000118
212.0968	0.000156
212.3018	-0.001426
212.5069	0.000346
212.7120	-0.000308
212.9171	0.001000
213.1222	0.000811
213.3273	0.001254
213.5325	-0.000181
213.7376	0.000726
213.9428	0.000093
214.1480	0.000283
214.3532	-0.000371
214.5584	0.001380
214.7636	0.001000
214.9689	0.002351
215.1741	-0.001405
215.3794	0.000916
215.5847	0.000642
215.7900	-0.000181
215.9953	-0.000624
216.2007	0.000979
216.4060	0.001612
216.6114	0.000262
216.8168	0.000220
217.0222	0.002161
217.2276	0.002055
217.4330	0.000726
217.6384	0.000220
217.8439	0.001148
218.0494	-0.000666
218.2548	0.000241
218.4603	0.000494
218.6659	-0.000181
218.8714	0.000367
219.0769	0.000979
219.2825	-0.000118
219.4881	0.001064
219.6936	0.000009
219.8992	-0.000814
220.1049	-0.001025
220.3105	0.002013
220.5161	0.000557
220.7218	0.001380
220.9275	0.000789
221.1332	0.001021
221.3389	0.001169
221.5446	0.002287
221.7503	-0.000371
221.9561	-0.000287
222.1618	-0.001531
222.3676	0.000367
222.5734	-0.001215
222.7792	0.001190
222.9850	-0.000329
223.1909	0.000811
223.3967	0.000705
223.6026	0.000220
223.8085	0.000241
224.0144	0.000220
224.2203	-0.000160
224.4262	0.000937
224.6322	-0.001574
224.8381	0.000389
225.0441	-0.000392
225.2501	0.000705
225.4561	-0.000898
225.6621	-0.000687
225.8681	-0.001025
226.0742	0.000093
226.2802	0.000156
226.4863	0.000325
226.6924	-0.000476
226.8985	0.000367
227.1046	0.000304
227.3107	0.000114
227.5169	0.000473
227.7230	0.000684
227.9292	-0.000055
228.1354	0.000832
228.3416	-0.001721
228.5478	0.000726
228.7541	0.001254
228.9603	0.000410
229.1666	0.000452
229.3729	0.001254
229.5791	0.000051
229.7855	0.000241
229.9918	-0.000097
230.1981	0.000262
230.4045	-0.000540
230.6108	0.000937
230.8172	0.001739
231.0236	0.000325
231.2300	0.000135
231.4364	0.000199
231.6429	0.001043
231.8493	-0.000561
232.0558	-0.000730
232.2623	-0.000139
232.4688	0.000241
232.6753	0.000030
232.8818	0.001612
233.0884	-0.000139
233.2949	0.000367
233.5015	0.000051
233.7081	0.000515
233.9147	0.000367
234.1213	0.000642
234.3279	0.001148
234.5346	0.000663
234.7413	-0.000476
234.9479	0.000199
235.1546	0.001000
235.3613	-0.000160
235.5680	0.000768
235.7748	0.000072
235.9815	0.000114
236.1883	0.001211
236.3951	0.000452
236.6018	0.000642
236.8087	0.001486
237.0155	-0.000645
237.2223	-0.000202
237.4292	0.001064
237.6360	-0.000118
237.8429	-0.000139
238.0498	-0.000329
238.2567	-0.001468
238.4636	0.001802
238.6706	-0.000413
238.8775	0.001064
239.0845	-0.000371
239.2915	0.001929
239.4985	0.000536
239.7055	0.000874
239.9125	0.001127
240.1195	-0.000012
240.3266	0.000473
240.5337	-0.000455
240.7407	-0.000350
240.9478	0.000642
241.1549	-0.000983
241.3621	0.002119
241.5692	-0.000287
241.7764	0.000030
241.9835	-0.000265
242.1907	0.000536
242.3979	0.000663
242.6051	0.001148
242.8124	0.000325
243.0196	0.000304
243.2269	-0.000434
243.4341	-0.000962
243.6414	0.000199
243.8487	0.001148
244.0560	0.000304
244.2634	-0.000223
244.4707	-0.000055
244.6781	-0.000244
244.8854	-0.000413
245.0928	0.000051
245.3002	0.000283
245.5076	-0.000371
245.7151	-0.000645
245.9225	0.000325
246.1300	-0.000392
246.3375	0.001254
246.5449	0.000389
246.7524	0.001401
246.9600	-0.001152
247.1675	0.000072
247.3750	-0.000139
247.5826	-0.000181
247.7902	-0.000244
247.9978	0.000473
248.2054	0.000874
248.4130	0.000578
248.6206	0.000410
248.8283	0.000895
249.0359	-0.000139
249.2436	0.001106
249.4513	-0.000287
249.6590	-0.000118
249.8667	-0.000814
250.0745	-0.000139
250.2822	0.000241
250.4900	0.000958
250.6978	0.000747
250.9056	0.000642
251.1134	0.000937
251.3212	-0.000012
251.5290	0.000431
251.7369	0.000304
251.9447	0.001823
252.1526	0.000030
252.3605	-0.000730
252.5684	-0.000223
252.7763	0.000832
252.9843	0.000768
253.1922	0.001021
253.4002	0.000346
253.6082	-0.000730
253.8162	0.000642
254.0242	0.001465
254.2322	-0.000139
254.4402	-0.001574
254.6483	0.000705
254.8564	0.000346
255.0644	0.000536
255.2725	0.000663
255.4806	0.000663
255.6888	-0.000455
255.8969	-0.000223
256.1051	-0.000033
256.3132	0.002076
256.5214	0.000642
256.7296	0.000135
256.9378	-0.000350
257.1460	0.000199
257.3543	-0.000223
257.5625	-0.000814
257.7708	0.001486
257.9791	0.000832
258.1874	-0.000540
258.3957	0.001000
258.6040	-0.000139
258.8124	0.000199
259.0207	-0.000012
259.2291	0.000030
259.4375	-0.000603
259.6459	0.000325
259.8543	0.000367
260.0627	0.000979
260.2711	-0.000308
260.4796	0.000199
260.6881	0.000009
260.8965	0.001549
261.1050	-0.000898
261.3135	0.001591
261.5221	-0.000666
261.7306	-0.000012
261.9392	0.001570
262.1477	0.000663
262.3563	0.000684
262.5649	-0.000350
262.7735	0.000199
262.9822	0.000726
263.1908	0.000178
263.3995	0.001211
