# Wavelength (nm)	Intensity (a.u.)
197.7802	0.001320
197.9842	0.000729
198.1882	-0.000536
198.3922	-0.000810
198.5963	0.000624
198.8003	-0.000367
199.0044	0.001025
199.2085	0.000983
199.4126	0.000139
199.6168	0.000160
199.8209	-0.001380
200.0251	0.000371
200.2292	0.001404
200.4334	0.000223
200.6376	-0.000051
200.8418	-0.000199
201.0461	0.000413
201.2503	-0.000473
201.4546	0.000265
201.6589	0.000181
201.8631	0.000645
202.0674	0.000329
202.2718	0.001552
202.4761	0.000835
202.6805	0.000287
202.8848	-0.001085
203.0892	0.000814
203.2936	0.000308
203.4980	0.001320
203.7024	0.000898
203.9069	0.000434
204.1113	0.000012
204.3158	0.001109
204.5203	-0.000663
204.7248	-0.000494
204.9293	0.000983
205.1338	0.001046
205.3384	-0.001000
205.5430	0.000497
205.7475	0.000961
205.9521	0.000413
206.1567	-0.000093
206.3614	0.001151
206.5660	0.001088
206.7706	0.001552
206.9753	0.000054
207.1800	0.001046
207.3847	0.000751
207.5894	-0.000705
207.7941	0.000139
207.9989	0.000012
208.2036	0.000076
208.4084	0.000434
208.6132	0.000983
208.8180	0.000455
209.0228	-0.001422
209.2276	0.000160
209.4325	-0.000114
209.6373	0.000666
209.8422	0.000772
210.0471	0.000983
210.2520	-0.001000
210.4569	0.001468
210.6618	0.001447
210.8668	-0.000705
211.0718	0.000751
211.2767	0.001911
211.4817	0.000561
211.6867	0.000012
211.8918	-0.001042
212.0968	0.001489
212.3018	0.000287
212.5069	-0.000072
212.7120	-0.000114
212.9171	0.000708
213.1222	0.000497
213.3273	0.000244
213.5325	0.000202
213.7376	0.001531
213.9428	0.001531
214.1480	0.000350
214.3532	0.000708
214.5584	-0.000093
214.7636	0.000729
214.9689	0.000835
215.1741	-0.000852
215.3794	0.000772
215.5847	0.000308
215.7900	0.001236
215.9953	0.000793
216.2007	0.000476
216.4060	0.000645
216.6114	0.000835
216.8168	0.000835
217.0222	-0.000578
217.2276	0.000413
217.4330	0.000434
217.6384	0.001025
217.8439	0.000645
218.0494	-0.000515
218.2548	0.000265
218.4603	0.001151
218.6659	-0.000642
218.8714	0.000603
219.0769	0.000835
219.2825	-0.000093
219.4881	0.000308
219.6936	0.000244
219.8992	-0.000325
220.1049	-0.000684
220.3105	0.000898
220.5161	0.000118
220.7218	0.001088
220.9275	0.001088
221.1332	0.001046
221.3389	0.001489
221.5446	0.000076
221.7503	-0.000916
221.9561	0.001109
222.1618	0.000434
222.3676	-0.000199
222.5734	0.000329
222.7792	0.000202
222.9850	0.000983
223.1909	0.001784
223.3967	0.000519
223.6026	0.000940
223.8085	0.001721
224.0144	0.001067
224.2203	0.000413
224.4262	0.001004
224.6322	-0.001738
224.8381	0.000983
225.0441	0.000961
225.2501	-0.000852
225.4561	-0.000536
225.6621	0.001847
225.8681	-0.000494
226.0742	-0.000937
226.2802	0.000392
226.4863	-0.000262
226.6924	-0.000009
226.8985	0.000054
227.1046	-0.001148
227.3107	0.001172
227.5169	0.001974
227.7230	0.001088
227.9292	0.000708
228.1354	0.001046
228.3416	0.000392
228.5478	0.002417
228.7541	-0.000051
228.9603	0.001636
229.1666	0.000455
229.3729	-0.000367
229.5791	0.000835
229.7855	0.001215
229.9918	-0.001169
230.1981	0.001573
230.4045	-0.000030
230.6108	0.000729
230.8172	0.001109
231.0236	-0.000072
231.2300	0.000371
231.4364	0.000097
231.6429	-0.000093
231.8493	0.000835
232.0558	0.000244
232.2623	0.000666
232.4688	0.000645
232.6753	0.001468
232.8818	-0.000114
233.0884	-0.000325
233.2949	0.000793
233.5015	0.000392
233.7081	-0.000599
233.9147	0.001341
234.1213	-0.000684
234.3279	0.001088
234.5346	-0.000156
234.7413	0.000645
234.9479	0.000097
235.1546	0.000413
235.3613	0.000054
235.5680	0.001805
235.7748	0.000666
235.9815	0.001046
236.1883	0.000666
236.3951	0.002902
236.6018	-0.000789
236.8087	0.000139
237.0155	0.000856
237.2223	0.001805
237.4292	0.000012
237.6360	0.000751
237.8429	-0.000388
238.0498	0.000940
238.2567	0.000118
238.4636	-0.000388
238.6706	-0.000030
238.8775	0.000645
239.0845	0.000856
239.2915	-0.000009
239.4985	-0.000093
239.7055	-0.000642
239.9125	0.000371
240.1195	0.002333
240.3266	0.001911
240.5337	0.000202
240.7407	0.000772
240.9478	0.000666
241.1549	0.001911
241.3621	-0.000325
241.5692	-0.000557
241.7764	0.000519
241.9835	0.001004
242.1907	0.000181
242.3979	0.000708
242.6051	0.000645
242.8124	0.001299
243.0196	0.000244
243.2269	0.001172
243.4341	-0.000114
243.6414	-0.000030
243.8487	0.002417
244.0560	0.000012
244.2634	0.001826
244.4707	0.000434
244.6781	0.001299
244.8854	0.000202
245.0928	0.001383
245.3002	-0.000304
245.5076	0.000497
245.7151	0.001151
245.9225	0.000118
246.1300	0.000751
246.3375	0.001046
246.5449	0.000413
246.7524	0.000118
246.9600	-0.000557
247.1675	0.001193
247.3750	0.000434
247.5826	0.001700
247.7902	-0.000262
247.9978	0.002100
248.2054	-0.000578
248.4130	0.000476
248.6206	0.000054
248.8283	0.000097
249.0359	0.000751
249.2436	0.000645
249.4513	0.000371
249.6590	0.000181
249.8667	0.001784
250.0745	0.000413
250.2822	0.000287
250.4900	0.001552
250.6978	0.000729
250.9056	-0.001042
251.1134	0.001341
251.3212	0.000793
251.5290	0.001447
251.7369	-0.000346
251.9447	0.001046
252.1526	-0.000156
252.3605	-0.000220
252.5684	0.002143
252.7763	0.001594
252.9843	0.000497
253.1922	0.001404
253.4002	-0.000599
253.6082	0.000287
253.8162	0.001067
254.0242	0.000076
254.2322	0.000814
254.4402	-0.001085
254.6483	0.000033
254.8564	-0.000262
255.0644	0.000350
255.2725	0.000729
255.4806	0.001573
255.6888	0.000434
255.8969	0.000772
256.1051	0.000033
256.3132	0.000350
256.5214	0.001236
256.7296	0.001362
256.9378	0.000919
257.1460	0.001067
257.3543	0.000329
257.5625	0.000772
257.7708	0.000729
257.9791	0.001510
258.1874	-0.000199
258.3957	0.000603
258.6040	-0.001000
258.8124	0.000729
259.0207	0.000983
259.2291	0.000097
259.4375	-0.000578
259.6459	-0.000030
259.8543	0.000751
260.0627	0.002206
260.2711	0.000202
260.4796	0.000413
