# Wavelength	Absorbance
197.780200 2.878522
197.984200 0.080579
198.188200 0.215250
198.392200 0.284205
198.596300 2.935507
198.800300 2.318063
199.004400 -0.094283
199.208500 -0.089881
199.412600 0.075133
199.616800 0.244892
199.820900 0.307020
200.025100 2.877947
200.229200 2.463893
200.433400 3.008600
200.637600 -0.542279
200.841800 2.902003
201.046100 0.272204
201.250300 0.138811
201.454600 3.220892
201.658900 0.429976
201.863100 0.226119
202.067400 2.760422
202.271800 3.093772
202.476100 -0.116311
202.680500 -0.203230
202.884800 2.980458
203.089200 3.034628
203.293600 2.745075
203.498000 -0.242356
203.702400 2.336460
203.906900 -0.881692
204.111300 -2.397940
204.315800 2.728354
204.520300 0.399257
204.724800 2.587711
204.929300 0.306294
205.133800 0.038393
205.338400 1.229137
205.543000 0.596246
205.747500 2.682145
205.952100 -0.316536
206.156700 0.674793
206.361400 -3.021603
206.566000 0.178921
206.770600 0.266200
206.975300 -0.584056
207.180000 0.845098
207.384700 -0.616409
207.589400 0.000000
207.794100 -0.239324
207.998900 -0.244073
208.203600 3.152288
208.408400 2.970812
208.613200 2.820201
208.818000 -0.508347
209.022800 2.414973
209.227600 2.820201
209.432500 2.907949
209.637300 1.161752
209.842200 2.294466
210.047100 2.798651
210.252000 2.053078
210.456900 -0.100314
210.661800 3.055378
210.866800 0.368432
211.071800 3.104487
211.276700 0.591978
211.481700 2.736397
211.686700 2.632457
211.891800 -0.288631
212.096800 0.053864
212.301800 2.890421
212.506900 3.209783
212.712000 -0.177030
212.917100 -0.061012
213.122200 2.866287
213.327300 1.003408
213.532500 -2.683047
213.737600 2.985426
213.942800 1.447158
214.148000 -0.561124
214.353200 0.000000
214.558400 0.380981
214.763600 0.437920
214.968900 0.400982
215.174100 0.250789
215.379400 -2.827369
215.584700 0.323209
215.790000 3.021603
215.995300 2.820201
216.200700 1.215115
216.406000 2.902003
216.611400 -0.442889
216.816800 -0.187818
217.022200 0.223236
217.227600 3.086360
217.433000 -0.013670
217.638400 0.111768
217.843900 -0.177818
218.049400 -2.752816
218.254800 0.592034
218.460300 3.008600
218.665900 0.085615
218.871400 1.017033
219.076900 2.990339
219.282500 2.960946
219.488100 3.047275
219.693600 2.783904
219.899200 3.267641
220.104900 3.055378
220.310500 -0.720159
220.516100 -2.217484
220.721800 0.512321
220.927500 3.071145
221.133200 0.542167
221.338900 1.646730
221.544600 -0.128936
221.750300 1.174954
221.956100 0.591441
222.161800 -0.943939
222.367600 0.099703
222.573400 0.178070
222.779200 -3.055378
222.985000 -1.778151
223.190900 0.701480
223.396700 0.531271
223.602600 -0.313503
223.808500 2.736397
224.014400 -0.320652
224.220300 2.935507
224.426200 2.719331
224.632200 2.727541
224.838100 0.291631
225.044100 -0.237209
225.250100 -0.592474
225.456100 2.653213
225.662100 2.632457
225.868100 -0.448083
226.074200 -0.446362
226.280200 0.000000
226.486300 0.019586
226.692400 -3.078819
226.898500 0.302753
227.104600 -0.255762
227.310700 3.111934
227.516900 0.825184
227.723000 -0.662911
227.929200 3.252853
228.135400 -0.011543
228.341600 2.622214
228.547800 0.710287
228.754100 -0.043384
228.960300 2.245513
229.166600 -2.158362
229.372900 2.907949
229.579100 2.683047
229.785500 0.296146
229.991800 0.845098
230.198100 -0.184142
230.404500 -1.289065
230.610800 0.405101
230.817200 -2.935507
231.023600 -0.011582
231.230000 2.683047
231.436400 0.239004
231.642900 2.718502
231.849300 0.475720
232.055800 -0.760038
232.262300 1.121760
232.468800 -0.976466
232.675300 0.923417
232.881800 -0.152933
233.088400 0.025744
233.294900 1.294956
233.501500 0.406459
233.708100 -2.397940
233.914700 2.710963
234.121300 0.000000
234.327900 -0.169260
234.534600 2.682145
234.741300 0.173325
234.947900 0.115220
235.154600 0.552501
235.361300 3.122544
235.568000 -0.127203
235.774800 0.572853
235.981500 2.562293
236.188300 -2.985426
236.395100 2.999565
236.601800 -1.778151
236.808700 -0.286782
237.015500 2.961421
237.222300 -0.240074
237.429200 3.265290
237.636000 -0.118998
237.842900 -0.672488
238.049800 0.343367
238.256700 2.653213
238.463600 0.513105
238.670600 2.970812
238.877500 0.944483
239.084500 -2.523746
239.291500 -0.142502
239.498500 -0.024000
239.705500 -0.524750
239.912500 -0.470872
240.119500 -0.527288
240.326600 -0.207608
240.533700 -2.866287
240.740700 -0.280827
240.947800 -0.262514
241.154900 -0.049042
241.362100 3.108227
241.569200 2.632457
241.776400 0.023239
241.983500 0.350934
242.190700 0.282547
242.397900 0.000000
242.605100 -0.302914
242.812400 2.587711
243.019600 3.242293
243.226900 2.710117
243.434100 2.913284
243.641400 2.736397
243.848700 0.110834
244.056000 -2.643453
244.263400 0.744727
244.470700 3.082785
244.678100 1.073826
244.885400 2.945469
245.092800 -0.585730
245.300200 0.766870
245.507600 0.610676
245.715100 0.391176
245.922500 3.026125
246.130000 1.230449
246.337500 0.369974
246.544900 -0.444534
246.752400 3.362859
246.960000 3.165244
247.167500 0.899403
247.375000 -2.813581
247.582600 3.025715
247.790200 1.845098
247.997800 0.090208
248.205400 1.045442
248.413000 0.864139
248.620600 -0.587168
248.828300 0.550882
249.035900 3.030600
249.243600 0.108345
249.451300 3.282396
249.659000 0.642339
249.866700 0.202061
250.074500 0.524774
250.282200 3.189490
250.490000 0.446415
250.697800 0.203503
250.905600 2.480007
251.113400 2.929930
251.321200 2.736397
251.529000 -1.038675
251.736900 0.211395
251.944700 1.028311
252.152600 1.199684
252.360500 2.710117
252.568400 0.019305
252.776300 2.397940
252.984300 -0.153375
253.192200 2.985426
253.400200 0.845098
253.608200 -0.439134
253.816200 3.282396
254.024200 2.872739
254.232200 -0.183817
254.440200 0.000000
254.648300 2.769377
254.856400 2.701568
255.064400 0.039578
255.272500 0.737769
255.480600 0.128937
255.688800 -2.966142
255.896900 0.479966
256.105100 0.968911
256.313200 -0.277783
256.521400 2.827369
256.729600 0.147194
256.937800 3.171434
257.146000 0.684519
257.354300 -1.591065
257.562500 -0.187697
257.770800 -2.752816
257.979100 1.604281
258.187400 0.310038
258.395700 0.649816
258.604000 3.034628
258.812400 0.829173
259.020700 0.710154
259.229100 0.000000
259.437500 1.720619
259.645900 0.882412
259.854300 0.869922
260.062700 -0.142394
260.271100 -0.292108
260.479600 0.011244
260.688100 -0.174104
260.896500 0.197475
261.105000 -0.226065
261.313500 -0.115220
261.522100 0.138811
261.730600 2.945961
261.939200 1.110503
262.147700 -0.088925
262.356300 -0.267762
262.564900 -0.199838
262.773500 0.171015
262.982200 0.049163
263.190800 0.000000
263.399500 0.773857
263.608100 3.039017
263.816800 0.132626
264.025500 2.396199
264.234200 -0.365384
264.442900 -0.882429
264.651700 3.097604
264.860400 2.662758
265.069200 -0.206766
265.278000 0.162970
265.486800 0.122193
265.695600 2.450249
265.904400 0.329675
266.113300 0.691398
266.322100 0.361765
266.531000 2.294466
266.739900 0.076982
266.948800 0.550619
267.157700 -0.170583
267.366600 3.055378
267.575500 2.799341
267.784500 -0.113473
267.993500 0.167388
268.202400 2.970812
268.411400 -0.231250
268.620500 2.761176
268.829500 0.252228
269.038500 2.123852
269.247600 0.342423
269.456600 2.008600
269.665700 -0.177030
269.874800 2.907411
270.083900 0.388985
270.293100 0.000000
270.502200 3.034628
270.711400 0.037200
270.920500 -0.334418
271.129700 -0.311239
271.338900 0.494434
271.548100 2.691965
271.757300 1.121710
271.966600 2.890421
272.175800 0.062236
272.385100 3.132580
272.594400 0.172161
272.803700 1.430538
273.013000 0.333958
273.222300 2.994757
273.431600 3.165244
273.641000 3.209783
273.850400 2.701568
274.059700 2.945961
274.269100 3.209515
274.478500 0.352061
274.688000 3.183555
274.897400 2.866287
275.106900 1.591065
275.316300 0.505150
275.525800 0.072314
275.735300 0.000000
275.944800 -0.149939
276.154300 -0.473328
276.363900 3.012837
276.573400 2.840106
276.783000 -0.163696
276.992600 2.846955
277.202200 0.219906
277.411800 2.587711
277.621400 -0.238600
277.831000 3.118595
278.040700 3.177536
278.250300 2.820201
278.460000 -0.077330
278.669700 1.725185
278.879400 -0.142219
279.089100 0.028264
279.298900 2.929930
279.508600 0.756202
279.718400 0.807387
279.928100 0.000000
280.137900 0.239482
280.347700 0.542552
280.557600 2.960946
280.767400 0.641077
280.977200 2.872156
281.187100 -2.945961
281.397000 0.446452
281.606900 -3.247728
281.816800 3.152288
282.026700 2.357935
282.236600 0.926403
282.446600 -0.041862
282.656500 0.000000
282.866500 -0.461162
283.076500 -0.724877
283.286500 3.115278
283.496500 1.775327
283.706500 0.066678
283.916600 0.222835
284.126600 -1.938806
284.336700 2.966142
284.546800 -0.735747
284.756900 0.123712
284.967000 1.305462
285.177100 1.787697
285.387300 0.000000
285.597400 -0.240885
285.807600 -0.305864
286.017800 1.135883
286.228000 -2.643453
286.438200 0.176677
286.648400 2.940516
286.858700 3.265290
287.068900 2.760422
287.279200 0.063052
287.489500 0.823909
