# Wavelength (nm)	Intensity (a.u.)
197.7802	-0.000303
197.9842	0.000795
198.1882	-0.000809
198.3922	-0.001527
198.5963	-0.000197
198.8003	-0.000281
199.0044	0.000900
199.2085	-0.000303
199.4126	-0.000429
199.6168	0.000922
199.8209	0.000478
200.0251	-0.000450
200.2292	-0.000577
200.4334	-0.001126
200.6376	-0.000936
200.8418	-0.001210
201.0461	0.000457
201.2503	-0.001126
201.4546	-0.001126
201.6589	-0.000070
201.8631	0.001006
202.0674	-0.001316
202.2718	-0.000028
202.4761	0.001133
202.6805	0.000711
202.8848	0.000732
203.0892	-0.000746
203.2936	0.000246
203.4980	-0.001463
203.7024	0.000415
203.9069	0.000035
204.1113	0.000204
204.3158	0.000457
204.5203	-0.001020
204.7248	-0.000999
204.9293	-0.000703
205.1338	0.000922
205.3384	-0.000936
205.5430	-0.000239
205.7475	-0.000936
205.9521	-0.000471
206.1567	-0.001442
206.3614	0.001491
206.5660	0.000288
206.7706	0.000626
206.9753	-0.000619
207.1800	0.001323
207.3847	-0.000978
207.5894	0.000668
207.7941	-0.000767
207.9989	-0.000661
208.2036	-0.000535
208.4084	-0.000809
208.6132	-0.000028
208.8180	-0.000598
209.0228	-0.000788
209.2276	-0.000345
209.4325	-0.001273
209.6373	-0.000514
209.8422	-0.000978
210.0471	0.000056
210.2520	0.000732
210.4569	-0.000936
210.6618	0.000310
210.8668	-0.000556
211.0718	0.000415
211.2767	-0.000324
211.4817	-0.000598
211.6867	-0.000809
211.8918	-0.000049
212.0968	-0.000324
212.3018	-0.000746
212.5069	-0.000303
212.7120	0.000964
212.9171	-0.001252
213.1222	0.001006
213.3273	0.001534
213.5325	0.000668
213.7376	-0.000007
213.9428	-0.000851
214.1480	0.000584
214.3532	0.000035
214.5584	0.000478
214.7636	-0.001294
214.9689	-0.000303
215.1741	-0.001168
215.3794	-0.001252
215.5847	-0.000281
215.7900	0.000985
215.9953	0.000183
216.2007	0.000732
216.4060	0.000521
216.6114	-0.000872
216.8168	-0.000598
217.0222	-0.000197
217.2276	-0.000535
217.4330	-0.000682
217.6384	-0.000429
217.8439	0.000183
218.0494	-0.001611
218.2548	-0.001083
218.4603	-0.001316
218.6659	0.000162
218.8714	-0.000809
219.0769	0.000141
219.2825	-0.000830
219.4881	0.000373
219.6936	-0.000345
219.8992	0.000267
220.1049	-0.000007
220.3105	-0.000239
220.5161	-0.000893
220.7218	0.000415
220.9275	-0.000345
221.1332	0.001365
221.3389	0.000352
221.5446	-0.000113
221.7503	-0.000155
221.9561	0.000162
222.1618	-0.000387
222.3676	0.000120
222.5734	0.000098
222.7792	0.000753
222.9850	0.000795
223.1909	0.000436
223.3967	-0.000176
223.6026	0.000605
223.8085	0.000120
224.0144	0.001808
224.2203	-0.000682
224.4262	0.000183
224.6322	0.000035
224.8381	-0.000598
225.0441	0.000331
225.2501	-0.000767
225.4561	-0.000239
225.6621	0.000542
225.8681	0.000183
226.0742	0.000795
226.2802	-0.000239
226.4863	0.000563
226.6924	0.000668
226.8985	-0.000429
227.1046	0.000732
227.3107	0.001301
227.5169	-0.000577
227.7230	-0.000408
227.9292	0.000373
228.1354	-0.000345
228.3416	-0.001463
228.5478	-0.001759
228.7541	0.000246
228.9603	-0.001104
229.1666	0.000352
229.3729	0.001175
229.5791	-0.000471
229.7855	0.000310
229.9918	-0.000556
230.1981	-0.000598
230.4045	-0.000429
230.6108	0.001850
230.8172	-0.001590
231.0236	-0.000324
231.2300	0.000584
231.4364	0.000288
231.6429	-0.000556
231.8493	-0.000239
232.0558	-0.000070
232.2623	-0.000978
232.4688	0.001175
232.6753	-0.000429
232.8818	0.000141
233.0884	0.000014
233.2949	-0.000303
233.5015	0.000204
233.7081	-0.001273
233.9147	-0.000640
234.1213	-0.000345
234.3279	0.000373
234.5346	-0.000598
234.7413	-0.000007
234.9479	-0.000091
235.1546	0.000816
235.3613	-0.000788
235.5680	-0.000218
235.7748	0.001301
235.9815	0.000584
236.1883	-0.000366
236.3951	-0.000155
236.6018	-0.000682
236.8087	-0.000176
237.0155	-0.000007
237.2223	0.001154
237.4292	-0.000598
237.6360	0.000056
237.8429	0.000267
238.0498	-0.000936
238.2567	0.000542
238.4636	-0.001337
238.6706	-0.000303
238.8775	-0.000091
239.0845	0.001027
239.2915	-0.000070
239.4985	-0.000830
239.7055	0.000647
239.9125	-0.000218
240.1195	0.000732
240.3266	-0.000113
240.5337	0.001428
240.7407	-0.000345
240.9478	-0.000070
241.1549	0.000162
241.3621	-0.000281
241.5692	0.000647
241.7764	-0.000303
241.9835	-0.000070
242.1907	0.000795
242.3979	-0.001421
242.6051	-0.001337
242.8124	0.001154
243.0196	-0.001316
243.2269	0.001386
243.4341	-0.000070
243.6414	0.000014
243.8487	0.001238
244.0560	0.000732
244.2634	0.000141
244.4707	-0.000682
244.6781	-0.000028
244.8854	0.000732
245.0928	0.000816
245.3002	-0.001210
245.5076	0.001365
245.7151	-0.001316
245.9225	0.000605
246.1300	0.000056
246.3375	-0.000577
246.5449	-0.000851
246.7524	-0.000682
246.9600	-0.000218
247.1675	-0.000176
247.3750	-0.000957
247.5826	0.000310
247.7902	-0.000113
247.9978	0.000035
248.2054	-0.000218
248.4130	0.001449
248.6206	-0.000366
248.8283	-0.001252
249.0359	-0.000113
249.2436	0.000478
249.4513	0.000056
249.6590	0.001133
249.8667	0.000331
250.0745	-0.000176
250.2822	-0.000978
250.4900	-0.000070
250.6978	0.000288
250.9056	0.000288
251.1134	-0.000661
251.3212	-0.000134
251.5290	0.000563
251.7369	0.001301
251.9447	0.000141
252.1526	0.000352
252.3605	-0.000788
252.5684	0.000943
252.7763	0.000288
252.9843	0.000626
253.1922	-0.000746
253.4002	-0.000007
253.6082	0.000162
253.8162	0.000457
254.0242	-0.001210
254.2322	0.000457
254.4402	0.000521
254.6483	-0.000303
254.8564	-0.000345
255.0644	0.000436
255.2725	-0.000134
255.4806	0.001491
255.6888	0.000499
255.8969	0.001850
256.1051	-0.001590
256.3132	0.000647
256.5214	-0.001041
256.7296	0.000141
256.9378	-0.000682
257.1460	-0.001189
257.3543	-0.000408
257.5625	-0.001548
257.7708	-0.000366
257.9791	0.001027
258.1874	-0.000577
258.3957	0.000879
258.6040	0.000225
258.8124	-0.000155
259.0207	-0.000345
259.2291	0.000267
259.4375	-0.000197
259.6459	-0.000091
259.8543	-0.001147
260.0627	0.000542
260.2711	0.000310
260.4796	-0.001400
260.6881	-0.000218
260.8965	0.000478
261.1050	-0.000429
261.3135	0.000753
261.5221	-0.000598
261.7306	0.000310
261.9392	-0.000450
262.1477	0.000035
262.3563	-0.000682
262.5649	-0.000556
262.7735	0.000225
262.9822	0.000246
263.1908	-0.000239
263.3995	-0.000197
263.6081	-0.000197
263.8168	0.001154
264.0255	-0.000408
264.2342	-0.000239
264.4429	-0.000450
264.6517	-0.001062
264.8604	-0.000788
265.0692	0.000795
265.2780	0.000499
265.4868	-0.000070
265.6956	-0.000028
265.9044	0.000225
266.1133	0.000605
266.3221	0.000732
266.5310	-0.000725
266.7399	-0.001126
266.9488	-0.000345
267.1577	0.000162
267.3666	-0.000408
267.5755	-0.001104
267.7845	-0.000535
267.9935	-0.001463
268.2024	0.000457
268.4114	-0.000788
268.6205	-0.000218
268.8295	0.000246
269.0385	-0.000408
269.2476	-0.001210
269.4566	-0.000450
269.6657	-0.000471
269.8748	0.000563
270.0839	-0.000429
270.2931	0.000310
270.5022	-0.000851
270.7114	0.000373
270.9205	0.000246
271.1297	-0.000408
271.3389	-0.000366
271.5481	-0.001147
271.7573	0.000668
271.9666	-0.001695
272.1758	-0.001126
272.3851	-0.000303
272.5944	0.000647
272.8037	-0.000640
273.0130	-0.000324
273.2223	-0.000324
273.4316	-0.000598
273.6410	0.000647
273.8504	-0.000830
274.0597	-0.000429
274.2691	0.000120
274.4785	0.000373
274.6880	-0.000091
274.8974	0.001555
275.1069	-0.000049
275.3163	0.000711
275.5258	-0.001126
275.7353	-0.000218
275.9448	-0.000091
276.1543	0.000120
276.3639	-0.000260
276.5734	-0.000345
276.7830	0.000795
276.9926	-0.000514
277.2022	0.000457
277.4118	0.001217
277.6214	-0.001505
277.8310	-0.000176
278.0407	0.000331
278.2503	-0.000197
278.4600	0.001238
