# Wavelength (nm)	Intensity (a.u.)
197.7802	0.002090
197.9842	-0.000652
198.1882	0.001816
198.3922	-0.000504
198.5963	0.000002
198.8003	0.000381
199.0044	0.000782
199.2085	-0.000357
199.4126	0.000297
199.6168	0.000255
199.8209	0.000170
200.0251	0.001141
200.2292	0.000234
200.4334	0.000276
200.6376	0.000698
200.8418	0.000508
201.0461	0.000445
201.2503	0.000951
201.4546	0.002132
201.6589	-0.000357
201.8631	0.000466
202.0674	0.000360
202.2718	0.000381
202.4761	0.000909
202.6805	0.001288
202.8848	0.000339
203.0892	0.000255
203.2936	0.000719
203.4980	0.000318
203.7024	0.001183
203.9069	0.000993
204.1113	0.000677
204.3158	0.001394
204.5203	-0.000863
204.7248	-0.000209
204.9293	0.000403
205.1338	0.000571
205.3384	0.000888
205.5430	0.000909
205.7475	0.000888
205.9521	-0.000062
206.1567	0.000635
206.3614	0.000656
206.5660	0.000867
206.7706	0.000487
206.9753	-0.000652
207.1800	0.000740
207.3847	0.000635
207.5894	-0.000589
207.7941	0.000782
207.9989	0.000951
208.2036	0.000044
208.4084	0.001120
208.6132	0.001288
208.8180	0.000445
209.0228	0.000149
209.2276	0.000782
209.4325	0.001141
209.6373	0.000044
209.8422	0.000656
210.0471	0.000318
210.2520	-0.000378
210.4569	0.000065
210.6618	0.001373
210.8668	0.000635
211.0718	0.001647
211.2767	0.001077
211.4817	0.001394
211.6867	0.000656
211.8918	-0.000947
212.0968	-0.000483
212.3018	0.000550
212.5069	0.000466
212.7120	0.000086
212.9171	0.000656
213.1222	0.000381
213.3273	-0.000146
213.5325	-0.001116
213.7376	-0.000336
213.9428	-0.000758
214.1480	0.000255
214.3532	-0.000779
214.5584	0.001267
214.7636	0.002385
214.9689	0.000529
215.1741	0.000276
215.3794	0.000550
215.5847	0.000381
215.7900	-0.000694
215.9953	-0.001053
216.2007	0.000782
216.4060	-0.000294
216.6114	0.002174
216.8168	-0.001264
217.0222	-0.001116
217.2276	0.000613
217.4330	0.000845
217.6384	-0.000146
217.8439	0.001204
218.0494	0.000065
218.2548	-0.000610
218.4603	0.000719
218.6659	0.000592
218.8714	0.001837
219.0769	-0.000167
219.2825	0.002681
219.4881	0.002406
219.6936	-0.000188
219.8992	0.001605
220.1049	0.000107
220.3105	0.000276
220.5161	-0.000272
220.7218	0.001858
220.9275	-0.000019
221.1332	0.001394
221.3389	-0.000483
221.5446	-0.000083
221.7503	-0.000209
221.9561	0.000381
222.1618	0.000571
222.3676	0.000740
222.5734	0.000761
222.7792	0.000170
222.9850	0.001563
223.1909	0.000888
223.3967	0.000719
223.6026	0.001415
223.8085	-0.000272
224.0144	0.000065
224.2203	-0.000652
224.4262	0.001014
224.6322	-0.000568
224.8381	-0.000441
225.0441	0.000318
225.2501	0.000445
225.4561	0.000635
225.6621	0.000824
225.8681	0.000592
226.0742	0.000529
226.2802	0.000192
226.4863	-0.000357
226.6924	-0.000652
226.8985	0.001584
227.1046	0.000445
227.3107	-0.000125
227.5169	0.001542
