# Wavelength	Absorbance
197.780200 -0.029427
197.984200 0.060993
198.188200 0.246816
198.392200 0.071485
198.596300 2.935507
198.800300 2.318063
199.004400 2.918555
199.208500 0.571821
199.412600 2.776701
199.616800 2.768638
199.820900 0.620285
200.025100 1.430789
200.229200 -0.408263
200.433400 1.163502
200.637600 2.745075
200.841800 -0.180782
201.046100 3.008600
201.250300 0.202186
201.454600 0.221327
201.658900 3.051153
201.863100 2.994757
202.067400 0.570091
202.271800 -0.166538
202.476100 -0.033403
202.680500 2.827369
202.884800 2.980458
203.089200 0.214427
203.293600 2.745075
203.498000 0.722952
203.702400 2.336460
203.906900 1.959041
204.111300 0.000000
204.315800 0.433888
204.520300 3.062958
204.724800 -0.320238
204.929300 2.396199
205.133800 3.093772
205.338400 0.092660
205.543000 0.220582
205.747500 2.682145
205.952100 2.791691
206.156700 0.585922
206.361400 0.000000
206.566000 2.187521
206.770600 0.308464
206.975300 -0.083932
207.180000 -2.172353
207.384700 0.742613
207.589400 0.000000
207.794100 0.065034
207.998900 2.622214
208.203600 0.085217
208.408400 2.970812
208.613200 2.820201
208.818000 -0.412404
209.022800 2.414973
209.227600 0.693097
209.432500 2.907949
209.637300 0.507304
209.842200 0.241388
210.047100 0.745572
210.252000 -1.058856
210.456900 3.086360
210.661800 3.055378
210.866800 3.104828
211.071800 0.376946
211.276700 0.780844
211.481700 0.287690
211.686700 0.294001
211.891800 -0.152450
212.096800 0.748549
212.301800 0.084241
212.506900 3.209783
212.712000 2.965672
212.917100 0.275491
213.122200 2.866287
213.327300 0.348736
213.532500 0.000000
213.737600 2.985426
213.942800 -1.359022
214.148000 -0.533801
214.353200 -2.673021
214.558400 2.956168
214.763600 3.265290
214.968900 2.896526
215.174100 0.359412
215.379400 -2.727541
215.584700 -0.037273
215.790000 3.021603
215.995300 -0.120315
216.200700 2.806180
216.406000 0.029847
216.611400 1.140553
216.816800 -0.074164
217.022200 2.621176
217.227600 0.280180
217.433000 -0.553700
217.638400 3.047275
217.843900 0.220697
218.049400 0.000000
218.254800 3.275081
218.460300 0.335579
218.665900 0.892208
218.871400 0.442827
219.076900 -0.099919
219.282500 2.960946
219.488100 0.175119
219.693600 2.783904
219.899200 0.614428
220.104900 3.055378
220.310500 2.158362
220.516100 -2.294466
220.721800 2.027058
220.927500 3.071145
221.133200 0.210038
221.338900 -0.068809
221.544600 -0.113991
221.750300 3.183555
221.956100 2.907411
222.161800 0.092944
222.367600 0.121593
222.573400 0.798355
222.779200 -3.059185
222.985000 -2.448706
223.190900 1.570293
223.396700 2.621176
223.602600 2.632457
223.808500 2.736397
224.014400 -0.107248
224.220300 0.689995
224.426200 2.719331
224.632200 -0.092660
224.838100 2.890421
225.044100 2.653213
225.250100 -0.650896
225.456100 2.653213
225.662100 0.337991
225.868100 2.127105
226.074200 2.632457
226.280200 0.000000
226.486300 2.846955
226.692400 -2.294466
226.898500 0.295223
227.104600 2.294466
227.310700 3.111934
227.516900 1.143588
227.723000 2.089905
227.929200 3.252853
228.135400 0.464156
228.341600 1.175056
228.547800 0.347051
228.754100 3.003891
228.960300 -0.695004
229.166600 -1.959041
229.372900 -0.072509
229.579100 1.235889
229.785500 0.453234
229.991800 -2.135360
230.198100 2.682145
230.404500 1.963788
230.610800 -0.404349
230.817200 -2.970812
231.023600 -0.412991
231.230000 2.683047
231.436400 0.588807
231.642900 0.873404
231.849300 -0.028511
232.055800 -0.752576
232.262300 0.361045
232.468800 -0.628670
232.675300 -0.118633
232.881800 -0.308065
233.088400 -0.456049
233.294900 -0.037483
233.501500 0.338522
233.708100 0.000000
233.914700 -0.269495
234.121300 0.000000
234.327900 2.776701
234.534600 0.094434
234.741300 0.157088
