# Wavelength (nm)	Intensity (a.u.)
197.7802	-0.000334
197.9842	-0.002023
198.1882	0.000594
198.3922	-0.000229
198.5963	0.001185
198.8003	-0.000777
199.0044	-0.000988
199.2085	-0.000777
199.4126	-0.000018
199.6168	-0.002191
199.8209	0.000004
200.0251	-0.001600
200.2292	-0.000208
200.4334	-0.000609
200.6376	-0.001579
200.8418	-0.000376
201.0461	-0.000376
201.2503	0.000172
201.4546	-0.000672
201.6589	0.000848
201.8631	-0.000186
202.0674	-0.000123
202.2718	0.000953
202.4761	-0.000967
202.6805	0.000806
202.8848	-0.001685
203.0892	0.000278
203.2936	-0.000208
203.4980	0.000700
203.7024	-0.001917
203.9069	0.000362
204.1113	-0.000714
204.3158	0.000362
204.5203	-0.000841
204.7248	0.001270
204.9293	-0.000566
205.1338	0.000405
205.3384	-0.000693
205.5430	0.000468
205.7475	-0.000419
205.9521	0.000025
206.1567	0.000953
206.3614	0.000278
206.5660	-0.000820
206.7706	-0.000292
206.9753	0.000552
207.1800	-0.000482
207.3847	-0.000651
207.5894	0.000552
207.7941	-0.000693
207.9989	-0.000376
208.2036	-0.000440
208.4084	0.000320
208.6132	-0.001326
208.8180	0.000383
209.0228	-0.000250
209.2276	-0.000925
209.4325	0.000426
209.6373	-0.001263
209.8422	0.000172
210.0471	-0.001073
210.2520	0.001143
210.4569	-0.001411
210.6618	-0.000229
210.8668	-0.000820
211.0718	0.000573
211.2767	-0.001073
211.4817	-0.000123
211.6867	0.000932
211.8918	-0.001453
212.0968	-0.000609
212.3018	0.000172
212.5069	0.000299
212.7120	0.000299
212.9171	0.001228
213.1222	0.000405
213.3273	-0.000292
213.5325	-0.000904
213.7376	0.000890
213.9428	0.000869
214.1480	-0.001052
214.3532	0.000531
214.5584	0.000405
214.7636	-0.001031
214.9689	0.000974
215.1741	-0.000144
215.3794	-0.000609
215.5847	-0.000102
215.7900	0.000573
215.9953	0.001185
216.2007	0.000172
216.4060	-0.000018
216.6114	-0.000271
216.8168	-0.000841
217.0222	-0.000904
217.2276	-0.000630
217.4330	-0.000503
217.6384	-0.000482
217.8439	-0.001031
218.0494	-0.001157
