# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000311
197.9842	0.001851
198.1882	0.000206
198.3922	-0.000343
198.5963	0.001028
198.8003	-0.000364
199.0044	0.000733
199.2085	0.000374
199.4126	0.000185
199.6168	0.000817
199.8209	0.000522
200.0251	-0.000469
200.2292	-0.000111
200.4334	0.001281
200.6376	0.001028
200.8418	-0.000069
201.0461	0.000817
201.2503	0.000691
201.4546	0.001155
201.6589	0.001998
201.8631	0.000775
202.0674	-0.001018
202.2718	-0.000469
202.4761	0.000817
202.6805	-0.000701
202.8848	0.000395
203.0892	0.000100
203.2936	0.000796
203.4980	0.001197
203.7024	-0.001081
203.9069	-0.000047
204.1113	0.000374
204.3158	-0.000575
204.5203	0.000290
204.7248	0.000480
204.9293	-0.000617
205.1338	0.000880
205.3384	0.000859
205.5430	0.001091
205.7475	-0.000111
205.9521	0.000817
206.1567	0.000100
206.3614	0.000733
206.5660	0.001387
206.7706	0.001829
206.9753	0.000944
207.1800	0.000859
207.3847	0.000564
207.5894	0.001534
207.7941	0.000606
207.9989	-0.000406
208.2036	0.001429
208.4084	0.000543
208.6132	0.001281
208.8180	0.001808
209.0228	-0.000638
209.2276	0.000353
209.4325	0.000712
209.6373	0.001492
209.8422	0.000438
210.0471	-0.000870
210.2520	0.001239
210.4569	0.001239
210.6618	0.000374
210.8668	0.000880
211.0718	0.000944
211.2767	0.001471
211.4817	0.001049
211.6867	0.000248
211.8918	0.000585
212.0968	0.001155
212.3018	-0.000638
212.5069	0.001808
212.7120	-0.000153
212.9171	0.001640
213.1222	-0.000364
213.3273	0.000163
213.5325	0.000564
213.7376	0.000353
213.9428	0.000648
214.1480	0.002083
214.3532	-0.000891
214.5584	0.001387
214.7636	0.000480
214.9689	0.001323
215.1741	-0.000216
215.3794	0.001049
215.5847	0.000185
215.7900	0.000986
215.9953	0.000353
216.2007	0.000311
216.4060	0.000480
216.6114	0.001176
216.8168	0.000332
217.0222	0.000100
217.2276	0.000079
217.4330	0.000353
217.6384	0.001366
217.8439	0.001492
218.0494	0.000880
218.2548	0.000775
218.4603	0.000880
218.6659	0.000058
218.8714	-0.000385
219.0769	0.000459
219.2825	0.000290
219.4881	-0.000026
219.6936	0.000227
219.8992	-0.000132
220.1049	0.000438
220.3105	0.000290
220.5161	0.000902
220.7218	0.001619
220.9275	0.000712
