# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000731
197.9842	-0.001357
198.1882	0.000056
198.3922	-0.000366
198.5963	-0.000134
198.8003	0.000225
199.0044	0.001006
199.2085	0.000478
199.4126	-0.000724
199.6168	0.000098
199.8209	0.000731
200.0251	0.000394
200.2292	-0.000134
200.4334	-0.001146
200.6376	-0.000091
200.8418	-0.000113
201.0461	0.000014
201.2503	0.000563
201.4546	-0.000851
201.6589	0.000077
201.8631	0.001322
202.0674	0.000141
202.2718	0.000141
202.4761	-0.000746
202.6805	0.001132
202.8848	0.000141
203.0892	-0.000661
203.2936	-0.001020
203.4980	0.000774
203.7024	0.001132
203.9069	-0.000492
204.1113	-0.000598
204.3158	0.000056
204.5203	-0.001357
204.7248	-0.000577
204.9293	-0.000661
205.1338	-0.000134
205.3384	-0.000471
205.5430	0.001280
205.7475	-0.000049
205.9521	0.000647
206.1567	0.000436
206.3614	0.000753
206.5660	0.000267
206.7706	-0.000914
206.9753	-0.001484
207.1800	0.000499
207.3847	0.000499
207.5894	-0.000134
207.7941	-0.000155
207.9989	0.000352
208.2036	0.000162
208.4084	-0.001231
208.6132	0.001111
208.8180	0.000478
209.0228	0.001196
209.2276	0.000520
209.4325	0.000267
209.6373	0.001639
209.8422	-0.000682
210.0471	0.000668
210.2520	0.000373
210.4569	0.000520
210.6618	-0.000619
210.8668	-0.000134
211.0718	0.000436
211.2767	0.001428
211.4817	-0.000155
211.6867	0.000900
211.8918	-0.000450
212.0968	0.000753
212.3018	-0.001442
212.5069	0.001576
212.7120	-0.001041
212.9171	0.000415
213.1222	-0.000872
213.3273	0.000710
213.5325	-0.000703
213.7376	0.000731
213.9428	-0.000345
214.1480	0.000837
214.3532	-0.000640
214.5584	0.000499
214.7636	0.000331
214.9689	0.001006
215.1741	-0.001653
215.3794	0.000774
215.5847	0.000499
215.7900	0.000731
215.9953	-0.001484
216.2007	0.000267
216.4060	-0.000830
216.6114	0.000520
216.8168	0.001301
217.0222	0.000225
217.2276	0.000309
217.4330	0.000352
217.6384	-0.000893
217.8439	0.000499
218.0494	-0.000577
218.2548	0.000879
218.4603	-0.000429
218.6659	0.000098
218.8714	0.000499
219.0769	-0.000366
219.2825	-0.000260
219.4881	0.000120
219.6936	0.000499
219.8992	0.001787
220.1049	0.000647
220.3105	0.000900
220.5161	0.000394
220.7218	0.000288
220.9275	-0.000281
221.1332	0.000204
221.3389	-0.000176
221.5446	-0.000091
221.7503	-0.001379
221.9561	0.001027
222.1618	-0.000091
222.3676	0.001259
222.5734	-0.000661
222.7792	-0.000513
222.9850	0.000077
223.1909	0.001048
223.3967	0.000183
223.6026	0.000436
223.8085	0.000373
224.0144	-0.000155
224.2203	-0.001273
224.4262	0.000098
224.6322	-0.000345
224.8381	0.000647
225.0441	-0.000070
225.2501	-0.000028
225.4561	-0.000134
225.6621	-0.000324
225.8681	-0.000492
226.0742	-0.000830
226.2802	0.000731
226.4863	0.000204
226.6924	-0.000281
226.8985	0.000731
227.1046	-0.000113
227.3107	0.000098
227.5169	-0.000239
227.7230	0.000499
227.9292	0.000014
228.1354	0.000605
228.3416	-0.000007
228.5478	0.000331
228.7541	0.000014
228.9603	-0.000893
229.1666	0.000373
229.3729	-0.000851
229.5791	0.000394
229.7855	-0.000408
229.9918	-0.001336
230.1981	-0.000218
230.4045	-0.001104
230.6108	-0.000049
230.8172	0.001111
231.0236	0.000035
231.2300	0.000478
231.4364	-0.000197
231.6429	-0.000113
231.8493	-0.000872
232.0558	-0.000366
232.2623	0.000605
232.4688	0.000035
232.6753	0.000014
232.8818	0.000478
233.0884	0.000077
233.2949	-0.001906
233.5015	-0.001948
233.7081	-0.001041
233.9147	-0.000070
234.1213	0.000689
234.3279	0.001006
234.5346	0.000352
234.7413	-0.000577
234.9479	0.001111
235.1546	0.002082
235.3613	0.000352
235.5680	0.000120
235.7748	0.000837
235.9815	0.000246
236.1883	-0.000197
236.3951	0.000563
236.6018	0.000098
236.8087	-0.000113
237.0155	-0.000492
237.2223	0.000056
237.4292	-0.000914
237.6360	0.000014
237.8429	-0.000345
238.0498	0.000056
238.2567	-0.001357
238.4636	0.002061
238.6706	-0.000070
238.8775	-0.000134
239.0845	-0.000070
239.2915	-0.000661
239.4985	-0.000935
239.7055	0.000309
239.9125	-0.000809
240.1195	-0.000091
240.3266	0.000183
240.5337	0.000288
240.7407	0.000795
240.9478	0.001217
241.1549	-0.000176
241.3621	0.000183
241.5692	-0.000007
241.7764	0.000879
241.9835	-0.000767
242.1907	-0.000155
242.3979	0.001069
242.6051	0.001175
242.8124	0.000246
243.0196	0.000605
243.2269	0.000035
243.4341	0.001048
243.6414	-0.000260
243.8487	0.000331
244.0560	0.000309
244.2634	0.000647
