# Wavelength (nm)	Intensity (a.u.)
197.7802	-0.000677
197.9842	-0.000614
198.1882	-0.000255
198.3922	0.000695
198.5963	0.000484
198.8003	-0.000149
199.0044	-0.000065
199.2085	-0.000529
199.4126	0.000758
199.6168	-0.000867
199.8209	-0.001563
200.0251	-0.000635
200.2292	-0.001099
200.4334	0.000230
200.6376	-0.001120
200.8418	-0.001162
201.0461	0.000378
201.2503	-0.001922
201.4546	-0.000445
201.6589	-0.000023
201.8631	0.000673
202.0674	-0.001985
202.2718	0.000420
202.4761	0.000547
202.6805	-0.000171
202.8848	-0.001352
203.0892	-0.000761
203.2936	-0.000508
203.4980	0.001349
203.7024	0.000505
203.9069	0.000273
204.1113	0.000357
204.3158	0.000315
204.5203	-0.000740
204.7248	0.000505
204.9293	-0.001078
205.1338	-0.000192
205.3384	-0.000571
205.5430	0.000209
205.7475	-0.001458
205.9521	-0.000508
206.1567	-0.000529
206.3614	0.000484
206.5660	-0.001247
206.7706	0.000695
206.9753	0.000273
207.1800	-0.000382
207.3847	-0.000635
207.5894	0.000821
207.7941	-0.000023
207.9989	0.001159
208.2036	-0.000466
208.4084	0.000294
208.6132	-0.000318
208.8180	0.000927
209.0228	-0.000466
209.2276	-0.000044
209.4325	-0.000698
209.6373	-0.000002
209.8422	0.000209
210.0471	-0.000065
210.2520	-0.000614
210.4569	0.000019
210.6618	0.001053
210.8668	0.001222
211.0718	-0.001141
211.2767	-0.000213
211.4817	0.000673
211.6867	0.000568
211.8918	0.000104
212.0968	0.000040
212.3018	-0.001352
212.5069	0.000273
212.7120	0.000695
212.9171	0.000399
213.1222	-0.001141
213.3273	0.000716
213.5325	-0.000297
213.7376	-0.000128
213.9428	-0.000318
214.1480	-0.000445
214.3532	-0.001099
214.5584	-0.000002
214.7636	-0.000782
214.9689	0.000083
215.1741	0.000357
215.3794	-0.001373
215.5847	-0.000107
215.7900	0.001391
215.9953	0.000441
216.2007	0.000758
216.4060	-0.000656
216.6114	0.000505
216.8168	-0.000972
217.0222	-0.000635
217.2276	0.000758
217.4330	0.001032
217.6384	-0.000339
217.8439	-0.000213
218.0494	-0.000424
218.2548	-0.000276
218.4603	0.000040
218.6659	0.000505
218.8714	-0.000593
219.0769	0.000336
219.2825	0.000420
219.4881	0.000146
219.6936	0.000420
219.8992	-0.000171
220.1049	0.000927
220.3105	0.000441
220.5161	0.000990
220.7218	-0.000339
220.9275	0.000209
221.1332	-0.000318
221.3389	-0.002386
221.5446	-0.000529
221.7503	-0.000403
221.9561	0.000167
222.1618	-0.000445
222.3676	0.000906
222.5734	0.000821
222.7792	0.000631
222.9850	-0.000445
223.1909	0.000062
223.3967	-0.000234
223.6026	0.000146
223.8085	-0.000276
224.0144	-0.000677
224.2203	-0.000825
224.4262	-0.000529
