# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000987
197.9842	-0.000807
198.1882	-0.000786
198.3922	0.000459
198.5963	0.000754
198.8003	-0.000913
199.0044	0.002042
199.2085	0.000586
199.4126	0.000016
199.6168	-0.000005
199.8209	0.001282
200.0251	0.000733
200.2292	-0.000702
200.4334	-0.000554
200.6376	0.000206
200.8418	0.000079
201.0461	0.000628
201.2503	-0.001778
201.4546	0.000564
201.6589	-0.001546
201.8631	0.000987
202.0674	0.000818
202.2718	0.000290
202.4761	-0.000364
202.6805	0.000375
202.8848	-0.000047
203.0892	0.000881
203.2936	0.000375
203.4980	0.000185
203.7024	-0.001419
203.9069	0.000691
204.1113	0.000037
204.3158	-0.000047
204.5203	0.000564
204.7248	-0.000723
204.9293	0.002126
205.1338	0.001029
205.3384	0.000311
205.5430	-0.000090
205.7475	0.000142
205.9521	0.000860
206.1567	0.000016
206.3614	-0.000195
206.5660	-0.000301
206.7706	-0.000765
206.9753	0.000206
207.1800	0.000649
207.3847	0.000712
207.5894	0.001999
207.7941	-0.001166
207.9989	0.000754
208.2036	0.000628
208.4084	0.000944
208.6132	-0.000744
208.8180	0.000100
209.0228	-0.000786
209.2276	-0.000111
209.4325	-0.000533
209.6373	-0.000216
209.8422	0.000375
210.0471	-0.000702
210.2520	0.000797
210.4569	-0.000448
210.6618	0.000396
210.8668	0.000185
211.0718	0.000290
211.2767	0.000543
211.4817	0.000079
211.6867	0.000628
211.8918	-0.000322
212.0968	-0.000807
212.3018	-0.000301
212.5069	-0.000047
212.7120	-0.000807
212.9171	-0.000090
213.1222	-0.000280
213.3273	0.000733
213.5325	-0.000280
213.7376	0.001240
213.9428	-0.000533
214.1480	0.000396
214.3532	-0.001335
214.5584	0.001472
214.7636	0.000860
214.9689	-0.000026
215.1741	-0.000533
215.3794	-0.001229
215.5847	-0.000470
215.7900	-0.001778
215.9953	-0.000406
216.2007	0.000100
216.4060	-0.001124
216.6114	0.000564
216.8168	-0.000069
217.0222	0.000564
217.2276	0.000818
217.4330	-0.000026
217.6384	0.000142
217.8439	0.000375
218.0494	-0.000259
218.2548	-0.000976
218.4603	-0.001461
218.6659	0.001092
218.8714	0.000100
219.0769	-0.000216
219.2825	-0.000132
219.4881	0.000332
219.6936	-0.000554
219.8992	0.000691
220.1049	-0.001356
220.3105	0.000037
220.5161	-0.000047
220.7218	-0.000195
220.9275	-0.000533
221.1332	-0.000554
221.3389	0.000206
221.5446	-0.001060
221.7503	0.000058
221.9561	-0.000174
222.1618	-0.001250
222.3676	0.000185
222.5734	0.000649
222.7792	-0.000280
222.9850	-0.001398
223.1909	-0.000955
223.3967	0.001071
223.6026	-0.000723
223.8085	-0.000638
224.0144	0.000121
224.2203	-0.001335
224.4262	-0.000322
224.6322	-0.000301
224.8381	0.001113
225.0441	-0.000512
225.2501	0.000100
225.4561	-0.002052
225.6621	-0.000765
225.8681	-0.001398
226.0742	0.000353
226.2802	0.000628
226.4863	0.000142
226.6924	-0.000638
226.8985	0.001366
227.1046	0.000037
227.3107	-0.000216
227.5169	-0.000870
227.7230	0.000269
227.9292	-0.000385
228.1354	-0.000069
228.3416	0.000290
228.5478	0.001535
228.7541	-0.000005
228.9603	0.000839
229.1666	0.000269
229.3729	0.000522
229.5791	0.000206
229.7855	0.000100
229.9918	0.000058
230.1981	-0.001039
230.4045	0.000332
230.6108	-0.000153
230.8172	-0.001293
231.0236	-0.000280
231.2300	0.000881
231.4364	0.001746
231.6429	0.000754
231.8493	-0.000617
232.0558	0.000649
232.2623	0.001113
232.4688	0.000100
232.6753	0.000353
232.8818	-0.000659
233.0884	-0.001229
233.2949	-0.000448
233.5015	-0.000301
233.7081	0.000100
233.9147	0.001029
234.1213	-0.000280
234.3279	0.001198
234.5346	-0.000301
234.7413	0.000628
234.9479	-0.000470
235.1546	0.000691
235.3613	0.000353
235.5680	0.000987
235.7748	-0.000491
235.9815	-0.000617
