# Wavelength (nm)	Intensity (a.u.)
197.7802	0.000137
197.9842	0.000053
198.1882	-0.000686
198.3922	0.000411
198.5963	0.000116
198.8003	-0.000833
199.0044	0.002458
199.2085	-0.000053
199.4126	0.000095
199.6168	-0.000011
199.8209	0.000707
200.0251	-0.000601
200.2292	-0.000285
200.4334	0.000264
200.6376	0.001002
200.8418	-0.000432
201.0461	0.001340
201.2503	0.001002
201.4546	0.001888
201.6589	0.001171
201.8631	0.000475
202.0674	-0.000306
202.2718	0.001318
202.4761	0.001276
202.6805	0.000707
202.8848	-0.000264
203.0892	0.000264
203.2936	-0.000728
203.4980	0.001804
203.7024	-0.000686
203.9069	0.000686
204.1113	-0.000897
204.3158	-0.000960
204.5203	-0.000011
204.7248	-0.000728
204.9293	0.000011
205.1338	-0.000390
205.3384	-0.000454
205.5430	-0.001150
205.7475	0.000095
205.9521	0.001508
206.1567	0.000580
206.3614	0.000369
206.5660	-0.000559
206.7706	0.000601
206.9753	-0.001340
207.1800	0.000074
207.3847	0.000939
207.5894	0.000074
207.7941	-0.000011
207.9989	0.000053
208.2036	0.000770
208.4084	-0.001065
208.6132	0.001107
208.8180	-0.000285
209.0228	0.000264
209.2276	0.001550
209.4325	-0.000306
209.6373	-0.000200
209.8422	-0.000285
210.0471	-0.000812
210.2520	0.000496
210.4569	-0.000348
210.6618	0.000432
210.8668	-0.000285
211.0718	0.000601
211.2767	0.000854
211.4817	0.000475
211.6867	0.000011
211.8918	0.000770
212.0968	-0.001213
212.3018	0.000580
212.5069	-0.000306
212.7120	0.000622
212.9171	-0.000200
213.1222	0.000243
213.3273	-0.000137
213.5325	-0.000475
213.7376	0.000580
213.9428	-0.000264
214.1480	0.000580
214.3532	-0.000095
214.5584	-0.001361
214.7636	-0.000053
214.9689	0.000264
215.1741	-0.000200
215.3794	-0.000137
215.5847	0.001466
215.7900	0.000918
215.9953	0.000285
216.2007	0.000601
216.4060	-0.000327
216.6114	-0.000221
216.8168	0.001213
217.0222	0.001023
217.2276	0.000749
217.4330	0.000643
217.6384	0.000496
217.8439	0.000664
218.0494	0.001466
218.2548	0.000264
218.4603	0.000369
218.6659	0.000981
218.8714	-0.000285
219.0769	0.000770
219.2825	-0.001150
219.4881	0.000095
219.6936	0.000011
219.8992	-0.000601
220.1049	0.001445
220.3105	0.001318
220.5161	-0.000243
220.7218	0.000580
220.9275	0.001171
221.1332	0.002036
221.3389	-0.000707
221.5446	0.000243
221.7503	0.000833
221.9561	0.001171
