# Wavelength	Absorbance
197.780200 -0.189664
197.984200 -0.023509
198.188200 1.224540
198.392200 0.006367
198.596300 0.513903
198.800300 -0.866060
199.004400 0.032064
199.208500 2.866287
199.412600 2.776701
199.616800 0.569981
199.820900 -0.561967
200.025100 -0.197965
200.229200 -0.571937
200.433400 0.944142
200.637600 -0.246151
200.841800 0.334977
201.046100 3.008600
201.250300 3.142702
201.454600 -0.003382
201.658900 3.051153
201.863100 0.281266
202.067400 0.561765
202.271800 -0.039767
202.476100 0.102736
202.680500 -0.114639
202.884800 0.304680
203.089200 3.034628
203.293600 -0.451101
203.498000 0.051749
203.702400 0.467228
203.906900 -1.344802
204.111300 -3.035830
204.315800 0.052575
204.520300 3.062958
204.724800 -0.286191
204.929300 -0.452605
205.133800 2.052379
205.338400 -0.152001
205.543000 0.250789
205.747500 0.429292
205.952100 2.791691
206.156700 3.034628
206.361400 -2.898176
206.566000 -0.354059
206.770600 0.653655
206.975300 -0.811044
207.180000 -2.410898
207.384700 -0.273823
207.589400 -3.052309
207.794100 2.480007
207.998900 0.897938
208.203600 -0.049655
208.408400 0.356970
208.613200 2.820201
208.818000 -0.540285
209.022800 2.414973
209.227600 -0.015489
209.432500 0.272465
209.637300 -0.010612
209.842200 -0.940557
210.047100 -0.132807
210.252000 -0.432643
210.456900 0.495295
210.661800 0.441537
210.866800 -0.225585
211.071800 3.104487
211.276700 -0.276175
211.481700 0.221849
211.686700 0.177612
211.891800 -0.355684
212.096800 0.364057
212.301800 1.849028
212.506900 0.267775
212.712000 2.965672
212.917100 0.364808
213.122200 2.866287
213.327300 -0.138374
213.532500 -1.869232
213.737600 0.003608
213.942800 -1.426744
214.148000 -0.004040
214.353200 -3.146748
214.558400 0.655138
214.763600 -0.005622
214.968900 -0.474726
215.174100 0.390997
215.379400 -3.140194
215.584700 2.846955
215.790000 0.407761
215.995300 0.106711
216.200700 -0.423502
216.406000 2.902003
216.611400 -0.716133
216.816800 -0.001906
217.022200 -0.580767
217.227600 0.067659
217.433000 -0.490791
217.638400 3.047275
217.843900 -0.397594
218.049400 0.000000
218.254800 0.661239
218.460300 -0.067312
218.665900 3.186674
218.871400 3.234517
219.076900 -0.115171
219.282500 0.285168
219.488100 0.663460
219.693600 2.783904
219.899200 0.295438
220.104900 -0.071402
220.310500 2.158362
220.516100 -2.421604
220.721800 0.049988
220.927500 -0.112978
221.133200 0.040468
221.338900 2.902003
221.544600 -0.001849
221.750300 0.017717
221.956100 2.907411
222.161800 -0.729729
222.367600 0.398736
222.573400 2.643453
222.779200 -3.027350
222.985000 -2.778874
223.190900 0.764598
223.396700 2.621176
223.602600 0.177612
223.808500 2.736397
224.014400 0.031530
224.220300 0.551692
224.426200 -0.044097
224.632200 -0.299808
224.838100 2.890421
225.044100 0.454555
225.250100 2.550228
225.456100 -0.512625
225.662100 -0.697956
225.868100 2.127105
226.074200 0.146736
226.280200 -2.942008
226.486300 2.846955
226.692400 -2.541579
226.898500 0.025492
227.104600 2.294466
227.310700 -0.196417
227.516900 -0.325783
227.723000 -0.424643
227.929200 3.252853
228.135400 -0.160207
228.341600 2.622214
228.547800 0.272536
228.754100 3.003891
228.960300 2.245513
229.166600 0.000000
229.372900 -0.034060
229.579100 -0.524587
229.785500 -0.559526
229.991800 0.845098
230.198100 -0.153545
230.404500 1.963788
230.610800 -0.149314
230.817200 -2.421604
231.023600 -0.422602
231.230000 2.683047
231.436400 1.087830
231.642900 -0.243868
231.849300 -0.208743
232.055800 2.008600
232.262300 0.825278
232.468800 -0.654800
232.675300 2.701568
232.881800 -0.435947
233.088400 -0.153102
233.294900 2.550228
233.501500 0.649150
233.708100 -2.763428
233.914700 -0.231045
234.121300 -3.146748
234.327900 -0.494210
234.534600 0.704421
234.741300 0.223703
234.947900 2.736397
235.154600 0.307902
235.361300 0.002628
235.568000 -0.218284
235.774800 2.662758
235.981500 0.693061
236.188300 -2.822168
236.395100 -0.091398
236.601800 0.000000
236.808700 0.074455
237.015500 -0.191784
237.222300 -0.077760
237.429200 -0.038554
237.636000 0.100961
237.842900 1.851258
238.049800 -0.366778
238.256700 -0.060278
238.463600 -0.207578
238.670600 2.970812
238.877500 3.161967
239.084500 -3.165838
239.291500 0.352440
239.498500 -0.533362
239.705500 -0.150338
239.912500 -1.230814
240.119500 -1.301030
240.326600 0.685182
240.533700 -2.835691
240.740700 2.621176
240.947800 -0.045491
241.154900 1.081461
241.362100 0.002716
241.569200 -0.520748
241.776400 -0.141063
241.983500 2.783904
242.190700 3.206826
242.397900 -2.835691
242.605100 -0.817441
242.812400 -0.175717
243.019600 0.511511
243.226900 2.710117
243.434100 1.871891
243.641400 2.736397
243.848700 3.012837
244.056000 0.000000
244.263400 -0.646077
244.470700 3.082785
244.678100 0.515400
244.885400 2.945469
245.092800 2.682145
245.300200 -0.503600
245.507600 0.420452
245.715100 0.733598
245.922500 0.350346
246.130000 1.230449
246.337500 -0.249254
246.544900 -0.170827
246.752400 0.352984
246.960000 0.966587
247.167500 0.224147
247.375000 -2.675778
247.582600 -0.300416
247.790200 -0.132626
247.997800 0.151814
248.205400 3.262925
248.413000 -0.305374
248.620600 0.136477
248.828300 0.656371
249.035900 3.030600
249.243600 0.195595
249.451300 0.191432
249.659000 0.014454
249.866700 0.247558
250.074500 0.216466
250.282200 3.189490
250.490000 0.308112
250.697800 2.846955
250.905600 -0.828344
251.113400 2.929930
251.321200 -0.465547
251.529000 2.008600
251.736900 -0.041261
251.944700 0.802859
252.152600 0.428055
252.360500 -0.210528
252.568400 -0.627277
252.776300 2.397940
252.984300 2.902003
253.192200 2.985426
253.400200 0.513399
253.608200 -0.320762
253.816200 0.214210
254.024200 -0.047906
254.232200 -0.757045
254.440200 -3.146748
254.648300 2.769377
254.856400 2.701568
255.064400 2.775974
255.272500 3.097604
255.480600 0.619107
255.688800 -3.172019
255.896900 -0.037991
256.105100 1.415650
256.313200 2.752816
256.521400 2.827369
256.729600 0.246841
256.937800 3.171434
257.146000 -0.107873
257.354300 -2.567026
257.562500 0.689572
257.770800 0.000000
257.979100 0.321444
258.187400 -0.176091
258.395700 0.151327
258.604000 0.733598
258.812400 -0.351834
259.020700 0.127948
259.229100 0.380281
259.437500 2.975891
259.645900 0.071602
259.854300 -0.031034
260.062700 -0.008058
260.271100 2.621176
260.479600 0.676000
260.688100 2.562293
260.896500 1.275129
261.105000 -0.673523
261.313500 -0.691847
261.522100 1.418426
261.730600 0.562145
261.939200 0.357176
262.147700 2.989895
262.356300 0.230527
262.564900 -0.603635
262.773500 0.523596
262.982200 0.277737
263.190800 -3.294687
263.399500 0.073287
263.608100 1.533867
263.816800 3.034628
264.025500 2.396199
264.234200 -0.356185
264.442900 -0.401766
264.651700 0.275436
264.860400 -0.299612
265.069200 0.059926
265.278000 -0.143200
265.486800 2.975891
265.695600 2.450249
265.904400 -0.388003
266.113300 2.599883
266.322100 0.176843
266.531000 0.789316
266.739900 -0.160379
266.948800 0.251905
267.157700 2.884795
267.366600 3.055378
267.575500 -0.142668
267.784500 2.550228
267.993500 2.994757
268.202400 2.970812
268.411400 0.407761
268.620500 0.125692
