# Wavelength	Absorbance
197.780200 0.380211
197.984200 2.907949
198.188200 3.093772
198.392200 0.247576
198.596300 -0.112157
198.800300 2.318063
199.004400 0.295305
199.208500 0.313619
199.412600 -0.588412
199.616800 2.768638
199.820900 -0.510967
200.025100 0.194000
200.229200 -0.622823
200.433400 3.008600
200.637600 -0.582897
200.841800 0.010465
201.046100 0.734442
201.250300 3.142702
201.454600 0.694553
201.658900 3.051153
201.863100 0.496446
202.067400 2.760422
202.271800 0.226894
202.476100 2.896526
202.680500 1.548616
202.884800 0.379485
203.089200 0.088176
203.293600 2.745075
203.498000 -0.033168
203.702400 2.336460
203.906900 1.959041
204.111300 -3.086716
204.315800 -0.085894
204.520300 3.062958
204.724800 0.153142
204.929300 2.396199
205.133800 0.659203
205.338400 -0.227463
205.543000 0.069687
205.747500 2.682145
205.952100 2.791691
206.156700 0.296641
206.361400 -2.552668
206.566000 -0.132626
206.770600 0.191853
206.975300 0.071750
207.180000 -1.554576
207.384700 -0.150276
207.589400 0.000000
207.794100 2.480007
207.998900 -0.372982
208.203600 0.987935
208.408400 2.970812
208.613200 2.820201
208.818000 2.495544
209.022800 2.414973
209.227600 0.219229
209.432500 -0.428511
209.637300 -0.032513
209.842200 2.294466
210.047100 -0.001379
210.252000 -0.932797
210.456900 0.421718
210.661800 0.130066
210.866800 0.168818
211.071800 0.225391
211.276700 -0.228455
211.481700 -0.479241
211.686700 -0.605086
211.891800 2.480007
212.096800 0.264746
212.301800 0.170262
212.506900 3.209783
212.712000 0.801319
212.917100 0.471994
213.122200 2.866287
213.327300 0.039907
213.532500 -2.866878
213.737600 0.049416
213.942800 1.447158
214.148000 -0.363753
214.353200 0.000000
214.558400 0.156139
214.763600 3.265290
214.968900 -0.006564
215.174100 0.439845
215.379400 -2.644439
215.584700 -0.019922
215.790000 0.798886
215.995300 -0.126251
216.200700 2.806180
216.406000 -0.093193
216.611400 0.668633
216.816800 1.041393
217.022200 -0.002073
217.227600 0.766214
217.433000 -0.684595
217.638400 3.047275
217.843900 2.700704
218.049400 0.000000
218.254800 0.460833
218.460300 3.008600
218.665900 0.005688
218.871400 1.315439
219.076900 -0.262757
219.282500 2.960946
219.488100 0.882922
219.693600 2.783904
219.899200 0.426282
220.104900 3.055378
220.310500 0.239284
220.516100 0.000000
220.721800 0.086826
220.927500 0.796987
221.133200 0.116673
221.338900 2.902003
221.544600 -0.421154
221.750300 0.518913
221.956100 -0.194336
222.161800 2.338456
222.367600 -0.324260
222.573400 -0.156577
222.779200 -2.925312
222.985000 -3.031004
223.190900 0.217421
223.396700 2.621176
223.602600 0.079789
223.808500 1.134337
224.014400 0.230449
224.220300 0.135478
224.426200 -0.275865
224.632200 0.453383
224.838100 0.570275
225.044100 0.218644
225.250100 -0.624703
225.456100 -0.293240
225.662100 -0.439057
225.868100 -0.037248
226.074200 -0.583180
226.280200 -3.210051
226.486300 -0.019922
226.692400 0.000000
226.898500 3.101403
227.104600 2.294466
227.310700 0.270575
227.516900 2.833784
227.723000 -1.238067
227.929200 3.252853
228.135400 -0.198185
228.341600 2.622214
228.547800 0.308197
228.754100 0.319944
228.960300 2.245513
229.166600 -2.914343
229.372900 0.306976
229.579100 2.683047
229.785500 2.791691
229.991800 -2.021780
230.198100 -0.274504
230.404500 1.963788
230.610800 0.537024
230.817200 0.000000
231.023600 0.392110
231.230000 0.408889
231.436400 0.366959
231.642900 1.116442
231.849300 0.107744
232.055800 2.008600
232.262300 3.280123
232.468800 -0.826288
232.675300 -0.441447
232.881800 -0.044556
233.088400 -0.523035
233.294900 2.550228
233.501500 2.902003
233.708100 0.000000
233.914700 2.710963
234.121300 -1.602060
234.327900 -0.310014
234.534600 2.682145
234.741300 3.097604
234.947900 -0.277283
235.154600 3.406199
235.361300 0.457902
235.568000 3.022016
235.774800 -0.057401
235.981500 0.009625
236.188300 -1.278754
236.395100 0.982532
236.601800 0.000000
236.808700 0.222959
237.015500 1.682667
237.222300 -0.289317
237.429200 3.265290
237.636000 0.359022
237.842900 1.851258
238.049800 2.918555
238.256700 -0.272100
238.463600 3.063333
238.670600 0.418143
238.877500 -0.161698
239.084500 -2.683947
239.291500 0.384983
239.498500 2.245513
239.705500 -0.197907
239.912500 -1.241618
240.119500 -1.314555
240.326600 -0.965611
240.533700 -2.737987
240.740700 -0.325276
240.947800 2.990339
241.154900 3.059185
241.362100 0.077222
241.569200 0.197888
241.776400 0.132253
241.983500 -0.162549
242.190700 0.175822
242.397900 0.000000
242.605100 -0.316487
242.812400 -0.226537
243.019600 0.968135
243.226900 -0.104130
243.434100 -0.072591
243.641400 2.736397
243.848700 -0.073878
244.056000 -2.498311
244.263400 -0.238325
244.470700 3.082785
244.678100 0.115815
244.885400 0.225309
245.092800 0.129477
245.300200 2.357935
245.507600 0.186993
245.715100 -0.029080
245.922500 3.026125
246.130000 -0.688629
246.337500 1.086645
246.544900 -0.712704
246.752400 0.396248
246.960000 0.188894
